section,model,seed,scope,horizon,rmse_kw,mae_kw,diff_mae_kw,artifact_source,n,positive_count,prevalence,auroc,auprc,brier,f1,precision,recall,miss_rate,onset_time_mae_steps,onset_time_mae_minutes,onset_time_n,up_count,down_count,up_recall,down_recall,direction_accuracy,identification_rate,probability_bin,mean_predicted_probability,observed_event_rate,actual_epochs,best_epoch,best_validation_first_event_nll,stop_reason,numerically_finite,training_seconds,mean_epoch_seconds,backbone_parameters,power_head_parameters,event_head_parameters,total_inference_parameters,trainable_parameters,trainable_fraction,inference_ms_per_sample,threshold_kw,power_max_abs_difference_kw,power_mean_abs_difference_kw,max_abs_difference_kw,mean_abs_difference_kw,rmse_difference_kw,mae_difference_kw
reliability,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,3607,,,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9897938966751099,0.3507069586914333,,,,,,,,,,,,,,,,,,,,,
first_onset,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,17401,5623,0.3231423481409114,0.9609863058194357,0.8806491415114509,0.0701294305260753,0.8549363756033348,0.8439015939015939,0.8662635603770229,0.13373643962297707,2.6561281051118866,13.280640525559432,4871,3125,2498,0.64224,0.49719775820656525,0.6670088277561076,,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,STANDARD_ONSET_HAZARD,43,daylight,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,9655,5623,0.5823925427239772,0.8862545307114487,0.8807411446866681,0.12611556449666184,0.8550114095137792,0.8440478253335644,0.8662635603770229,0.13373643962297707,2.6561281051118866,13.280640525559432,4871,3125,2498,0.64224,0.49719775820656525,0.6670088277561076,,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,STANDARD_ONSET_HAZARD,43,sunrise_sunset_transition,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,7134,2742,0.3843566021867115,0.9255697814074791,0.8410322802445342,0.10477511977654072,0.8198606271777004,0.784856571047365,0.8581327498176513,0.14186725018234866,2.6039099022524437,13.019549511262218,2353,1660,1082,0.6150602409638555,0.6543438077634011,0.7348066298342542,,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,1,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.878494623655914,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,2,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.8881720430107527,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,3,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,771,771,0.044307798402390665,,,,,,,,,,,416,355,,,,0.8871595330739299,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,4,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,633,633,0.03637721970001724,,,,,,,,,,,348,285,,,,0.9004739336492891,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,5,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,511,511,0.02936612838342624,,,,,,,,,,,280,231,,,,0.8943248532289628,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,6,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,426,426,0.0244813516464571,,,,,,,,,,,238,188,,,,0.8849765258215962,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,7,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,345,345,0.019826446755933567,,,,,,,,,,,198,147,,,,0.8724637681159421,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,8,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,283,283,0.016263433136026666,,,,,,,,,,,167,116,,,,0.8621908127208481,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,9,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,242,242,0.013907246709959197,,,,,,,,,,,144,98,,,,0.8553719008264463,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,10,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,210,210,0.012068271938394345,,,,,,,,,,,125,85,,,,0.7952380952380952,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,11,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,182,182,0.010459169013275099,,,,,,,,,,,111,71,,,,0.6703296703296703,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,160,160,0.009194873857824262,,,,,,,,,,,100,60,,,,0.61875,,,,,,,,,,,,,,,,,,,,,,,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,8635,,,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.008940719257316538,0.0012738853503184713,,,,,,,,,,,,,,,,,,,,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,1343,,,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.14119808799316755,0.04616530156366344,,,,,,,,,,,,,,,,,,,,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,669,,,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.24556946538461838,0.2929745889387145,,,,,,,,,,,,,,,,,,,,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,559,,,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.3444335373558182,0.42397137745974955,,,,,,,,,,,,,,,,,,,,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,423,,,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.45081395511157213,0.5815602836879432,,,,,,,,,,,,,,,,,,,,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,514,,,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5496720904076041,0.6536964980544747,,,,,,,,,,,,,,,,,,,,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,583,,,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.651477114028724,0.7598627787307033,,,,,,,,,,,,,,,,,,,,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,946,,,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7563850626037479,0.8202959830866807,,,,,,,,,,,,,,,,,,,,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,2189,,,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.8577804812403341,0.8761991777067154,,,,,,,,,,,,,,,,,,,,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,1540,,,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9240498629274714,0.9077922077922078,,,,,,,,,,,,,,,,,,,,,
first_onset,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,17401,5623,0.3231423481409114,0.9598886834260001,0.8724655970506872,0.06984131917566132,0.8624279445926181,0.8353333333333334,0.8913391428063311,0.10866085719366886,2.707901037509976,13.539505187549882,5012,3125,2498,0.67872,0.5056044835868695,0.6751795690343176,,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,POWER_ANCHORED_HAZARD,43,daylight,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,9655,5623,0.5823925427239772,0.8830969706336502,0.8725763197433108,0.1255013415201022,0.8625763703639963,0.8356118706235411,0.8913391428063311,0.10866085719366886,2.707901037509976,13.539505187549882,5012,3125,2498,0.67872,0.5056044835868695,0.6751795690343176,,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,POWER_ANCHORED_HAZARD,43,sunrise_sunset_transition,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,7134,2742,0.3843566021867115,0.9223969481013818,0.8232625172324636,0.10676103058496075,0.8261612021857924,0.7768143866409762,0.8822027716994895,0.11779722830051058,2.5816453079785036,12.908226539892517,2419,1660,1082,0.6795180722891566,0.6053604436229205,0.7370814386109963,,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,1,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.8978494623655914,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,2,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.9053763440860215,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,3,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,771,771,0.044307798402390665,,,,,,,,,,,416,355,,,,0.914396887159533,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,4,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,633,633,0.03637721970001724,,,,,,,,,,,348,285,,,,0.919431279620853,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,5,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,511,511,0.02936612838342624,,,,,,,,,,,280,231,,,,0.9099804305283757,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,6,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,426,426,0.0244813516464571,,,,,,,,,,,238,188,,,,0.9014084507042254,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,7,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,345,345,0.019826446755933567,,,,,,,,,,,198,147,,,,0.8956521739130435,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,8,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,283,283,0.016263433136026666,,,,,,,,,,,167,116,,,,0.8833922261484098,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,9,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,242,242,0.013907246709959197,,,,,,,,,,,144,98,,,,0.8677685950413223,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,10,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,210,210,0.012068271938394345,,,,,,,,,,,125,85,,,,0.8523809523809524,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,11,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,182,182,0.010459169013275099,,,,,,,,,,,111,71,,,,0.7857142857142857,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,160,160,0.009194873857824262,,,,,,,,,,,100,60,,,,0.675,,,,,,,,,,,,,,,,,,,,,,,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,8411,,,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.008140208963402673,0.0,,,,,,,,,,,,,,,,,,,,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,1272,,,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.1462832432215169,0.060534591194968554,,,,,,,,,,,,,,,,,,,,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,734,,,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.24451451565537846,0.20027247956403268,,,,,,,,,,,,,,,,,,,,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,530,,,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.3508306381863048,0.3452830188679245,,,,,,,,,,,,,,,,,,,,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,454,,,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.446510162380435,0.44933920704845814,,,,,,,,,,,,,,,,,,,,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,435,,,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5517325204339493,0.5816091954022988,,,,,,,,,,,,,,,,,,,,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,544,,,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.6515051448640704,0.7058823529411765,,,,,,,,,,,,,,,,,,,,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,685,,,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7518354904537172,0.7824817518248175,,,,,,,,,,,,,,,,,,,,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,2183,,,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.8647459509663898,0.8744846541456711,,,,,,,,,,,,,,,,,,,,,
reliability,POWER_ANCHORED_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,2153,,,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9318202901205908,0.8964235949837436,,,,,,,,,,,,,,,,,,,,,
power,FROZEN_TRAJECTORY_HAZARD,43,full_timeline,3,0.41238144040107727,0.19590820372104645,0.13355237245559692,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,19,14,1.0323351438062778,early_stopping,True,82.10173919999943,4.31483018421051,19136,55308,165924,240368,165924,0.6902915529521401,0.034417878282805084,0.15069979429244995,0.0,0.0,,,,
power,FROZEN_TRAJECTORY_HAZARD,43,full_timeline,6,0.44752299785614014,0.21256747841835022,0.13295644521713257,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,19,14,1.0323351438062778,early_stopping,True,82.10173919999943,4.31483018421051,19136,55308,165924,240368,165924,0.6902915529521401,0.034417878282805084,0.15069979429244995,0.0,0.0,,,,
power,FROZEN_TRAJECTORY_HAZARD,43,full_timeline,12,0.4876216650009155,0.23452074825763702,0.13141803443431854,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,19,14,1.0323351438062778,early_stopping,True,82.10173919999943,4.31483018421051,19136,55308,165924,240368,165924,0.6902915529521401,0.034417878282805084,0.15069979429244995,0.0,0.0,,,,
power,FROZEN_TRAJECTORY_HAZARD,43,daylight,12,0.6783857941627502,0.4270092844963074,0.13141803443431854,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,19,14,1.0323351438062778,early_stopping,True,82.10173919999943,4.31483018421051,19136,55308,165924,240368,165924,0.6902915529521401,0.034417878282805084,0.15069979429244995,0.0,0.0,,,,
power,FROZEN_TRAJECTORY_HAZARD,43,ramp_step,12,0.972485363483429,0.7279741168022156,0.13141803443431854,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,19,14,1.0323351438062778,early_stopping,True,82.10173919999943,4.31483018421051,19136,55308,165924,240368,165924,0.6902915529521401,0.034417878282805084,0.15069979429244995,0.0,0.0,,,,
power,FROZEN_TRAJECTORY_HAZARD,43,onset_near,12,0.8104481101036072,0.5665357708930969,0.13141803443431854,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,19,14,1.0323351438062778,early_stopping,True,82.10173919999943,4.31483018421051,19136,55308,165924,240368,165924,0.6902915529521401,0.034417878282805084,0.15069979429244995,0.0,0.0,,,,
first_onset,FROZEN_TRAJECTORY_HAZARD,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\43\test_predictions.npz,17401,5623,0.3231423481409114,0.9374970084267167,0.8519450842714826,0.1020582364291704,0.7482531443401876,0.852787258248009,0.666548105993242,0.33345189400675795,2.84871931696905,14.24359658484525,3748,3125,2498,0.42816,0.4399519615692554,0.6502134471718249,,,,,19,14,1.0323351438062778,early_stopping,True,82.10173919999943,4.31483018421051,19136,55308,165924,240368,165924,0.6902915529521401,0.034417878282805084,0.15069979429244995,0.0,0.0,,,,
first_onset,FROZEN_TRAJECTORY_HAZARD,43,daylight,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\43\test_predictions.npz,9655,5623,0.5823925427239772,0.817927370648894,0.8520788127683152,0.183865330411044,0.7482531443401876,0.852787258248009,0.666548105993242,0.33345189400675795,2.84871931696905,14.24359658484525,3748,3125,2498,0.42816,0.4399519615692554,0.6502134471718249,,,,,19,14,1.0323351438062778,early_stopping,True,82.10173919999943,4.31483018421051,19136,55308,165924,240368,165924,0.6902915529521401,0.034417878282805084,0.15069979429244995,0.0,0.0,,,,
first_onset,FROZEN_TRAJECTORY_HAZARD,43,sunrise_sunset_transition,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\43\test_predictions.npz,7134,2742,0.3843566021867115,0.857312596073492,0.7487373248030766,0.16438189380628732,0.6314218716691536,0.7598768599281683,0.5401167031363968,0.4598832968636032,2.9547602970965565,14.773801485482782,1481,1660,1082,0.31204819277108437,0.5064695009242144,0.7197839297771775,,,,,19,14,1.0323351438062778,early_stopping,True,82.10173919999943,4.31483018421051,19136,55308,165924,240368,165924,0.6902915529521401,0.034417878282805084,0.15069979429244995,0.0,0.0,,,,
