site,case,origin,lead,hours,truth,Inverted,Daily,last,seed
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,97,8.083333333333334,0.0,-7.134770393371582,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,98,8.166666666666666,0.0,-7.904623508453369,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,99,8.25,0.0,-7.244009017944336,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,100,8.333333333333334,0.0,-9.276460647583008,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,101,8.416666666666666,0.0,-9.924712181091309,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,102,8.5,0.0,-10.23139476776123,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,103,8.583333333333334,0.0,-12.056195259094238,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,104,8.666666666666666,0.0,-12.854862213134766,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,105,8.75,0.0,-11.973297119140625,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,106,8.833333333333334,0.0,-17.013023376464844,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,107,8.916666666666666,0.0,-19.248470306396484,,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,108,9.0,0.0,-17.58182144165039,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,109,9.083333333333334,0.0,-17.529796600341797,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,110,9.166666666666666,0.0,-18.222213745117188,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,111,9.25,0.0,-19.205812454223633,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,112,9.333333333333334,0.0,-18.70404624938965,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,113,9.416666666666666,0.0,-20.850263595581055,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,114,9.5,0.0,-22.4488582611084,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,115,9.583333333333334,0.0,-23.94155502319336,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,116,9.666666666666666,0.0,-22.01306915283203,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,117,9.75,0.0,-26.210914611816406,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,118,9.833333333333334,0.0,-30.208484649658203,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,119,9.916666666666666,0.0,-27.789634704589844,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,120,10.0,0.0,-25.88299560546875,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,121,10.083333333333334,0.0,-25.149370193481445,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,122,10.166666666666666,0.0,-27.154130935668945,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,123,10.25,0.0,-28.162494659423828,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,124,10.333333333333334,0.0,-30.477890014648438,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,125,10.416666666666666,0.0,-29.618671417236328,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,126,10.5,0.0,-31.597774505615234,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,127,10.583333333333334,0.0,-31.38019371032715,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,128,10.666666666666666,0.0,-32.171295166015625,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,129,10.75,0.0,-30.885623931884766,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,130,10.833333333333334,0.0,-29.83544158935547,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,131,10.916666666666666,0.0,-31.466707229614258,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,132,11.0,0.0,-31.92128562927246,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,133,11.083333333333334,0.0,-30.626209259033203,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,134,11.166666666666666,0.0,-31.924530029296875,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,135,11.25,0.0,-31.73366355895996,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,136,11.333333333333334,0.0,-30.46965789794922,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,137,11.416666666666666,0.0,-28.687448501586914,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,138,11.5,0.0,-29.288339614868164,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,139,11.583333333333334,0.0,-25.590944290161133,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,140,11.666666666666666,0.0,-29.168977737426758,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,141,11.75,0.0,-24.64305877685547,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,142,11.833333333333334,0.0,-23.09991455078125,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,143,11.916666666666666,0.0,-20.29429054260254,0.0,2.6404,42
NIST_GROUND,fixed_month_12,2017-12-15 10:00:00-05:00,144,12.0,0.0,-22.10980224609375,0.0,2.6404,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,1,0.08333333333333333,39.803999999999995,72.28022003173828,0.7934,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,2,0.16666666666666666,47.428,71.80962371826172,1.5091999999999999,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,3,0.25,20.497999999999998,74.15972137451172,1.3283999999999998,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,4,0.3333333333333333,18.637999999999998,74.92586517333984,0.4202,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,5,0.4166666666666667,21.368000000000002,77.71277618408203,1.9085999999999999,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,6,0.5,26.372000000000003,80.60833740234375,2.6794000000000002,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,7,0.5833333333333334,23.168,81.73065185546875,12.028,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,8,0.6666666666666666,19.442,89.41548156738281,22.466,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,9,0.75,19.618000000000002,90.95934295654297,23.438,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,10,0.8333333333333334,19.61,95.15960693359375,18.422,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,11,0.9166666666666666,21.778,101.60668182373047,19.668,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,12,1.0,36.636,104.18585205078125,31.477999999999998,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,13,1.0833333333333333,53.312,107.95174407958984,29.124000000000002,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,14,1.1666666666666667,34.648,108.39759826660156,23.919999999999998,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,15,1.25,30.854000000000003,109.25597381591797,28.144,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,16,1.3333333333333333,23.554,117.83362579345703,27.910000000000004,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,17,1.4166666666666667,30.036,121.14501190185547,33.013999999999996,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,18,1.5,82.738,124.55863952636719,19.434,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,19,1.5833333333333333,30.758000000000003,125.37703704833984,15.518,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,20,1.6666666666666667,45.227999999999994,131.83551025390625,14.132,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,21,1.75,41.012,133.8214874267578,24.798000000000002,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,22,1.8333333333333333,58.220000000000006,135.590576171875,31.119999999999997,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,23,1.9166666666666667,136.988,141.223388671875,19.55,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,24,2.0,194.54000000000002,140.93670654296875,13.447999999999999,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,25,2.0833333333333335,209.45999999999998,143.88597106933594,16.964000000000002,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,26,2.1666666666666665,218.82,145.38519287109375,19.764,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,27,2.25,205.01999999999998,145.33653259277344,11.424000000000001,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,28,2.3333333333333335,199.8,152.5341033935547,10.498000000000001,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,29,2.4166666666666665,174.92000000000002,156.09397888183594,13.330000000000002,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,30,2.5,168.144,158.59884643554688,9.83,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,31,2.5833333333333335,203.68,160.882080078125,10.315999999999999,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,32,2.6666666666666665,202.28,158.7978057861328,11.838,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,33,2.75,202.22,157.7726593017578,10.854000000000001,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,34,2.8333333333333335,203.24,161.50247192382812,12.042,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,35,2.9166666666666665,204.95999999999998,165.9005584716797,16.946,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,36,3.0,206.5,170.960693359375,19.663999999999998,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,37,3.0833333333333335,207.92,170.7681884765625,19.256,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,38,3.1666666666666665,208.26,172.4549102783203,20.474,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,39,3.25,208.35999999999999,178.25390625,24.442,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,40,3.3333333333333335,209.58,177.50860595703125,25.794,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,41,3.4166666666666665,173.38000000000002,180.56394958496094,23.595999999999997,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,42,3.5,205.9,182.5923614501953,24.516,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,43,3.5833333333333335,216.06,177.974609375,18.375999999999998,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,44,3.6666666666666665,211.04000000000002,172.42974853515625,16.54,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,45,3.75,211.21999999999997,177.2053985595703,15.602,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,46,3.8333333333333335,211.94,181.36305236816406,17.398,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,47,3.9166666666666665,212.82,181.8394775390625,14.37,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,48,4.0,213.8,180.26730346679688,17.35,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,49,4.083333333333333,214.06,180.998291015625,18.369999999999997,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,50,4.166666666666667,214.8,182.53968811035156,15.690000000000001,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,51,4.25,213.61999999999998,178.5175323486328,12.53,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,52,4.333333333333333,212.06,176.94334411621094,12.565999999999999,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,53,4.416666666666667,209.76,177.61663818359375,10.488,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,54,4.5,208.51999999999998,176.59620666503906,3.6948,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,55,4.583333333333333,207.94,179.37106323242188,4.6492,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,56,4.666666666666667,206.54000000000002,181.27896118164062,9.714,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,57,4.75,205.71999999999997,181.09413146972656,10.6784,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,58,4.833333333333333,205.01999999999998,175.91903686523438,21.906,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,59,4.916666666666667,205.01999999999998,176.3807373046875,13.502,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,60,5.0,205.08,174.8513641357422,25.484,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,61,5.083333333333333,204.34,176.1500701904297,31.107999999999997,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,62,5.166666666666667,202.3,171.3570556640625,38.164,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,63,5.25,199.64000000000001,172.80650329589844,30.416000000000004,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,64,5.333333333333333,196.85999999999999,170.65126037597656,22.174,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,65,5.416666666666667,194.32,169.581298828125,23.36,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,66,5.5,191.76,166.241455078125,20.494,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,67,5.583333333333333,188.5,165.48651123046875,16.887999999999998,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,68,5.666666666666667,186.42000000000002,160.6517791748047,22.226,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,69,5.75,183.48,161.01084899902344,23.062,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,70,5.833333333333333,180.54000000000002,164.81069946289062,20.278,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,71,5.916666666666667,178.66,157.71502685546875,22.278,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,72,6.0,176.0,154.7230987548828,23.958,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,73,6.083333333333333,173.04000000000002,152.07801818847656,25.44,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,74,6.166666666666667,169.88,147.2403564453125,23.742,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,75,6.25,165.44,151.94212341308594,14.803999999999998,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,76,6.333333333333333,161.68,146.8342742919922,8.013,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,77,6.416666666666667,158.56,141.72854614257812,12.366,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,78,6.5,155.26,140.15916442871094,13.514,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,79,6.583333333333333,152.04000000000002,138.00892639160156,12.512,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,80,6.666666666666667,148.4,132.54586791992188,16.509999999999998,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,81,6.75,144.8,132.13389587402344,10.2778,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,82,6.833333333333333,141.1,130.96102905273438,5.570600000000001,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,83,6.916666666666667,131.22,127.68183898925781,3.1732,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,84,7.0,137.52,125.67302703857422,1.3464,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,85,7.083333333333333,128.35999999999999,120.29944610595703,0.5846,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,86,7.166666666666667,123.17999999999999,121.9300537109375,0.31520000000000004,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,87,7.25,118.52000000000001,114.83300018310547,1.2926,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,88,7.333333333333333,113.97999999999999,108.49852752685547,4.3336,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,89,7.416666666666667,109.82000000000001,104.863037109375,0.8772,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,90,7.5,104.97999999999999,105.51993560791016,-0.0264,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,91,7.583333333333333,100.02000000000001,99.9973373413086,0.039999999999999994,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,92,7.666666666666667,94.94,98.07650756835938,-0.1272,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,93,7.75,61.016,98.60582733154297,-0.057800000000000004,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,94,7.833333333333333,60.996,90.49813079833984,-0.28559999999999997,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,95,7.916666666666667,78.1,90.13549041748047,-0.3584,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,96,8.0,72.40599999999999,84.11363983154297,-0.2778,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,97,8.083333333333334,66.006,77.7578125,-0.25020000000000003,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,98,8.166666666666666,60.00599999999999,76.63385009765625,-0.3144,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,99,8.25,53.7,73.30177307128906,-0.3592,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,100,8.333333333333334,46.965999999999994,72.48078155517578,-0.43979999999999997,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,101,8.416666666666666,39.472,65.96086883544922,-0.49779999999999996,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,102,8.5,33.688,65.10845947265625,-0.46399999999999997,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,103,8.583333333333334,26.877999999999997,64.46524047851562,-0.454,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,104,8.666666666666666,21.224,57.19309616088867,-0.38380000000000003,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,105,8.75,15.776,56.95926284790039,-0.3054,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,106,8.833333333333334,10.394,50.266929626464844,-0.3044,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,107,8.916666666666666,4.6432,46.06333541870117,-0.0982,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,108,9.0,0.9109999999999999,47.29182434082031,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,109,9.083333333333334,0.2334,43.73280334472656,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,110,9.166666666666666,-0.11100000000000002,42.888099670410156,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,111,9.25,-0.0172,38.359230041503906,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,112,9.333333333333334,-0.2412,36.76637268066406,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,113,9.416666666666666,-0.4394,30.78274917602539,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,114,9.5,-0.3752,30.290359497070312,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,115,9.583333333333334,-0.1464,29.122039794921875,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,116,9.666666666666666,0.0,25.96894645690918,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,117,9.75,0.0,22.148773193359375,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,118,9.833333333333334,0.0,19.6595458984375,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,119,9.916666666666666,0.0,18.90774917602539,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,120,10.0,0.0,18.96619415283203,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,121,10.083333333333334,0.0,14.512398719787598,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,122,10.166666666666666,0.0,11.10057258605957,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,123,10.25,0.0,10.546090126037598,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,124,10.333333333333334,0.0,5.833000183105469,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,125,10.416666666666666,0.0,7.006524562835693,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,126,10.5,0.0,1.8758922815322876,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,127,10.583333333333334,0.0,-1.1699167490005493,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,128,10.666666666666666,0.0,-1.221472978591919,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,129,10.75,0.0,-1.969314455986023,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,130,10.833333333333334,0.0,-1.1688201427459717,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,131,10.916666666666666,0.0,-5.822062015533447,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,132,11.0,0.0,-5.714778423309326,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,133,11.083333333333334,0.0,-8.970561981201172,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,134,11.166666666666666,0.0,-10.594867706298828,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,135,11.25,0.0,-7.785574913024902,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,136,11.333333333333334,0.0,-9.73779582977295,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,137,11.416666666666666,0.0,-8.106975555419922,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,138,11.5,0.0,-8.8944091796875,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,139,11.583333333333334,0.0,-10.528464317321777,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,140,11.666666666666666,0.0,-12.288174629211426,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,141,11.75,0.0,-9.663825035095215,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,142,11.833333333333334,0.0,-12.402018547058105,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,143,11.916666666666666,0.0,-10.833585739135742,0.0,59.120000000000005,42
NIST_GROUND,posthoc_best,2017-10-30 07:55:00-05:00,144,12.0,0.0,-12.377930641174316,0.0,59.120000000000005,42
NIST_GROUND,posthoc_worst,2017-12-24 08:35:00-05:00,1,0.08333333333333333,38.333999999999996,57.080509185791016,0.23280000000000003,43.908,42
NIST_GROUND,posthoc_worst,2017-12-24 08:35:00-05:00,2,0.16666666666666666,49.376,57.7767448425293,0.3014,43.908,42
NIST_GROUND,posthoc_worst,2017-12-24 08:35:00-05:00,3,0.25,43.71,62.15790939331055,0.1572,43.908,42
NIST_GROUND,posthoc_worst,2017-12-24 08:35:00-05:00,4,0.3333333333333333,37.146,63.685203552246094,0.17959999999999998,43.908,42
NIST_GROUND,posthoc_worst,2017-12-24 08:35:00-05:00,5,0.4166666666666667,34.976,68.0469741821289,0.1396,43.908,42
NIST_GROUND,posthoc_worst,2017-12-24 08:35:00-05:00,6,0.5,36.926,71.73883819580078,0.2726,43.908,42
NIST_GROUND,posthoc_worst,2017-12-24 08:35:00-05:00,7,0.5833333333333334,32.272000000000006,74.7477798461914,0.22000000000000003,43.908,42
NIST_GROUND,posthoc_worst,2017-12-24 08:35:00-05:00,8,0.6666666666666666,47.414,82.36134338378906,0.9922000000000001,43.908,42
