site,scope,block_hours,block,start,count,Ridge A_SSE,Ridge B_SSE,Daily_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE
Qcells,full,48,3,2018-08-14 00:00:00,40896.0,21861.827380411385,625.4128277978537,483.40882094999705,12668.271120136138,17074.122239898807,15907.823956984905
Qcells,full,48,4,2018-08-16 00:00:00,40752.0,18957.869497764546,810.4737667069071,315.3331661199544,22864.896154833106,23068.845879434804,17933.791095682103
Qcells,full,48,5,2018-08-18 00:00:00,40752.0,23982.537466542315,1495.4638693353893,980.9219927469254,24332.101212978378,26747.900831064282,23118.585545489022
Qcells,full,48,6,2018-08-20 00:00:00,21109.0,9571.231401381428,605.1020717412251,525.794297113973,8740.032182527028,11615.704032864342,8511.98050184472
Qcells,full,48,7,2018-08-22 00:00:00,40819.0,28904.109405784606,2967.9766540776154,3025.520638330314,29106.47626230068,30881.58961054751,24871.236167829727
Qcells,full,48,8,2018-08-24 00:00:00,40896.0,27530.30613649583,1942.19360790874,1422.6175056245715,23749.058093420204,26345.783315687502,23402.608814699026
Qcells,full,48,9,2018-08-26 00:00:00,21108.0,9144.080806064117,619.2448489091915,579.4462552662934,7979.824639753262,9824.95639392054,7887.000323329983
Qcells,full,48,10,2018-08-28 00:00:00,40819.0,28668.023700657945,2677.721143904153,349.07690844036426,44445.86040162536,40518.85633166335,33325.83664356661
Qcells,full,48,11,2018-08-30 00:00:00,31536.0,52478.58140691524,8091.85436158258,13136.085873760667,59006.8743370785,53057.51846018732,51393.99572482083
Qcells,full,72,0,2018-08-08 00:00:00,51119.0,31212.601788440737,2361.7205870844437,2717.327487422068,28606.285959878835,32550.280510209177,30317.213935593973
Qcells,full,72,1,2018-08-11 00:00:00,61344.0,51229.88807339896,1922.167399552566,2052.7198524273945,47439.80011822166,53582.45345680553,50256.472273255094
Qcells,full,72,2,2018-08-14 00:00:00,61344.0,27351.727806776802,1009.7666569167172,718.3967557254815,20096.339811948335,23669.90566211582,20434.883395374516
Qcells,full,72,3,2018-08-17 00:00:00,61056.0,37450.50653794149,1921.5838069234335,1061.2672240913957,39768.92867599929,43220.963288282095,36525.317202781436
Qcells,full,72,4,2018-08-20 00:00:00,41480.0,19775.566244471036,1936.1098058276377,1904.3071299756803,19227.21691690106,22593.499006431633,15834.572120918012
Qcells,full,72,5,2018-08-23 00:00:00,61344.0,46230.08069919085,3579.1625278999427,3069.6253110931775,42368.34962134684,46249.57795266771,40951.253363455464
Qcells,full,72,6,2018-08-26 00:00:00,41479.0,18746.819561055527,1785.572378398077,838.4834927264706,26080.95827881188,25633.734737521263,19808.623601549345
Qcells,full,72,7,2018-08-29 00:00:00,51984.0,71543.8663525818,9603.24797599785,13226.125544740855,85351.60109964525,77767.59644824993,72798.20909016808
Qcells,power-active,24,0,2018-08-08 00:00:00,2175.0,1759.1449457062845,46.08242864514611,91.21028911095816,686.6066134804607,967.885203051255,1035.5915743097053
Qcells,power-active,24,1,2018-08-09 00:00:00,8636.0,8694.713748346543,1053.2438752336845,1215.2010243171264,4205.449042789804,6055.382934307524,6374.368114051734
Qcells,power-active,24,2,2018-08-10 00:00:00,8692.0,15990.869045285313,1159.102340935229,1410.8856745325038,20365.041499002895,21102.870941674188,19116.64416940947
Qcells,power-active,24,3,2018-08-11 00:00:00,8772.0,27968.491181006466,1170.5168168263117,1258.7027669464157,34198.19686020451,40866.26846873907,35260.871600285034
Qcells,power-active,24,4,2018-08-12 00:00:00,8772.0,7165.4763288150025,443.41367029793577,762.7634899203183,3738.7579810929956,3608.9807287617214,3873.4705541955254
Qcells,power-active,24,5,2018-08-13 00:00:00,8772.0,5556.6000113007585,224.26586603870638,31.225945368561877,3934.790207418054,4262.339343906767,4467.667944503855
Qcells,power-active,24,6,2018-08-14 00:00:00,8772.0,7615.844980148906,159.40374319456416,143.6298836757248,5543.711449036875,7143.746676989998,6207.409202838067
Qcells,power-active,24,7,2018-08-15 00:00:00,8775.0,10522.745332589933,358.62080114354086,339.7611691935399,5615.817536247411,8006.1928952274075,7863.687249320515
Qcells,power-active,24,8,2018-08-16 00:00:00,8775.0,4414.41163546294,315.0763484686576,234.97732866349816,6780.916186302668,5517.160695148464,3966.2387592017853
Qcells,power-active,24,9,2018-08-17 00:00:00,8832.0,12211.31231288888,364.8707937938396,80.33639937955245,14866.532370362425,15327.448723048357,12895.473324291745
Qcells,power-active,24,10,2018-08-18 00:00:00,8910.0,14046.762668080173,524.1405195701933,299.919868078045,14601.814380665191,15348.676036466662,14026.331545276322
Qcells,power-active,24,11,2018-08-19 00:00:00,8910.0,7430.3335289769175,910.1383468786161,680.9691102496489,8956.627212967544,10332.597251267067,7851.314393375008
Qcells,power-active,24,12,2018-08-20 00:00:00,7257.0,7991.394145855708,440.0813170291759,417.4007235341378,6780.273829661006,8465.36631242514,6788.0621556157885
Qcells,power-active,24,13,2018-08-21 00:00:00,1653.0,157.12090496966255,106.70357035246953,108.36009687657221,979.6105385445561,1707.2473700278617,820.279557818214
Qcells,power-active,24,14,2018-08-22 00:00:00,9042.0,9141.798485804846,1273.0102216329872,1378.5117759197135,9554.505553947896,9709.294449124958,6573.45095694755
Qcells,power-active,24,15,2018-08-23 00:00:00,9042.0,16546.712817155498,1613.5121082293167,1647.0008588958272,17721.741331250596,18812.525864391555,16655.702554805466
Qcells,power-active,24,16,2018-08-24 00:00:00,9039.0,11823.983334710483,1267.7594152523695,1289.0451092832268,8081.717890654824,9781.846799931593,9589.579932498531
Qcells,power-active,24,17,2018-08-25 00:00:00,9039.0,10650.05622925576,622.7392460135053,133.55240415049528,13365.987544342015,14149.293130008173,10885.144023684345
Qcells,power-active,24,18,2018-08-26 00:00:00,7386.0,7787.277628173837,461.23474760600067,530.3193635421687,6804.295000316164,8020.777905549209,6552.258232003804
Qcells,power-active,24,19,2018-08-27 00:00:00,1711.0,149.47321020316372,123.11268138199814,49.12427685388207,577.9940158142705,922.7650429245158,508.98708184685125
Qcells,power-active,24,20,2018-08-28 00:00:00,9174.0,8690.867660547648,1130.096249636744,259.03549880816547,16928.20127737199,14509.384416801755,11085.732906322748
Qcells,power-active,24,21,2018-08-29 00:00:00,9174.0,16708.434095392586,1461.4827180813388,90.03223161277826,24917.634285619384,22714.99802071672,19876.958980824536
Qcells,power-active,24,22,2018-08-30 00:00:00,9174.0,23159.55318767575,4632.765060229125,5905.700632748193,31314.354437894704,26112.363813220076,25650.83107330792
Qcells,power-active,24,23,2018-08-31 00:00:00,7466.0,20362.792319772987,3280.3578766310475,7230.350544191605,25886.234485234596,23210.541136743937,21164.83394564984
Qcells,power-active,48,0,2018-08-08 00:00:00,10811.0,10453.858694052828,1099.326303878831,1306.4113134280844,4892.055656270263,7023.268137358777,7409.959688361439
Qcells,power-active,48,1,2018-08-10 00:00:00,17464.0,43959.36022629179,2329.61915776154,2669.588441478916,54563.23835920741,61969.13941041326,54377.51576969448
Qcells,power-active,48,2,2018-08-12 00:00:00,17544.0,12722.076340115764,667.6795363366421,793.98943528888,7673.548188511047,7871.320072668492,8341.138498699378
Qcells,power-active,48,3,2018-08-14 00:00:00,17547.0,18138.590312738837,518.0245443381051,483.39105286926485,11159.528985284287,15149.939572217405,14071.096452158577
Qcells,power-active,48,4,2018-08-16 00:00:00,17607.0,16625.723948351806,679.9471422624973,315.31372804305084,21647.448556665084,20844.609418196815,16861.712083493538
Qcells,power-active,48,5,2018-08-18 00:00:00,17820.0,21477.096197057097,1434.27886644881,980.888978327694,23558.441593632735,25681.273287733726,21877.645938651334
Qcells,power-active,48,6,2018-08-20 00:00:00,8910.0,8148.51505082537,546.7848873816457,525.7608204107099,7759.884368205563,10172.613682453002,7608.341713434001
Qcells,power-active,48,7,2018-08-22 00:00:00,18084.0,25688.51130296035,2886.5223298623046,3025.512634815541,27276.246885198478,28521.820313516513,23229.153511753015
Qcells,power-active,48,8,2018-08-24 00:00:00,18078.0,22474.03956396625,1890.4986612658731,1422.5975134337211,21447.705434996842,23931.139929939756,20474.723956182886
Qcells,power-active,48,9,2018-08-26 00:00:00,9097.0,7936.750838377004,584.3474289879987,579.4436403960509,7382.289016130432,8943.542948473729,7061.245313850656
Qcells,power-active,48,10,2018-08-28 00:00:00,18348.0,25399.30175594022,2591.5789677180837,349.0677304209441,41845.83556299134,37224.38243751847,30962.69188714728
Qcells,power-active,48,11,2018-08-30 00:00:00,16640.0,43522.34550744874,7913.122936860173,13136.051176939802,57200.588923129304,49322.904949963995,46815.665018957756
Qcells,power-active,72,0,2018-08-08 00:00:00,19503.0,26444.727739338156,2258.4286448140597,2717.2969879605894,25257.097155273157,28126.13907903297,26526.60385777092
Qcells,power-active,72,1,2018-08-11 00:00:00,26316.0,40690.56752112217,1838.1963531629533,2052.6922022352956,41871.745048715566,48737.588541407524,43602.01009898442
Qcells,power-active,72,2,2018-08-14 00:00:00,26322.0,22553.001948201778,833.1008928067637,718.3683815327629,17940.44517158697,20667.100267365862,18037.335211360354
Qcells,power-active,72,3,2018-08-17 00:00:00,26652.0,33688.40850994596,1799.1496602426498,1061.225377707246,38424.97396399516,41008.72201078206,34773.11926294308
Qcells,power-active,72,4,2018-08-20 00:00:00,17952.0,17290.31353663024,1819.7951090146328,1904.2725963304229,17314.38992215346,19881.908131577977,14181.792670381554
Qcells,power-active,72,5,2018-08-23 00:00:00,27120.0,39020.75238112175,3504.0107694951967,3069.5983723295453,39169.44676624741,42743.665794331304,37130.42651098833
Qcells,power-active,72,6,2018-08-26 00:00:00,18271.0,16627.61849892466,1714.4436786247438,838.4791392042154,24310.49029350241,23452.92736527549,18146.9782201734
Qcells,power-active,72,7,2018-08-29 00:00:00,25814.0,60230.77960284133,9374.605654941506,13226.08340855258,82118.22320874869,72037.90297068075,66692.62399978221
Qcells,low-power,24,0,2018-08-08 00:00:00,8048.0,384.24126438453504,29.039262878485044,0.00488691116625337,205.1493814478284,456.21620109253115,407.7871847281754
Qcells,low-power,24,1,2018-08-09 00:00:00,11812.0,1924.0215841366387,39.01647640795287,0.012782130961735845,1055.2573049631537,1248.3524270495193,964.8882771052619
Qcells,low-power,24,2,2018-08-10 00:00:00,11756.0,2459.611200581441,35.23620298394375,0.012830419350205218,2088.782118194697,2719.5728030341697,2417.9346159896268
Qcells,low-power,24,3,2018-08-11 00:00:00,11676.0,3445.7856374347957,34.10102177125095,0.007777256175416356,3154.7761588299427,2554.3196963756996,3304.5511756002775
Qcells,low-power,24,4,2018-08-12 00:00:00,11676.0,4114.965938135077,26.486089924941936,0.007912480856524042,1363.832231823571,1209.9391644530958,1797.2481699972727
Qcells,low-power,24,5,2018-08-13 00:00:00,11676.0,2978.5689767068197,23.383934693420517,0.011960455069767468,1049.4466788525529,1080.6060545691828,1552.6628286730627
Qcells,low-power,24,6,2018-08-14 00:00:00,11676.0,1396.2704163161848,33.83830166380523,0.010614671882257188,729.579810624397,774.7306266661328,845.1443391844173
Qcells,low-power,24,7,2018-08-15 00:00:00,11673.0,2326.9666513563484,73.54998179594381,0.007153408850079553,779.1623242274549,1149.4520410152697,991.5831656419106
Qcells,low-power,24,8,2018-08-16 00:00:00,11673.0,1075.4887909024676,69.27748065020535,0.01060611198558038,647.1525055095144,1078.6227270685433,560.8206791878387
Qcells,low-power,24,9,2018-08-17 00:00:00,11472.0,1256.6567585102737,61.24914379420455,0.008831964917709764,570.2950926584897,1145.6137341694346,511.2583330007272
Qcells,low-power,24,10,2018-08-18 00:00:00,11538.0,716.9570940598368,34.246122933117064,0.004610678570908637,428.9472284943061,620.7120201656693,581.6933110880643
Qcells,low-power,24,11,2018-08-19 00:00:00,11394.0,1788.4841754253869,26.938879953462614,0.02840374066070357,344.7123908513358,445.9155231648722,659.2462957496401
Qcells,low-power,24,12,2018-08-20 00:00:00,4551.0,1058.6210862717369,13.50373484971487,0.032882779891674124,319.59569009243506,335.0786396352982,467.79342532251155
Qcells,low-power,24,13,2018-08-21 00:00:00,7648.0,364.09526428432343,44.813449509864995,0.0005939233711917705,660.5521242290278,1108.0117107760411,435.8453630882084
Qcells,low-power,24,14,2018-08-22 00:00:00,11329.0,1062.5363572847468,57.99751245342554,0.0010569419947313377,932.6791804261496,1268.5005244423344,749.1406621257373
Qcells,low-power,24,15,2018-08-23 00:00:00,11406.0,2153.0617455395204,23.45681176188608,0.0069465727795633946,897.5501966760531,1091.2687725886944,892.9419939509658
Qcells,low-power,24,16,2018-08-24 00:00:00,11409.0,1722.084413217933,25.987592868723695,0.013559992205651085,692.8411445663636,889.0003637337983,1043.0979282160347
Qcells,low-power,24,17,2018-08-25 00:00:00,11409.0,3334.182159311655,25.70735377414193,0.006432198642300966,1608.5115138570095,1525.6430220139391,1884.7869303001055
Qcells,low-power,24,18,2018-08-26 00:00:00,4422.0,1031.753798840137,14.74110256659901,0.0022750318136759043,350.21496373491766,443.6861875166696,596.842663583304
Qcells,low-power,24,19,2018-08-27 00:00:00,7589.0,175.57616884697208,20.156317354593806,0.00033983842863418963,247.32065988790967,437.72725793014354,228.91234589602266
Qcells,low-power,24,20,2018-08-28 00:00:00,11197.0,911.8710944437571,36.23127985214092,0.001738652010908334,1172.9323616866172,1299.393926798972,835.890371896611
Qcells,low-power,24,21,2018-08-29 00:00:00,11274.0,2356.8508502739705,49.910896333928896,0.007439367409611874,1427.0924769473827,1995.0799673459242,1527.2543845226992
Qcells,low-power,24,22,2018-08-30 00:00:00,11274.0,5683.855183005463,162.8534694933117,0.019362612937518456,917.0238910572193,1834.236723096897,2420.5773516849927
Qcells,low-power,24,23,2018-08-31 00:00:00,3622.0,3272.3807164610434,15.877955229095477,0.015334207930549192,889.2615228919699,1900.376787126399,2157.753354178124
Qcells,low-power,48,0,2018-08-08 00:00:00,19860.0,2308.2628485211735,68.05573928643787,0.017669042127989212,1260.406686410982,1704.5686281420496,1372.6754618334376
Qcells,low-power,48,1,2018-08-10 00:00:00,23432.0,5905.396838016237,69.33722475519473,0.020607675525621608,5243.558277024639,5273.892499409869,5722.485791589906
Qcells,low-power,48,2,2018-08-12 00:00:00,23352.0,7093.534914841893,49.87002461836245,0.019872935926291555,2413.278910676124,2290.545219022278,3349.9109986703343
Qcells,low-power,48,3,2018-08-14 00:00:00,23349.0,3723.2370676725345,107.3882834597491,0.01776808073233673,1508.742134851852,1924.1826676814014,1836.7275048263286
Qcells,low-power,48,4,2018-08-16 00:00:00,23145.0,2332.1455494127417,130.52662444440983,0.019438076903290087,1217.4475981680039,2224.2364612379774,1072.079012188566
Qcells,low-power,48,5,2018-08-18 00:00:00,22932.0,2505.4412694852235,61.185002886579696,0.03301441923161221,773.6596193456422,1066.627543330542,1240.9396068377046
Qcells,low-power,48,6,2018-08-20 00:00:00,12199.0,1422.716350556061,58.317184359579855,0.03347670326286574,980.147814321463,1443.0903504113394,903.63878841072
Qcells,low-power,48,7,2018-08-22 00:00:00,22735.0,3215.5981028242672,81.45432421531157,0.008003514774294727,1830.2293771022037,2359.7692970310272,1642.0826560767023
Qcells,low-power,48,8,2018-08-24 00:00:00,22818.0,5056.266572529587,51.69494664286563,0.01999219084795208,2301.3526584233728,2414.6433857477364,2927.8848585161445
Qcells,low-power,48,9,2018-08-26 00:00:00,12011.0,1207.3299676871093,34.89741992119282,0.0026148702423100974,597.5356236228267,881.4134454468131,825.7550094793266
Qcells,low-power,48,10,2018-08-28 00:00:00,22471.0,3268.721944717729,86.1421761860698,0.00917801942052019,2600.0248386340004,3294.4738941448936,2363.144756419309
Qcells,low-power,48,11,2018-08-30 00:00:00,14896.0,8956.235899466506,178.73142472240713,0.034696820868067704,1806.28541394919,3734.613510223296,4578.330705863117
Qcells,low-power,72,0,2018-08-08 00:00:00,31616.0,4767.874049102611,103.29194227038163,0.030499461478194417,3349.188804605678,4424.141431176222,3790.6100778230616
Qcells,low-power,72,1,2018-08-11 00:00:00,35028.0,10539.320552276691,83.97104638961339,0.027650192101707955,5568.055069506062,4844.864915397973,6654.462174270615
Qcells,low-power,72,2,2018-08-14 00:00:00,35022.0,4798.725858575005,176.66576410995447,0.0283741927179172,2155.894640361367,3002.8053947499434,2397.548184014166
Qcells,low-power,72,3,2018-08-17 00:00:00,34404.0,3762.0980279954965,122.43414668078434,0.04184638414932206,1343.9547120041307,2212.2412774999734,1752.1979398384328
Qcells,low-power,72,4,2018-08-20 00:00:00,23528.0,2485.2527078408075,116.31469681300538,0.03453364525759685,1912.8269947476117,2711.590874853674,1652.7794505364582
Qcells,low-power,72,5,2018-08-23 00:00:00,34224.0,7209.328318069109,75.15175840475166,0.026938763627515325,3198.9028550994267,3505.9121583364317,3820.82685246711
Qcells,low-power,72,6,2018-08-26 00:00:00,23208.0,2119.2010621308673,71.12869977333379,0.004353522253218443,1770.4679853094447,2180.8073722457843,1661.6453813759383
Qcells,low-power,72,7,2018-08-29 00:00:00,26170.0,11313.08674974047,228.64232105633604,0.04213618827767945,3233.377890896572,5729.693477569216,6105.585090385813
YULARA_COMBINED,full,24,0,2017-10-01 00:00:00,31104.0,13993117.121410117,15274538.813381862,24107687.9842867,9577788.081338141,7899684.730763417,7511826.968094479
YULARA_COMBINED,full,24,1,2017-10-02 00:00:00,41472.0,19936183.32625142,9572228.81433379,16162217.575439943,11252048.019826563,9637650.74725049,8886061.933218941
YULARA_COMBINED,full,24,2,2017-10-03 00:00:00,41472.0,13884247.210880227,1375826.6748379795,2009564.9326045387,9563379.836794576,7599757.928730895,7065649.127166313
YULARA_COMBINED,full,24,3,2017-10-04 00:00:00,41472.0,12891403.45532009,1168677.5415030762,2271339.0337327663,5803856.6848315615,5268145.823745838,5439100.964291204
YULARA_COMBINED,full,24,4,2017-10-05 00:00:00,41472.0,27657545.13624282,13262727.956755836,16298065.509089045,14159573.037834864,13749950.51403228,14917428.696738033
YULARA_COMBINED,full,24,5,2017-10-06 00:00:00,41472.0,30865057.40613562,11064498.346979897,17270265.68641137,9532567.729167666,13923489.392357094,15644651.92568375
YULARA_COMBINED,full,24,6,2017-10-07 00:00:00,41472.0,32986004.914244108,15621255.806275219,21815324.412443355,18963400.857824743,19946034.51791257,20690314.53535055
YULARA_COMBINED,full,24,7,2017-10-08 00:00:00,41472.0,15017538.435716992,11274760.010312987,19844292.50794976,13398292.190277893,10439258.554499637,9201200.946618032
YULARA_COMBINED,full,24,8,2017-10-09 00:00:00,41472.0,19284949.264387835,13849778.906925501,18875287.248162914,9298613.87716809,9371304.571484264,10251995.089311859
YULARA_COMBINED,full,24,9,2017-10-10 00:00:00,41472.0,20412914.57087288,9770649.501988128,15357416.436779987,16171936.722213525,14037415.218796153,13649093.88219824
YULARA_COMBINED,full,24,10,2017-10-11 00:00:00,41472.0,18941873.54407212,10640883.30516373,14761126.916734112,15139440.06903664,13133395.775172802,12866012.310652118
YULARA_COMBINED,full,24,11,2017-10-12 00:00:00,41472.0,19155248.81161699,4805606.964277327,9317845.128247617,10213789.602848683,9533999.236458387,9413440.540463781
YULARA_COMBINED,full,24,12,2017-10-13 00:00:00,41472.0,16881870.22753563,3594849.2753961305,7971700.610484249,11675128.537186164,9866237.451186629,9430556.11538787
YULARA_COMBINED,full,24,13,2017-10-14 00:00:00,41472.0,17240328.29364104,7443250.017947593,10687853.900208814,9424445.761751555,8859915.255900271,9080413.88214747
YULARA_COMBINED,full,24,14,2017-10-15 00:00:00,41472.0,16445457.041090256,7602236.247082462,10484126.067160381,9894096.416111346,8455066.98208946,7729987.393022019
YULARA_COMBINED,full,24,15,2017-10-16 00:00:00,41472.0,15316550.203660458,308613.0659963771,928611.8858726195,8807348.950575525,9373820.826510359,8679342.285923203
YULARA_COMBINED,full,24,16,2017-10-17 00:00:00,41472.0,12600201.27158841,205209.05672118685,69137.79997417744,6073384.795922468,5930541.529819448,5515011.4587905845
YULARA_COMBINED,full,24,17,2017-10-18 00:00:00,41472.0,11659823.73282401,196745.21950757655,90043.89363478989,4625687.961657544,5028453.114684483,4881719.4996470455
YULARA_COMBINED,full,24,18,2017-10-19 00:00:00,41472.0,16359500.54941625,3510302.5510755964,3710444.774080523,7161555.292654214,7064045.395834109,6724653.214594625
YULARA_COMBINED,full,24,19,2017-10-20 00:00:00,41472.0,17952245.413487826,2029757.2393310207,4229783.503793114,8048779.764240223,7687045.987414825,7044224.941843749
YULARA_COMBINED,full,24,20,2017-10-21 00:00:00,41472.0,18790137.026935447,639194.4972413117,146775.0268642279,9021375.471791409,9148168.327587035,8141346.813025202
YULARA_COMBINED,full,24,21,2017-10-22 00:00:00,41472.0,15581626.718773864,1485896.8050094335,1486430.4687085585,8984930.34246426,9297007.052161714,8318096.663046793
YULARA_COMBINED,full,24,22,2017-10-23 00:00:00,41472.0,16941559.18184237,3189206.0585408537,4602010.788743203,8029868.358657429,8323119.0377457915,7838044.108315874
YULARA_COMBINED,full,24,23,2017-10-24 00:00:00,41472.0,16664265.092052924,3258798.4419403425,5363107.626825983,9575007.409136849,8460794.096139109,8830852.208049674
YULARA_COMBINED,full,24,24,2017-10-25 00:00:00,41472.0,17762901.82618371,1413648.826338646,2388128.411318391,5323527.53082692,5911960.377961812,5709724.770784648
YULARA_COMBINED,full,24,25,2017-10-26 00:00:00,41472.0,15184122.754332323,3664449.9074024823,4689704.798381708,7866175.803216422,9320188.479593866,9342412.947036725
YULARA_COMBINED,full,24,26,2017-10-27 00:00:00,41472.0,20697239.816671755,10399063.797100095,12858812.841168359,11826716.096251948,11009328.157645414,11361792.560479905
YULARA_COMBINED,full,24,27,2017-10-28 00:00:00,41472.0,14378496.96382094,4794506.0271411715,12185181.512015162,6499065.024165899,6843236.379687334,6056624.412207314
YULARA_COMBINED,full,24,28,2017-10-29 00:00:00,41472.0,12798869.524930717,445449.0156821813,84648.6567529708,8294746.937783663,9150357.456719356,7622842.381975961
YULARA_COMBINED,full,24,29,2017-10-30 00:00:00,41472.0,22460138.4870591,466243.9282721286,37498.2216183024,8155060.664051914,7564032.667083035,6105391.554094487
YULARA_COMBINED,full,24,30,2017-10-31 00:00:00,41472.0,15906169.275799591,390365.2285069224,11977.599258292297,10858987.291717563,11326257.973987332,9973683.552062688
YULARA_COMBINED,full,24,31,2017-11-01 00:00:00,41472.0,16254266.741876114,403408.932088751,14060.512213494601,10615055.95311548,11375705.056235293,10169072.833204158
YULARA_COMBINED,full,24,32,2017-11-02 00:00:00,41472.0,4744387216.890792,440342802.84223884,41242.515757966496,14253278.781433035,13261311.417015538,12945961.577373493
YULARA_COMBINED,full,24,33,2017-11-03 00:00:00,41472.0,10711690128.269978,861386371.1195542,88546.0679343608,11892121.906332776,11034989.401558967,12946632.44172003
YULARA_COMBINED,full,24,34,2017-11-04 00:00:00,41472.0,10636772278.726616,862506526.6783174,565492.545395719,11570486.52899189,10967013.144022077,12952620.478569403
YULARA_COMBINED,full,24,35,2017-11-05 00:00:00,41472.0,10518122697.358177,835824532.7585735,6961639.310382292,13624221.673365988,12885026.571540449,15366080.9227139
YULARA_COMBINED,full,24,36,2017-11-06 00:00:00,41472.0,10468075942.634893,794139947.7294751,14412826.420813318,12393200.860091802,11974660.27661142,13755591.678784702
YULARA_COMBINED,full,24,37,2017-11-07 00:00:00,41472.0,5322852428.209693,451236731.9790951,9799688.577110376,13384021.10838972,12302293.935103137,13697842.998893697
YULARA_COMBINED,full,24,38,2017-11-08 00:00:00,41472.0,25970724.065670278,16118286.485461373,21178293.38598429,16912063.768653173,15074458.606344158,16946375.966443524
YULARA_COMBINED,full,24,39,2017-11-09 00:00:00,41472.0,14330895.294420838,14763970.529633349,24266006.372618407,8545297.643743558,7388132.31494353,7215794.287550111
YULARA_COMBINED,full,24,40,2017-11-10 00:00:00,41472.0,26226480.940583777,21989355.37153521,30045445.719533842,19549340.88755424,18463097.83672685,19696915.296544965
YULARA_COMBINED,full,24,41,2017-11-11 00:00:00,41472.0,22524446.23320154,8730731.384442633,11814476.73505528,12420032.052254558,12810481.702943984,13017381.063023653
YULARA_COMBINED,full,24,42,2017-11-12 00:00:00,41472.0,55258903.13080867,8954570.930159772,14186647.968143834,13295860.779253175,12630935.182284439,11795707.418630218
YULARA_COMBINED,full,24,43,2017-11-13 00:00:00,41472.0,21392112.60352076,11952345.749884102,14645542.65866877,13989188.609643497,11648944.679709483,11048271.915423892
YULARA_COMBINED,full,24,44,2017-11-14 00:00:00,41472.0,15593329.28527073,5482934.77533655,10554470.945060238,13382919.460411994,10751640.346228415,9485439.380289983
YULARA_COMBINED,full,24,45,2017-11-15 00:00:00,41472.0,22780976.508712716,4190481.8625205327,4410672.741262648,11270119.366427833,10759199.441903878,9724454.445546422
YULARA_COMBINED,full,24,46,2017-11-16 00:00:00,41472.0,21076597.45586296,4085016.928237866,6607500.134742847,14635265.493587546,13184161.237733355,11566379.149517111
YULARA_COMBINED,full,24,47,2017-11-17 00:00:00,41472.0,14931140.778245596,2913691.95617475,6299095.114873492,9200153.114711907,8553309.833973397,7475187.833600124
YULARA_COMBINED,full,24,48,2017-11-18 00:00:00,41472.0,25360988.450141907,11921133.220570317,15596569.48015087,11880784.25883497,13168956.498803027,12960358.03546912
YULARA_COMBINED,full,24,49,2017-11-19 00:00:00,41472.0,21225230.22185452,17038508.017728243,24286097.287431635,14953191.6519601,13261731.495023796,14895146.615164986
YULARA_COMBINED,full,24,50,2017-11-20 00:00:00,41472.0,24741878.91779047,6128184.466635672,9524247.798751136,4990570.3775724685,5009239.030245237,5007089.096875463
YULARA_COMBINED,full,24,51,2017-11-21 00:00:00,41472.0,13646474.65976499,2755015.1473380174,3091198.432848523,5644880.918773328,6357910.352267724,5681374.424847721
YULARA_COMBINED,full,24,52,2017-11-22 00:00:00,41472.0,11744395.55217131,2078284.686105485,2254724.01974742,5331245.222291977,5912812.967188892,5532456.382394209
YULARA_COMBINED,full,24,53,2017-11-23 00:00:00,41472.0,19812003.1664514,4547135.931468894,6773177.7772279065,8432310.445559956,9567340.798180131,8531568.775205115
YULARA_COMBINED,full,24,54,2017-11-24 00:00:00,41472.0,14842911.885873422,2256788.501339384,6057979.994834402,6692061.59993733,7264079.66613269,6520552.166441623
YULARA_COMBINED,full,24,55,2017-11-25 00:00:00,41472.0,36947685.229037344,17773438.931719866,21916116.36141997,15015312.083908014,15204989.939669535,15920782.750431351
YULARA_COMBINED,full,24,56,2017-11-26 00:00:00,41472.0,27768106.845682174,12189349.516540987,20498700.595948115,11599030.888737068,11143186.94732177,12287875.38053348
YULARA_COMBINED,full,24,57,2017-11-27 00:00:00,41472.0,22477864.508665726,12983813.747710397,17483078.249145955,13386031.89304852,12482882.23497543,12400327.812184699
YULARA_COMBINED,full,24,58,2017-11-28 00:00:00,41472.0,28284774.08195622,14410891.071586393,21256791.549843874,13817873.327330347,14208198.848564215,14407908.48714704
YULARA_COMBINED,full,24,59,2017-11-29 00:00:00,41472.0,63131973.116639875,15062970.383578788,26403882.033467777,11286045.199204315,11293213.853975674,12593108.900800908
YULARA_COMBINED,full,24,60,2017-11-30 00:00:00,41472.0,21192863.96633468,13879446.16073013,18593045.828915242,12756365.179052558,12186701.64449557,11824646.537096165
YULARA_COMBINED,full,24,61,2017-12-01 00:00:00,41472.0,20049147.91515606,4459881.149875474,7083018.21566349,17618107.654499207,13864011.261899369,13154128.926801959
YULARA_COMBINED,full,24,62,2017-12-02 00:00:00,41472.0,23062055.799988445,5752921.152720635,6325144.071622886,15585910.429164888,13398902.954648362,12225204.158738265
YULARA_COMBINED,full,24,63,2017-12-03 00:00:00,41472.0,14965295.046913913,436850.8018573605,392340.0003263589,10406857.288558237,9725378.060362669,8591781.725625148
YULARA_COMBINED,full,24,64,2017-12-04 00:00:00,41472.0,19333085.843023047,1766821.3611305451,1694065.3755920772,11062981.928219596,11334788.279230228,10243788.767138792
