Hanwha_ground_ghi,Hanwha_power,Qcells_ground_ghi,Qcells_power,Sanyo_ground_ghi,Sanyo_power,active_power_valid,actual_unique_timestamps,archive_http_verified,archive_status,availability_policy,column_names,continuous_L72_H144_windows,continuous_segment_count,coverage_ratio,cycle_utc,dominant_interval_minutes,download_status,downloaded_bytes_this_run,duplicate_timestamps,endStep,expected_nwp_points,expected_timestamps,extraction_seconds,failure_reason,fallback_cycles,file_size_bytes,first_timestamp,forecast_age_hours,forecast_lead_hours,forecast_origin_acst,forecast_origin_utc,gfs_ground_ghi_direction_accuracy,gfs_ground_ghi_mae_wm2,gfs_ground_ghi_pearson,gfs_pv_direction_accuracy,gfs_pv_power_pearson,gfs_v16_boundary_utc,grib_url,grid_distance_degrees,grid_latitude,grid_longitude,group,group_type,idx_file_bytes,idx_url,inventory_line,last_timestamp,legal_segment_count,local_grib_path,local_idx_path,malformed_physical_lines,missing_by_column,missing_timestamps,model,months_covered,nominal_issue_time_utc,notes,nwp_valid,official_object_last_modified,parsed_records,period,period_end,period_start,physical_lines,policy_available_time_utc,record_type,reverse_timestamps,sample_count,segment_id,segment_length_5min,selected_cycle_utc,selected_file_bytes,short_name,site,source,source_mtime_ns,source_object,source_path,split,startStep,stepType,three_array_common_nwp,timezone_status,trajectory_cycle_policy,typeOfStatisticalProcessing,units,valid_nwp_points,valid_time_acst,valid_time_utc,valid_timestamp_count,validityDate,validityTime,value,variable
1.5808856487274,0.0,1.5808856487274,0.0,1.5808856487274,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,14.0,,,,,,,,,14,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014.idx,636:449028278:d=2022090500:TCDC:entire atmosphere:14 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,tcc,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,,,14.0,instant,,,,UNKNOWN,%,,2022-09-05T23:30:00+09:30,2022-09-05T14:00:00+00:00,,20220905,1400,0.0,TCDC_entire_atmosphere
1.5808856487274,0.0,1.5808856487274,0.0,1.5808856487274,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,14.0,,,,,,,,,14,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014.idx,581:421400922:d=2022090500:TMP:2 m above ground:14 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2t,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,,,14.0,instant,,,,UNKNOWN,K,,2022-09-05T23:30:00+09:30,2022-09-05T14:00:00+00:00,,20220905,1400,287.700439453125,TMP_2m
1.5808856487274,0.0,1.5808856487274,0.0,1.5808856487274,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,14.0,,,,,,,,,14,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014.idx,584:423667008:d=2022090500:RH:2 m above ground:14 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2r,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,,,14.0,instant,,,,UNKNOWN,%,,2022-09-05T23:30:00+09:30,2022-09-05T14:00:00+00:00,,20220905,1400,39.800000000000004,RH_2m
1.5808856487274,0.0,1.5808856487274,0.0,1.5808856487274,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,14.0,,,,,,,,,14,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014.idx,588:426016079:d=2022090500:UGRD:10 m above ground:14 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10u,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,,,14.0,instant,,,,UNKNOWN,m s**-1,,2022-09-05T23:30:00+09:30,2022-09-05T14:00:00+00:00,,20220905,1400,-3.3083447265625,UGRD_10m
1.5808856487274,0.0,1.5808856487274,0.0,1.5808856487274,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,14.0,,,,,,,,,14,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014.idx,589:426993789:d=2022090500:VGRD:10 m above ground:14 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10v,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,,,14.0,instant,,,,UNKNOWN,m s**-1,,2022-09-05T23:30:00+09:30,2022-09-05T14:00:00+00:00,,20220905,1400,-0.7949047851562501,VGRD_10m
1.5808856487274,0.0,1.5808856487274,0.0,1.5808856487274,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,14.0,,,,,,,,,14,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014.idx,596:431079172:d=2022090500:APCP:surface:12-14 hour acc fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f014.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,tp,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f014,,,12.0,accum,,,,1,kg m**-2,,2022-09-05T23:30:00+09:30,2022-09-05T14:00:00+00:00,,20220905,1400,0.0,APCP_surface
3.4810287952423,0.0,3.4810287952423,0.0,3.4810287952423,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,15.0,,,,,,,,,15,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015.idx,653:465915914:d=2022090500:DSWRF:surface:12-15 hour ave fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,sdswrf,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,,,12.0,avg,,,,0,W m**-2,,2022-09-06T00:30:00+09:30,2022-09-05T15:00:00+00:00,,20220905,1500,0.0,DSWRF_surface
3.4810287952423,0.0,3.4810287952423,0.0,3.4810287952423,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,15.0,,,,,,,,,15,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015.idx,636:449749370:d=2022090500:TCDC:entire atmosphere:15 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,tcc,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,,,15.0,instant,,,,UNKNOWN,%,,2022-09-06T00:30:00+09:30,2022-09-05T15:00:00+00:00,,20220905,1500,3.9000000000000004,TCDC_entire_atmosphere
3.4810287952423,0.0,3.4810287952423,0.0,3.4810287952423,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,15.0,,,,,,,,,15,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015.idx,581:421908164:d=2022090500:TMP:2 m above ground:15 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2t,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,,,15.0,instant,,,,UNKNOWN,K,,2022-09-06T00:30:00+09:30,2022-09-05T15:00:00+00:00,,20220905,1500,287.43845214843753,TMP_2m
3.4810287952423,0.0,3.4810287952423,0.0,3.4810287952423,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,15.0,,,,,,,,,15,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015.idx,584:424176602:d=2022090500:RH:2 m above ground:15 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2r,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,,,15.0,instant,,,,UNKNOWN,%,,2022-09-06T00:30:00+09:30,2022-09-05T15:00:00+00:00,,20220905,1500,41.300000000000004,RH_2m
3.4810287952423,0.0,3.4810287952423,0.0,3.4810287952423,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,15.0,,,,,,,,,15,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015.idx,588:426521253:d=2022090500:UGRD:10 m above ground:15 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10u,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,,,15.0,instant,,,,UNKNOWN,m s**-1,,2022-09-06T00:30:00+09:30,2022-09-05T15:00:00+00:00,,20220905,1500,-3.4111474609375,UGRD_10m
3.4810287952423,0.0,3.4810287952423,0.0,3.4810287952423,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,15.0,,,,,,,,,15,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015.idx,589:427502722:d=2022090500:VGRD:10 m above ground:15 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10v,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,,,15.0,instant,,,,UNKNOWN,m s**-1,,2022-09-06T00:30:00+09:30,2022-09-05T15:00:00+00:00,,20220905,1500,-1.429765625,VGRD_10m
3.4810287952423,0.0,3.4810287952423,0.0,3.4810287952423,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,15.0,,,,,,,,,15,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015.idx,596:431650445:d=2022090500:APCP:surface:12-15 hour acc fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f015.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,tp,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f015,,,12.0,accum,,,,1,kg m**-2,,2022-09-06T00:30:00+09:30,2022-09-05T15:00:00+00:00,,20220905,1500,0.0,APCP_surface
2.0131080150604,0.0,2.0131080150604,0.0,2.0131080150604,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,16.0,,,,,,,,,16,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016.idx,653:469570452:d=2022090500:DSWRF:surface:12-16 hour ave fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,sdswrf,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,,,12.0,avg,,,,0,W m**-2,,2022-09-06T01:30:00+09:30,2022-09-05T16:00:00+00:00,,20220905,1600,0.0,DSWRF_surface
2.0131080150604,0.0,2.0131080150604,0.0,2.0131080150604,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,16.0,,,,,,,,,16,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016.idx,636:453080503:d=2022090500:TCDC:entire atmosphere:16 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,tcc,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,,,16.0,instant,,,,UNKNOWN,%,,2022-09-06T01:30:00+09:30,2022-09-05T16:00:00+00:00,,20220905,1600,0.0,TCDC_entire_atmosphere
2.0131080150604,0.0,2.0131080150604,0.0,2.0131080150604,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,16.0,,,,,,,,,16,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016.idx,581:425110099:d=2022090500:TMP:2 m above ground:16 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2t,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,,,16.0,instant,,,,UNKNOWN,K,,2022-09-06T01:30:00+09:30,2022-09-05T16:00:00+00:00,,20220905,1600,286.99094238281253,TMP_2m
2.0131080150604,0.0,2.0131080150604,0.0,2.0131080150604,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,16.0,,,,,,,,,16,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016.idx,584:427380254:d=2022090500:RH:2 m above ground:16 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,2r,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,,,16.0,instant,,,,UNKNOWN,%,,2022-09-06T01:30:00+09:30,2022-09-05T16:00:00+00:00,,20220905,1600,42.900000000000006,RH_2m
2.0131080150604,0.0,2.0131080150604,0.0,2.0131080150604,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,16.0,,,,,,,,,16,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016.idx,588:429725809:d=2022090500:UGRD:10 m above ground:16 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10u,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,,,16.0,instant,,,,UNKNOWN,m s**-1,,2022-09-06T01:30:00+09:30,2022-09-05T16:00:00+00:00,,20220905,1600,-2.524541015625,UGRD_10m
2.0131080150604,0.0,2.0131080150604,0.0,2.0131080150604,0.0,,,True,,PREVIOUS_COMPLETED_CYCLE_6H,,,,,2022-09-05T00:00:00+00:00,,,,,16.0,,,,,,,,,16,,,,,,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,0.0,-23.75,133.75,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016.idx,589:430708311:d=2022090500:VGRD:10 m above ground:16 hour fcst:,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.selected.grib2,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PV_improve_v1\原始Dataset\NWP_GFS_AliceSprings\gfs_20220905_00_f016.idx,,,,NOAA GFS 0.25 degree,,2022-09-05T00:00:00+00:00,,,,,,,,,2022-09-05T06:00:00+00:00,NWP_PILOT_MESSAGE,,,,,,,10v,,,,https://noaa-gfs-bdp-pds.s3.amazonaws.com/gfs.20220905/00/atmos/gfs.t00z.pgrb2.0p25.f016,,,16.0,instant,,,,UNKNOWN,m s**-1,,2022-09-06T01:30:00+09:30,2022-09-05T16:00:00+00:00,,20220905,1600,-1.7385009765625001,VGRD_10m
