section,model,seed,split,scope,horizon,n,rmse_kw,mae_kw,bias_kw,r2,diff_mae_kw,change_amplitude_ratio,total_variation_ratio,peak_rate_ratio,direction_accuracy,true_change_predicted_flat_rate,true_flat_predicted_change_rate,baseline_parameters,inference_ms_per_sample,artifact_source,sse_share,actual_epochs,best_epoch,best_validation_total_loss,stop_reason,numerically_finite,training_seconds,mean_epoch_seconds,backbone_parameters,delta_head_parameters,anchor_head_parameters,total_parameters,parameter_increase_pct,anchor_rmse_kw,anchor_bias_kw,constraint_max_abs_scaled,preprojection_rmse_kw,postprojection_rmse_kw,mean_correction_norm_scaled,correction_to_raw_increment_norm_ratio,projection_tv_ratio,preprojection_tv_ratio
projection,ALICD,42,validation,anchor_h3,3,17485,,,,,,,,,,,,74444,0.0300107921075175,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\best_validation.pt,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,0.4099862277507782,0.0014196127885952592,2.384185791015625e-07,,,,,,
projection,ALICD,42,validation,anchor_h6,6,17485,,,,,,,,,,,,74444,0.0300107921075175,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\best_validation.pt,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,0.44615116715431213,0.01664542965590954,2.086162567138672e-07,,,,,,
projection,ALICD,42,validation,anchor_h12,12,17485,,,,,,,,,,,,74444,0.0300107921075175,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\best_validation.pt,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,0.5032350420951843,0.017886124551296234,2.4586915969848633e-07,,,,,,
projection,ALICD,42,validation,projection_summary,12,17485,,,,,,,,,,,,74444,0.0300107921075175,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\best_validation.pt,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,0.6104273200035095,0.4430783987045288,0.10974698513746262,1.468936562538147,0.4196956753730774,0.27775031328201294
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,1,17401,0.34324586391448975,0.17417776584625244,-0.043885860592126846,0.9646778218159354,0.17417776584625244,0.9713162779808044,0.9713162779808044,0.9713162779808044,0.3277397850698236,0.06539854031377507,0.390897074880754,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,2,17401,0.41375020146369934,0.2000407576560974,-0.040499281138181686,0.9486780454388157,0.15248677134513855,0.7096360325813293,0.7096360921859741,0.7572908401489258,0.35216366875466926,0.07174875007183495,0.22590655709441987,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,3,17401,0.44544053077697754,0.2108684480190277,-0.03298330679535866,0.9405168513136446,0.1481400430202484,0.5921136736869812,0.592113733291626,0.6445381045341492,0.3520104208570389,0.09177633469340843,0.18039193149818977,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,4,17401,0.4605828821659088,0.21589849889278412,-0.030895525589585304,0.9364055776813606,0.1440964937210083,0.5409436225891113,0.5409436821937561,0.5899488925933838,0.3626372047583472,0.08635997931153382,0.15402850410895927,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,5,17401,0.47499948740005493,0.22333207726478577,-0.03436969965696335,0.9323597617690915,0.14067870378494263,0.4820268452167511,0.48202696442604065,0.5424606800079346,0.36705936440434456,0.0916154244008965,0.1346704212401586,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,6,17401,0.4863501787185669,0.23255322873592377,-0.04005512595176697,0.9290723647312018,0.13954158127307892,0.44679778814315796,0.44679784774780273,0.5097242593765259,0.36524720801486504,0.101421374250522,0.12410206309982184,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,7,17401,0.49642854928970337,0.23649626970291138,-0.027701890096068382,0.9260771843789722,0.1381189376115799,0.41690608859062195,0.41690608859062195,0.48255082964897156,0.3648230397267809,0.10878685133038331,0.11531356982767821,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,8,17401,0.5068742632865906,0.24351930618286133,-0.021617118269205093,0.922910936471238,0.13737203180789948,0.4044792354106903,0.4044792652130127,0.46064236760139465,0.36587696109419,0.10863599793115339,0.11072639503476811,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,9,17401,0.516761064529419,0.25066936016082764,-0.017015939578413963,0.9198533752425796,0.1368311643600464,0.40089163184165955,0.4008916914463043,0.444945365190506,0.36885491893824746,0.10513444310352534,0.107279913670351,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,10,17401,0.5272361636161804,0.25670647621154785,-0.02407093532383442,0.9165516043934302,0.13718478381633759,0.3907945156097412,0.3907945156097412,0.4292249381542206,0.36581230963737715,0.11029825872076317,0.10443652663640021,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,11,17401,0.5333210825920105,0.2592962682247162,-0.007018410600721836,0.9145956321125988,0.13720032572746277,0.3932570219039917,0.3932570219039917,0.4183202087879181,0.3674501465433021,0.10655082518768513,0.10318633725334489,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
lead_time,TRAJECTORY_ONLY,42,test,full_timeline,12,17401,0.5391315221786499,0.27145111560821533,-0.0056910733692348,0.9127062939787967,0.13729938864707947,0.38972923159599304,0.38972923159599304,0.4070338010787964,0.36741662356569543,0.10848514453192346,0.10233128364270253,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,,,,,,,,,,,,,,,,,,,,,,
scenario,TRAJECTORY_ONLY,42,test,full_timeline,12,17401,0.481767475605011,0.2312507927417755,-0.02715034782886505,0.9303750158137819,0.13729938864707947,0.38972923159599304,0.38972923159599304,0.4070338010787964,0.36741662356569543,0.10848514453192346,0.10233128364270253,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,1.0,,,,,,,,,,,,,,,,,,,,,
scenario,TRAJECTORY_ONLY,42,test,daylight,12,9655,0.64602130651474,0.39609628915786743,-0.04011810943484306,0.8794250230542803,0.2310740202665329,0.32122528553009033,0.32122528553009033,0.3417623043060303,0.6531244605558433,0.19504574486449164,0.11625237355428966,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,0.9976927638053894,,,,,,,,,,,,,,,,,,,,,
scenario,TRAJECTORY_ONLY,42,test,high_change_daylight,12,7366,0.7349473237991333,0.4866434335708618,-0.0342349037528038,0.7876676670875564,0.2903655469417572,0.2843579053878784,0.2843579053878784,0.3052588403224945,0.6623902615621323,0.20977011494252873,0.08375192325097294,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,0.9851333498954773,,,,,,,,,,,,,,,,,,,,,
scenario,TRAJECTORY_ONLY,42,test,midday,12,3630,0.86454838514328,0.5795214772224426,-0.03843648359179497,0.6803890143300484,0.35936617851257324,0.21789030730724335,0.21789032220840454,0.2937438189983368,0.5872359963269054,0.2684113865932048,0.13941689623507805,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,0.6717939376831055,,,,,,,,,,,,,,,,,,,,,
scenario,TRAJECTORY_ONLY,42,test,sunrise,12,2875,0.42820191383361816,0.2541980445384979,-0.10009540617465973,0.8876413599865898,0.10859955102205276,0.5563924312591553,0.5563923120498657,0.4621155858039856,0.6545507246376812,0.12173913043478261,0.09791304347826087,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,0.13052266836166382,,,,,,,,,,,,,,,,,,,,,
scenario,TRAJECTORY_ONLY,42,test,sunset,12,2928,0.23714140057563782,0.13264362514019012,0.01698981784284115,0.8731383215847198,0.07600759714841843,0.7024996876716614,0.7024996876716614,0.6543806791305542,0.47054303278688525,0.10891962659380693,0.1579007285974499,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,0.04076962545514107,,,,,,,,,,,,,,,,,,,,,
scenario,TRAJECTORY_ONLY,42,test,stable_low_change,12,7229,0.033057812601327896,0.02479064092040062,-0.010577692650258541,nan,0.02011197805404663,20111978496.0,1744674100346880.0,53172768768.0,0.0,0.0,0.07750034582929866,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,0.001956038177013397,,,,,,,,,,,,,,,,,,,,,
scenario,TRAJECTORY_ONLY,42,test,h9_h12,9-12,17401,0.529177188873291,0.25953081250190735,-0.013449090532958508,0.9159273762264333,0.16669538617134094,0.7242352962493896,0.7242353558540344,1.0374442338943481,0.34559795414056665,0.0962157347278892,0.10598528820182748,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,0.4021666646003723,,,,,,,,,,,,,,,,,,,,,
scenario,TRAJECTORY_ONLY,42,test,high_hf_irradiance_volatility,12,10061,0.6328815817832947,0.3815092146396637,-0.03913490101695061,0.887072716748225,0.22260470688343048,0.32545334100723267,0.3254533112049103,0.3459933400154114,0.6265281781135076,0.18425106848225822,0.11998475963290595,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,0.9977849721908569,,,,,,,,,,,,,,,,,,,,,
scenario,TRAJECTORY_ONLY,42,test,low_hf_irradiance_volatility,12,7340,0.03491123020648956,0.025290315970778465,-0.010723020881414413,-2.016845394917394,0.020370645448565483,43.26728439331055,43.26728439331055,21.714052200317383,0.012250227066303361,0.004632152588555858,0.07813351498637602,74444,0.017228797195564645,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\42\best_validation.pt,0.0022150177974253893,,,,,,,,,,,,,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,1,17401,0.3324759900569916,0.13653205335140228,0.005291645880788565,0.9668596211320073,0.13653205335140228,0.5219491124153137,0.5219491124153137,0.5219491124153137,0.33590023561864263,0.11447617952991207,0.06264007815642779,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,2,17401,0.4201866686344147,0.19160737097263336,0.016930129379034042,0.947068856961802,0.13585178554058075,0.4945250451564789,0.4945250153541565,0.408778578042984,0.34282512499281653,0.11660249410953394,0.06143325096258836,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,3,17401,0.45782536268234253,0.21705754101276398,0.005294494330883026,0.937163183359483,0.13755761086940765,0.515949547290802,0.5159496068954468,0.43934744596481323,0.3536003677949543,0.10166082409056951,0.0665862115204107,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,4,17401,0.4689270853996277,0.220424085855484,0.0053703440353274345,0.9340804670450452,0.13586114346981049,0.47057467699050903,0.4705747067928314,0.415303111076355,0.35983564162979137,0.09953450951094765,0.06447905292799265,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,5,17401,0.4819847047328949,0.22386859357357025,0.024587905034422874,0.9303557335567999,0.13497711718082428,0.44025880098342896,0.44025883078575134,0.39609211683273315,0.364289408654675,0.10043100971208552,0.06507671972875122,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,6,17401,0.49477899074554443,0.22914880514144897,0.023110995069146156,0.926592605609058,0.13503941893577576,0.41248199343681335,0.41248202323913574,0.37365394830703735,0.35703886749803654,0.1082025937206674,0.06491006264007816,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,7,17401,0.5026968717575073,0.23673567175865173,0.020667029544711113,0.9241985705529078,0.13383419811725616,0.39611151814460754,0.39611154794692993,0.35484588146209717,0.36138317173889845,0.10707923189964452,0.0629274179644848,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,8,17401,0.5122409462928772,0.2466951161623001,0.027459898963570595,0.9212698932571309,0.13400015234947205,0.39549630880355835,0.39549633860588074,0.34410375356674194,0.3636572610769496,0.10341359691971726,0.06758232285500833,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,9,17401,0.524773895740509,0.25541049242019653,0.022384120151400566,0.9173486166256629,0.1335451602935791,0.3820912837982178,0.3820912539958954,0.32971423864364624,0.36259729645167266,0.10593899456608497,0.06685439534126392,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,10,17401,0.5342854857444763,0.26565295457839966,0.0009523112094029784,0.9143052197490058,0.1337784081697464,0.3799504041671753,0.3799504041671753,0.32032039761543274,0.36343888282282627,0.10467214527900695,0.06697316246192747,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,11,17401,0.542730450630188,0.27032551169395447,0.006165850907564163,0.9115554736367153,0.13328973948955536,0.36692437529563904,0.36692431569099426,0.3102358877658844,0.3637199533987075,0.10764271645830177,0.06547690571597244,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
lead_time,ALICD,42,test,full_timeline,12,17401,0.551146924495697,0.27193111181259155,0.028029372915625572,0.9087719841733638,0.13384975492954254,0.3626956641674042,0.3626956641674042,0.30909591913223267,0.3631687834032527,0.11007030247303795,0.07495737792847154,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
scenario,ALICD,42,test,full_timeline,12,17401,0.4888738691806793,0.2304491102695465,0.015520342625677586,0.9283058290251159,0.13384975492954254,0.3626956641674042,0.3626956641674042,0.30909591913223267,0.3631687834032527,0.11007030247303795,0.07495737792847154,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,1.0,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
scenario,ALICD,42,test,daylight,12,9655,0.6558571457862854,0.39911624789237976,0.03491216152906418,0.8757254968105843,0.22949619591236115,0.3136249780654907,0.3136250078678131,0.26754385232925415,0.6445365095805282,0.1978249611600207,0.10620576557914725,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,0.998626172542572,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
scenario,ALICD,42,test,high_change_daylight,12,7366,0.746695339679718,0.4922369122505188,0.05841383337974548,0.7808252384850666,0.28995952010154724,0.283164381980896,0.283164381980896,0.23743361234664917,0.6585324463752376,0.21153498054122544,0.0816702869037922,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,0.9875308871269226,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
scenario,ALICD,42,test,midday,12,3630,0.8807988166809082,0.5911063551902771,0.07529845833778381,0.6682609990065429,0.3604119122028351,0.21634595096111298,0.21634596586227417,0.22528612613677979,0.5717630853994491,0.2825757575757576,0.12601010101010102,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,0.6771613955497742,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
scenario,ALICD,42,test,sunrise,12,2875,0.4191189706325531,0.23720777034759521,-0.06620313972234726,0.8923574820188209,0.10397835075855255,0.5192837715148926,0.5192837119102478,0.37439656257629395,0.6338840579710145,0.13431884057971014,0.07840579710144928,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,0.12143519520759583,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
scenario,ALICD,42,test,sunset,12,2928,0.24995994567871094,0.1397002786397934,0.04735022410750389,0.8590527838658895,0.07251132279634476,0.651336133480072,0.651336133480072,0.496914803981781,0.48229735883424407,0.106841985428051,0.1168032786885246,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,0.043988995254039764,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
scenario,ALICD,42,test,stable_low_change,12,7229,0.02508595958352089,0.019195035099983215,-0.008551409468054771,nan,0.01444372907280922,14443728896.0,1252964635246592.0,34344441856.0,0.0,0.0,0.03204684834232489,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,0.0010938852792605758,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
scenario,ALICD,42,test,h9_h12,9-12,17401,0.5383232831954956,0.26583001017570496,0.014382912777364254,0.912996111619057,0.1649252325296402,0.694076418876648,0.6940764784812927,1.056812047958374,0.34750876386414575,0.10181886098500086,0.1169329348887995,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,0.40417683124542236,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
scenario,ALICD,42,test,high_hf_irradiance_volatility,12,10061,0.6424550414085388,0.3838362693786621,0.03406580165028572,0.8836304451960025,0.22082668542861938,0.3171561062335968,0.3171561062335968,0.2706717848777771,0.6208710201106583,0.1870837888877845,0.10704701321936189,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,0.9985244870185852,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
scenario,ALICD,42,test,low_hf_irradiance_volatility,12,7340,0.028913745656609535,0.020200090482831,-0.009900078177452087,-1.0693380279515892,0.014629703015089035,30.741491317749023,30.74148941040039,13.721578598022461,0.00993415077202543,0.004507266121707538,0.030971843778383287,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,0.001475492143072188,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,,,,,,,,,
projection,ALICD,42,test,anchor_h3,3,17401,,,,,,,,,,,,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,0.45782536268234253,0.005294494796544313,1.7881393432617188e-07,,,,,,
projection,ALICD,42,test,anchor_h6,6,17401,,,,,,,,,,,,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,0.49477899074554443,0.023110995069146156,2.384185791015625e-07,,,,,,
projection,ALICD,42,test,anchor_h12,12,17401,,,,,,,,,,,,74444,0.030206792713060145,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_alicd_screen\results\ALICD\42\test_predictions.npz,,14,9,0.06450561877758498,early_stopping,True,66.27260550000005,4.7223184142857235,19136,55308,13827,88271,18.573692977271516,0.551146924495697,0.028029371052980423,3.5762786865234375e-07,,,,,,
