section,split,seed,scope,horizon,value,n,rmse_kw,mae_kw,bias_kw,r2,diff_mae_kw,prediction_to_truth_std_ratio,prediction_to_truth_change_amplitude_ratio,change_direction_accuracy,sse_share,mean_window_bias_kw,mean_peak_error_kw,mean_max_abs_error_kw,mean_energy_sum_error_kw_steps,mean_true_tv_kw,mean_pred_tv_kw,aggregate_tv_ratio,mean_peak_rate_ratio,dominant_best_lag_steps,mean_best_lag_steps,raw_window_rmse_kw,lag_aligned_window_rmse_kw,lag_alignment_gain_kw,tv_ratio,event_count,event_rate,threshold_kw,prediction_shape,labels_finite,predictions_finite,checkpoint_epoch,checkpoint_validation_rmse_kw,target_center,target_scale,saved_prediction_max_abs_difference_kw,artifact_source,train_spearman,validation_spearman,uses_only_origin_or_past,validation_r2,validation_mae_kw,baseline_mae_kw
artifact_check,train,43,complete_split,12,,66842,,,,,,,,,,,,,,,,,,,,,,,,,,,"(66842, 12)",True,True,13,0.4465055465698242,1.418499231338501,1.9549015760421753,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\43\best_validation.pt,,,,,,
lead_time,validation,43,full_timeline,1,,17485,0.33138164477483545,0.15217600762844086,-0.024905920028686523,0.9721479212655302,0.15217600762844086,0.9543798565864563,1.0246727466583252,0.3122104661138118,0.04590097814798355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,validation,43,full_timeline,2,,17485,0.38084675694617726,0.16772572696208954,-0.017540816217660904,0.963212420832686,0.1139153465628624,0.9563678503036499,0.40575018525123596,0.3530454675436088,0.06062692403793335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,validation,43,full_timeline,3,,17485,0.4038356416769856,0.17776791751384735,-0.020532146096229553,0.9586371973207292,0.12290335446596146,0.9690650701522827,0.4806315302848816,0.3664283671718616,0.06816702336072922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,validation,43,full_timeline,4,,17485,0.42075839445565205,0.18295830488204956,-0.016932062804698944,0.9550979375899729,0.1113717183470726,0.9633994102478027,0.3443334698677063,0.3607663711752931,0.0739998146891594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,validation,43,full_timeline,5,,17485,0.43561782601139926,0.1991182267665863,-0.02378079481422901,0.9518704285469343,0.1217941865324974,0.9750575423240662,0.3765449523925781,0.3503002573634544,0.07931883633136749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,validation,43,full_timeline,6,,17485,0.44770138764293105,0.20612184703350067,-0.030685747042298317,0.9491632774989484,0.10968323796987534,0.9736365079879761,0.37971606850624084,0.38810408921933087,0.08378030359745026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,validation,43,full_timeline,7,,17485,0.4600630401869345,0.21341808140277863,-0.023513073101639748,0.946317177680404,0.11435003578662872,0.9789891839027405,0.2759357988834381,0.3437803831855876,0.08847074955701828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,validation,43,full_timeline,8,,17485,0.4690064841159767,0.218235582113266,-0.02465386502444744,0.944209736903927,0.10960834473371506,0.9768593311309814,0.3758068382740021,0.38032599370889336,0.09194386005401611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,validation,43,full_timeline,9,,17485,0.4813871522635977,0.22254571318626404,-0.02872462198138237,0.9412253981696452,0.11046046763658524,0.9710894227027893,0.3315931558609009,0.3620817843866171,0.09686212986707687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,validation,43,full_timeline,10,,17485,0.4906294549144474,0.22748765349388123,-0.03782301023602486,0.9389468746826904,0.11090107262134552,0.9695780277252197,0.38412612676620483,0.39010580497569347,0.10061721503734589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,validation,43,full_timeline,11,,17485,0.49743531022187176,0.22476829588413239,-0.031376756727695465,0.9372413006472775,0.11225225776433945,0.9699691534042358,0.4162091910839081,0.3820417500714898,0.10342803597450256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,validation,43,full_timeline,12,,17485,0.5056780044443024,0.23661960661411285,-0.036360252648591995,0.9351442035712731,0.1135304719209671,0.9757640957832336,0.3494730591773987,0.3758650271661424,0.10688411444425583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
failure_type,validation,43,all_windows,12,,17485,,,,,,,,,,-0.026402421295642853,-0.1592528522014618,0.4109862446784973,-0.31682905554771423,1.4062598943710327,0.6029097437858582,0.4287327826023102,0.4372106194496155,3,0.34818415784958534,0.23571884632110596,0.18995162844657898,0.04576720669865608,,,,,,,,,,,,,,,,,,,
scenario,validation,43,full_timeline,12,,17485,0.44650555457796304,0.20241190493106842,-0.026402423158288002,0.9494344921325375,0.11691220849752426,,,,1.0,,,,,,,,,,,,,,0.4287327826023102,,,,,,,,,,,,,,,,,,
scenario,validation,43,daylight,12,,9032,0.6199480201481599,0.3596361577510834,-0.02619822882115841,0.9015015095620622,0.21334971487522125,,,,0.9958069324493408,,,,,,,,,,,,,,0.3719237148761749,,,,,,,,,,,,,,,,,,
scenario,validation,43,sunrise,12,,2917,0.410713707067544,0.23376385867595673,-0.02694542519748211,0.9032814625079917,0.12125927209854126,,,,0.14115473628044128,,,,,,,,,,,,,,0.551419734954834,,,,,,,,,,,,,,,,,,
scenario,validation,43,sunset,12,,2928,0.21076021868592865,0.11024215072393417,0.029415884986519814,0.907842287959807,0.0615512989461422,,,,0.03731032460927963,,,,,,,,,,,,,,0.834037721157074,,,,,,,,,,,,,,,,,,
scenario,validation,43,stable_low_change,12,,7947,0.039568957226036164,0.0336930975317955,-0.02967553399503231,nan,0.013333029113709927,,,,0.0035693824756890535,,,,,,,,,,,,,,1271490976677888.0,,,,,,,,,,,,,,,,,,
scenario,validation,43,medium_change,12,,2914,0.15593904906327194,0.09385871887207031,-0.014902503229677677,0.9961258382054384,0.03849111497402191,,,,0.020327312871813774,,,,,,,,,,,,,,1.5348331928253174,,,,,,,,,,,,,,,,,,
scenario,validation,43,high_change,12,,6624,0.7167165019946274,0.45258286595344543,-0.027534570544958115,0.8263293282819603,0.27567771077156067,,,,0.9761033058166504,,,,,,,,,,,,,,0.3237605392932892,,,,,,,,,,,,,,,,,,
scenario,validation,43,past_irradiance_volatility_low,12,,8139,0.04732396273321346,0.03546103090047836,-0.02830490842461586,-0.9506903672455731,0.014281890355050564,,,,0.005228942725807428,,,,,,,,,,,,,,13.065109252929688,,,,,,,,,,,,,,,,,,
scenario,validation,43,past_irradiance_volatility_high,12,,9346,0.609127703641312,0.34780174493789673,-0.024745631963014603,0.9080203144177907,0.2062882035970688,,,,0.9947710037231445,,,,,,,,,,,,,,0.37469482421875,,,,,,,,,,,,,,,,,,
scenario,validation,43,input_hf_partly_missing,12,,3034,0.4441132207382604,0.2018686830997467,-0.0279658492654562,0.9511487530041529,0.11948928236961365,,,,0.1716657429933548,,,,,,,,,,,,,,0.42471933364868164,,,,,,,,,,,,,,,,,,
scenario,validation,43,input_hf_complete,12,,14451,0.44700620032390337,0.20252597332000732,-0.026074176654219627,0.949040994464037,0.11637113988399506,,,,0.8283342719078064,,,,,,,,,,,,,,0.429617702960968,,,,,,,,,,,,,,,,,,
scenario,validation,43,month_09,12,,8569,0.3863819081019954,0.1683821827173233,-0.008190679363906384,0.962543547464735,0.09105787426233292,,,,0.3669816553592682,,,,,,,,,,,,,,0.5224653482437134,,,,,,,,,,,,,,,,,,
scenario,validation,43,month_10,12,,8916,0.4974882246425815,0.23511724174022675,-0.043905388563871384,0.9365499190997518,0.14176031947135925,,,,0.6330183744430542,,,,,,,,,,,,,,0.3687030076980591,,,,,,,,,,,,,,,,,,
scenario,validation,43,solar_night,12,,6516,0.037838844984039534,0.032769642770290375,-0.03105839155614376,-2798939653.479744,0.011962472461163998,,,,0.0026763163041323423,,,,,,,,,,,,,,2806110.0,,,,,,,,,,,,,,,,,,
scenario,validation,43,solar_morning,12,,3649,0.4848878360611909,0.27570685744285583,-0.056051213294267654,0.9169164893668666,0.1495414674282074,,,,0.24611443281173706,,,,,,,,,,,,,,0.4665404260158539,,,,,,,,,,,,,,,,,,
scenario,validation,43,solar_midday,12,,3660,0.7781553009751719,0.47111815214157104,-0.05272088572382927,0.7190470086947924,0.28869765996932983,,,,0.6357616186141968,,,,,,,,,,,,,,0.2602899968624115,,,,,,,,,,,,,,,,,,
scenario,validation,43,solar_evening,12,,3660,0.33159785315013646,0.16264984011650085,0.03776487708091736,0.9217051616237228,0.09944047778844833,,,,0.11544766277074814,,,,,,,,,,,,,,0.6104432940483093,,,,,,,,,,,,,,,,,,
scenario,validation,43,power_low,12,,8770,0.07066407323871993,0.04151294380426407,-0.029328320175409317,0.37920420986631176,0.016143448650836945,,,,0.012562543153762817,,,,,,,,,,,,,,4.448106288909912,,,,,,,,,,,,,,,,,,
scenario,validation,43,power_mid,12,,3064,0.5333122728580433,0.3078555762767792,0.019238410517573357,0.6785722625824977,0.156371608376503,,,,0.24999570846557617,,,,,,,,,,,,,,0.5095595121383667,,,,,,,,,,,,,,,,,,
scenario,validation,43,power_high,12,,5651,0.6744672757037055,0.39494502544403076,-0.046608295291662216,0.7744895145536583,0.2519039809703827,,,,0.7374417781829834,,,,,,,,,,,,,,0.3217613697052002,,,,,,,,,,,,,,,,,,
direction_error,validation,43,rise_predicted_down,all12_steps,,209820,,,,,,,,,,,,,,,,,,,,,,,,6654,0.03171289676865885,0.0363999605178833,,,,,,,,,,,,,,,
direction_error,validation,43,fall_predicted_up,all12_steps,,209820,,,,,,,,,,,,,,,,,,,,,,,,6683,0.03185111047564579,0.0363999605178833,,,,,,,,,,,,,,,
direction_error,validation,43,true_change_predicted_flat,all12_steps,,209820,,,,,,,,,,,,,,,,,,,,,,,,18293,0.08718425316938327,0.0363999605178833,,,,,,,,,,,,,,,
direction_error,validation,43,true_flat_predicted_change,all12_steps,,209820,,,,,,,,,,,,,,,,,,,,,,,,18023,0.0858974358974359,0.0363999605178833,,,,,,,,,,,,,,,
artifact_check,validation,43,complete_split,12,,17485,,,,,,,,,,,,,,,,,,,,,,,,,,,"(17485, 12)",True,True,13,0.4465055465698242,1.418499231338501,1.9549015760421753,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\43\best_validation.pt,,,,,,
lead_time,test,43,full_timeline,1,,17401,0.35980824602218797,0.17526261508464813,-0.013887662440538406,0.9611868293394678,0.17526261508464813,0.9552046656608582,1.0264338254928589,0.313775070398253,0.04537273943424225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,test,43,full_timeline,2,,17401,0.4233603818986699,0.20003455877304077,-0.01606050319969654,0.9462662459588264,0.12863318622112274,0.9533036947250366,0.3464308977127075,0.35463479110395957,0.06281641870737076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,test,43,full_timeline,3,,17401,0.44886455670230574,0.21242740750312805,-0.024936560541391373,0.9395988642434197,0.13847152888774872,0.9643279314041138,0.3941681981086731,0.3638296649617838,0.07061279565095901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,test,43,full_timeline,4,,17401,0.46633578715497964,0.21693408489227295,-0.016945166513323784,0.9348070031318888,0.13091087341308594,0.9592733383178711,0.2945983409881592,0.35825527268547785,0.07621672004461288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,test,43,full_timeline,5,,17401,0.4815576356546834,0.23216360807418823,-0.023467496037483215,0.9304790999136764,0.13800695538520813,0.9707595705986023,0.3121171295642853,0.3408999482788346,0.08127357065677643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,test,43,full_timeline,6,,17401,0.49205563307643535,0.2385825663805008,-0.03603774309158325,0.9273984762074521,0.12875966727733612,0.9679483771324158,0.3265414535999298,0.3702660766622608,0.08485573530197144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,test,43,full_timeline,7,,17401,0.5031148625175896,0.24298863112926483,-0.02778572402894497,0.9240724660399924,0.13044896721839905,0.9742172360420227,0.2456130087375641,0.3565312338371358,0.08871296048164368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,test,43,full_timeline,8,,17401,0.5115834413971481,0.24876844882965088,-0.02392267994582653,0.9214718694904666,0.12773944437503815,0.9738729000091553,0.3103644549846649,0.3623929659214988,0.09172458201646805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,test,43,full_timeline,9,,17401,0.5222486403334811,0.254738986492157,-0.027429062873125076,0.9181421461463355,0.1291549801826477,0.9685948491096497,0.2849421203136444,0.3740589621286133,0.09558888524770737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,test,43,full_timeline,10,,17401,0.5306902629406134,0.26122209429740906,-0.034734755754470825,0.9154546266591173,0.12938319146633148,0.9683257937431335,0.32491615414619446,0.39342566519165567,0.09870405495166779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,test,43,full_timeline,11,,17401,0.5360465058445455,0.2593660354614258,-0.025803998112678528,0.9137205205077279,0.1312258392572403,0.9691715240478516,0.35251525044441223,0.38285156025515776,0.1007065549492836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,test,43,full_timeline,12,,17401,0.5432069653820102,0.2717599868774414,-0.031219905242323875,0.9113815534525167,0.13286371529102325,0.9755052328109741,0.28529971837997437,0.3603241193034883,0.10341496765613556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
failure_type,test,43,all_windows,12,,17401,,,,,,,,,,-0.02518593706190586,-0.20292730629444122,0.4790712893009186,-0.3022312521934509,1.5884896516799927,0.596365213394165,0.37542909383773804,0.42612186074256897,0,-0.07499568990287915,0.27405455708503723,0.21883007884025574,0.0552244558930397,,,,,,,,,,,,,,,,,,,
scenario,test,43,full_timeline,12,,17401,0.4876216706028064,0.23452073335647583,-0.02518593706190586,0.9286726380584689,0.1350717395544052,,,,1.0,,,,,,,,,,,,,,0.37542909383773804,,,,,,,,,,,,,,,,,,
scenario,test,43,daylight,12,,9655,0.6538770552923578,0.3995906412601471,-0.026651982218027115,0.8764747609204506,0.23255060613155365,,,,0.9977099299430847,,,,,,,,,,,,,,0.3301998972892761,,,,,,,,,,,,,,,,,,
scenario,test,43,sunrise,12,,2875,0.4308363554711415,0.24763457477092743,-0.08998333662748337,0.8862545764723253,0.11038309335708618,,,,0.12897999584674835,,,,,,,,,,,,,,0.5703115463256836,,,,,,,,,,,,,,,,,,
scenario,test,43,sunset,12,,2928,0.25006058078135207,0.13779400289058685,0.018444780260324478,0.858939266602613,0.07487278431653976,,,,0.04425082355737686,,,,,,,,,,,,,,0.7174795866012573,,,,,,,,,,,,,,,,,,
scenario,test,43,stable_low_change,12,,7229,0.033968213365548276,0.0282281581312418,-0.02499047853052616,nan,0.013007384724915028,,,,0.0020159671548753977,,,,,,,,,,,,,,1128364681199616.0,,,,,,,,,,,,,,,,,,
scenario,test,43,medium_change,12,,2806,0.13227746989325811,0.09003771841526031,-0.04153626039624214,0.9971853838948774,0.03446270525455475,,,,0.011866406537592411,,,,,,,,,,,,,,1.4579265117645264,,,,,,,,,,,,,,,,,,
scenario,test,43,high_change,12,,7366,0.7442495511649165,0.4920158088207245,-0.01914927549660206,0.7822586747789912,0.2931917905807495,,,,0.9861176013946533,,,,,,,,,,,,,,0.29606756567955017,,,,,,,,,,,,,,,,,,
scenario,test,43,past_irradiance_volatility_low,12,,7340,0.03601086664986519,0.028466952964663506,-0.02496456168591976,-2.2098879860996763,0.013198704458773136,,,,0.0023005041293799877,,,,,,,,,,,,,,27.590787887573242,,,,,,,,,,,,,,,,,,
scenario,test,43,past_irradiance_volatility_high,12,,10061,0.6405446304522039,0.3848472237586975,-0.02534744143486023,0.8843214846901661,0.22398419678211212,,,,0.9976994395256042,,,,,,,,,,,,,,0.33463171124458313,,,,,,,,,,,,,,,,,,
scenario,test,43,input_hf_partly_missing,12,,2782,0.4966664800414219,0.24468737840652466,-0.01967223733663559,0.9215148505820728,0.14386874437332153,,,,0.16586190462112427,,,,,,,,,,,,,,0.36348333954811096,,,,,,,,,,,,,,,,,,
scenario,test,43,input_hf_complete,12,,14619,0.48588135508411534,0.23258602619171143,-0.026235196739435196,0.9299370727147406,0.1333976686000824,,,,0.8341380953788757,,,,,,,,,,,,,,0.3778865933418274,,,,,,,,,,,,,,,,,,
scenario,test,43,month_11,12,,8569,0.4583464226876595,0.216826394200325,-0.03643329069018364,0.9423669308573709,0.12310981005430222,,,,0.43508851528167725,,,,,,,,,,,,,,0.4065167307853699,,,,,,,,,,,,,,,,,,
scenario,test,43,month_12,12,,8832,0.5144352914880723,0.2516881823539734,-0.014273512177169323,0.9125416859846809,0.14667747914791107,,,,0.5649114847183228,,,,,,,,,,,,,,0.34966182708740234,,,,,,,,,,,,,,,,,,
scenario,test,43,solar_night,12,,6516,0.032583821242377464,0.027497224509716034,-0.025696508586406708,-1217584.382735864,0.012126537971198559,,,,0.0016720332205295563,,,,,,,,,,,,,,63353.1015625,,,,,,,,,,,,,,,,,,
scenario,test,43,solar_morning,12,,3595,0.4995636376986368,0.292744904756546,-0.08711215853691101,0.9002845361206677,0.14332334697246552,,,,0.2168404757976532,,,,,,,,,,,,,,0.47135648131370544,,,,,,,,,,,,,,,,,,
scenario,test,43,solar_midday,12,,3630,0.8731045287892459,0.5872312188148499,-0.013889987021684647,0.6740315479786743,0.36117881536483765,,,,0.6688040494918823,,,,,,,,,,,,,,0.2212861180305481,,,,,,,,,,,,,,,,,,
scenario,test,43,solar_evening,12,,3660,0.35691061089412235,0.19608092308044434,0.025346124544739723,0.8876304785577616,0.12159577012062073,,,,0.11268336325883865,,,,,,,,,,,,,,0.5174471735954285,,,,,,,,,,,,,,,,,,
scenario,test,43,power_low,12,,7982,0.04944786641936893,0.03203388676047325,-0.02758658304810524,-0.1733545937927674,0.014378231950104237,,,,0.004717008676379919,,,,,,,,,,,,,,7.070454120635986,,,,,,,,,,,,,,,,,,
scenario,test,43,power_mid,12,,4016,0.48157516492543656,0.2747328281402588,-0.04135647416114807,0.6970489934690904,0.1317315399646759,,,,0.2251032143831253,,,,,,,,,,,,,,0.5393618941307068,,,,,,,,,,,,,,,,,,
scenario,test,43,power_high,12,,5403,0.767977777934442,0.5037708878517151,-0.009619992226362228,0.7102774314092686,0.3158583641052246,,,,0.7701797485351562,,,,,,,,,,,,,,0.26935139298439026,,,,,,,,,,,,,,,,,,
direction_error,test,43,rise_predicted_down,all12_steps,,208812,,,,,,,,,,,,,,,,,,,,,,,,9565,0.04580675440108806,0.0363999605178833,,,,,,,,,,,,,,,
direction_error,test,43,fall_predicted_up,all12_steps,,208812,,,,,,,,,,,,,,,,,,,,,,,,7799,0.03734938605061012,0.0363999605178833,,,,,,,,,,,,,,,
direction_error,test,43,true_change_predicted_flat,all12_steps,,208812,,,,,,,,,,,,,,,,,,,,,,,,22792,0.10915081508725552,0.0363999605178833,,,,,,,,,,,,,,,
direction_error,test,43,true_flat_predicted_change,all12_steps,,208812,,,,,,,,,,,,,,,,,,,,,,,,16975,0.08129322069612857,0.0363999605178833,,,,,,,,,,,,,,,
artifact_check,test,43,complete_split,12,,17401,,,,,,,,,,,,,,,,,,,,,,,,,,,"(17401, 12)",True,True,13,0.4465055465698242,1.418499231338501,1.9549015760421753,1.9073486328125e-06,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\43\best_validation.pt,,,,,,
lead_time,train,44,full_timeline,1,,66842,0.24408874723479446,0.10565946996212006,0.04629404842853546,0.984395457633541,0.10565946996212006,1.0068532228469849,1.2296134233474731,0.36349899763621674,0.047251250594854355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,train,44,full_timeline,2,,66842,0.28142383289635653,0.11265474557876587,0.03878844529390335,0.9792605856196527,0.07751084864139557,0.9994428753852844,0.525815486907959,0.36095568654438825,0.06281155347824097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,train,44,full_timeline,3,,66842,0.29843065843179795,0.1202026978135109,0.037630345672369,0.9766823629330037,0.07102027535438538,0.9960477948188782,0.5087035894393921,0.38761557104814337,0.07063250988721848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,train,44,full_timeline,4,,66842,0.3112295312930191,0.12968026101589203,0.04522901400923729,0.9746439321677827,0.07825935631990433,1.0061074495315552,0.5709560513496399,0.3669249872834445,0.07682089507579803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,train,44,full_timeline,5,,66842,0.31952195188988947,0.1362815797328949,0.0474090576171875,0.9732794497381404,0.07432256639003754,1.0038177967071533,0.4693264961242676,0.36851081655246704,0.08096907287836075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,train,44,full_timeline,6,,66842,0.32526890606436376,0.13516691327095032,0.046378228813409805,0.9723142347570767,0.07218257337808609,1.0024056434631348,0.5082136988639832,0.3902636067143413,0.08390790969133377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,train,44,full_timeline,7,,66842,0.331831243525598,0.13985338807106018,0.04835229739546776,0.9711904640529936,0.07226528972387314,1.0003896951675415,0.5053614377975464,0.3921486490529906,0.08732776343822479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,train,44,full_timeline,8,,66842,0.33969981335288674,0.14658208191394806,0.05342777445912361,0.9698127655327728,0.07291063666343689,1.0003432035446167,0.5178086161613464,0.38441399120313574,0.09151839464902878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,train,44,full_timeline,9,,66842,0.3428762232897357,0.14885631203651428,0.04671882465481758,0.9692502874573109,0.07658751308917999,0.98927903175354,0.5053368806838989,0.34972023577989886,0.09323790669441223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,train,44,full_timeline,10,,66842,0.3518724558655286,0.15226690471172333,0.05755025893449783,0.9676199180556718,0.08246438205242157,1.005263328552246,0.5452502965927124,0.3516651207324736,0.09819476306438446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,train,44,full_timeline,11,,66842,0.35844761981330836,0.16050298511981964,0.06281986087560654,0.9664031724139365,0.07305392622947693,1.0038855075836182,0.5054305195808411,0.3931510128362407,0.10189882665872574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lead_time,train,44,full_timeline,12,,66842,0.3646040388313094,0.16778232157230377,0.06664964556694031,0.9652441244322082,0.07389916479587555,1.0023301839828491,0.4330615997314453,0.3769935070763891,0.10542915016412735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
failure_type,train,44,all_windows,12,,66842,,,,,,,,,,0.049770649522542953,-0.013197063468396664,0.2884525656700134,0.597247838973999,1.0042871236801147,0.5711963176727295,0.5687580108642578,0.5299040675163269,3,1.010651985278717,0.16154460608959198,0.12647584080696106,0.03506875038146973,,,,,,,,,,,,,,,,,,,
scenario,train,44,full_timeline,12,,66842,0.32415333053390677,0.13795746862888336,0.049770649522542953,0.9725051624356151,0.07751134037971497,,,,1.0,,,,,,,,,,,,,,0.5687580108642578,,,,,,,,,,,,,,,,,,
scenario,train,44,daylight,12,,32900,0.45943273194513623,0.2396484911441803,0.07044227421283722,0.9405060642449072,0.14472699165344238,,,,0.9887564778327942,,,,,,,,,,,,,,0.4939788579940796,,,,,,,,,,,,,,,,,,
scenario,train,44,sunrise,12,,11153,0.27958285755698764,0.15911632776260376,0.07583063095808029,0.9424090565925428,0.06271681189537048,,,,0.1241258904337883,,,,,,,,,,,,,,0.8455967307090759,,,,,,,,,,,,,,,,,,
scenario,train,44,sunset,12,,11070,0.17793034659136941,0.08344659209251404,-0.004088415764272213,0.9516600486939355,0.05113683640956879,,,,0.0498996265232563,,,,,,,,,,,,,,0.8879789113998413,,,,,,,,,,,,,,,,,,
scenario,train,44,stable_low_change,12,,32118,0.04574874553204747,0.038745854049921036,0.03149135783314705,nan,0.011904270388185978,,,,0.009570981375873089,,,,,,,,,,,,,,4588096666468352.0,,,,,,,,,,,,,,,,,,
scenario,train,44,medium_change,12,,12662,0.1255779168873736,0.0861152708530426,0.049420781433582306,0.9968818514147548,0.03698364645242691,,,,0.02843010239303112,,,,,,,,,,,,,,1.4461383819580078,,,,,,,,,,,,,,,,,,
scenario,train,44,high_change,12,,22062,0.5534011270125576,0.31214404106140137,0.07658255845308304,0.8840750669139241,0.19628247618675232,,,,0.9619988799095154,,,,,,,,,,,,,,0.4227323532104492,,,,,,,,,,,,,,,,,,
scenario,train,44,past_irradiance_volatility_low,12,,33401,0.049930726245704944,0.04012729227542877,0.03204041346907616,-0.5735055791315167,0.012606198899447918,,,,0.011856181547045708,,,,,,,,,,,,,,11.714483261108398,,,,,,,,,,,,,,,,,,
scenario,train,44,past_irradiance_volatility_high,12,,33397,0.45576185018416154,0.235703244805336,0.0675676167011261,0.9429117163990068,0.1424425095319748,,,,0.9877180457115173,,,,,,,,,,,,,,0.49572059512138367,,,,,,,,,,,,,,,,,,
scenario,train,44,input_hf_partly_missing,12,,76,0.2815610304909483,0.17924746870994568,0.044582098722457886,0.9648243281132389,0.06230558454990387,,,,0.0008578439010307193,,,,,,,,,,,,,,0.9249016642570496,,,,,,,,,,,,,,,,,,
scenario,train,44,input_hf_complete,12,,66766,0.32419861880390033,0.13791047036647797,0.04977656155824661,0.972510312214258,0.07752864062786102,,,,0.9991421103477478,,,,,,,,,,,,,,0.5683838725090027,,,,,,,,,,,,,,,,,,
scenario,train,44,month_01,12,,7302,0.518427055442228,0.250888466835022,0.05263037607073784,0.9208286084502236,0.15923906862735748,,,,0.2794259488582611,,,,,,,,,,,,,,0.330340176820755,,,,,,,,,,,,,,,,,,
scenario,train,44,month_02,12,,7895,0.26985576002102685,0.10989529639482498,0.03945859894156456,0.9835638708939904,0.06789582222700119,,,,0.08185875415802002,,,,,,,,,,,,,,0.6038624048233032,,,,,,,,,,,,,,,,,,
scenario,train,44,month_03,12,,8825,0.24467586591985774,0.10845708101987839,0.05994219332933426,0.9866124876732508,0.061758290976285934,,,,0.07522229105234146,,,,,,,,,,,,,,0.6799566745758057,,,,,,,,,,,,,,,,,,
scenario,train,44,month_04,12,,7745,0.31443049663371636,0.12591838836669922,0.05442988872528076,0.9751356711204858,0.07023347169160843,,,,0.1090235561132431,,,,,,,,,,,,,,0.6132254600524902,,,,,,,,,,,,,,,,,,
scenario,train,44,month_05,12,,8928,0.37439663348477625,0.16970579326152802,0.06343325972557068,0.9541346081714643,0.09119363129138947,,,,0.17818357050418854,,,,,,,,,,,,,,0.48544228076934814,,,,,,,,,,,,,,,,,,
scenario,train,44,month_06,12,,8471,0.3179546193725076,0.13843610882759094,0.04673239588737488,0.9684610557535079,0.07161492109298706,,,,0.12193112075328827,,,,,,,,,,,,,,0.6063689589500427,,,,,,,,,,,,,,,,,,
scenario,train,44,month_07,12,,8844,0.1854245836910817,0.08429259061813354,0.03910987079143524,0.9913391521201054,0.04263859614729881,,,,0.043294522911310196,,,,,,,,,,,,,,0.9128624200820923,,,,,,,,,,,,,,,,,,
scenario,train,44,month_08,12,,8832,0.2971836668864406,0.13089464604854584,0.04215329885482788,0.9770316296208595,0.06740419566631317,,,,0.11106021702289581,,,,,,,,,,,,,,0.6414234638214111,,,,,,,,,,,,,,,,,,
