model,seed,split,horizon_steps,horizon_hours,scope,rmse_kw,mae_kw,train_range_nrmse,r2,valid_target_count,window_count,parameter_count,trainable_parameter_count,inference_seconds,inference_ms_per_sample,actual_epochs,best_epoch,best_validation_mse,training_seconds,mean_epoch_seconds,stop_reason,peak_gpu_memory_mb,numerically_finite
AGE_LEAD_RELIABILITY,44,validation,12,1.0,daylight,8.1663818359375,1.8000669479370117,1.3504399183087707,-18.622593481775226,303546,59424,683978,683978,4.15068230000179,0.06984858474693373,14,9,0.43099938934097315,158.6663802999974,11.306593928571342,early_stopping,105.26318359375,True
AGE_LEAD_RELIABILITY,44,validation,12,1.0,high_change_daylight,10.93852424621582,3.1089680194854736,1.8088573478737413,-51.649550330644125,93058,59424,683978,683978,4.15068230000179,0.06984858474693373,14,9,0.43099938934097315,158.6663802999974,11.306593928571342,early_stopping,105.26318359375,True
AGE_LEAD_RELIABILITY,44,validation,48,4.0,regular_full_timeline,4.333067893981934,0.9504412412643433,0.7165410545738414,-4.9843621145339005,2852352,59424,683978,683978,4.15068230000179,0.06984858474693373,14,9,0.43099938934097315,158.6663802999974,11.306593928571342,early_stopping,105.26318359375,True
AGE_LEAD_RELIABILITY,44,validation,48,4.0,daylight,5.4029035568237305,1.4518747329711914,0.8934552393568786,-7.818412077407764,1289950,59424,683978,683978,4.15068230000179,0.06984858474693373,14,9,0.43099938934097315,158.6663802999974,11.306593928571342,early_stopping,105.26318359375,True
AGE_LEAD_RELIABILITY,44,validation,48,4.0,high_change_daylight,7.112096309661865,2.0692577362060547,1.1760971936381772,-21.39645506583776,384504,59424,683978,683978,4.15068230000179,0.06984858474693373,14,9,0.43099938934097315,158.6663802999974,11.306593928571342,early_stopping,105.26318359375,True
AGE_LEAD_RELIABILITY,44,validation,96,8.0,regular_full_timeline,3.6758298873901367,1.020082712173462,0.6078563937580331,-2.813451719265284,5704704,59424,683978,683978,4.15068230000179,0.06984858474693373,14,9,0.43099938934097315,158.6663802999974,11.306593928571342,early_stopping,105.26318359375,True
AGE_LEAD_RELIABILITY,44,validation,96,8.0,daylight,3.977994680404663,1.4836490154266357,0.6578241036437757,-3.7118905720345916,2819151,59424,683978,683978,4.15068230000179,0.06984858474693373,14,9,0.43099938934097315,158.6663802999974,11.306593928571342,early_stopping,105.26318359375,True
AGE_LEAD_RELIABILITY,44,validation,96,8.0,high_change_daylight,5.152604579925537,1.7326958179473877,0.8520643594414086,-10.754527246414073,800759,59424,683978,683978,4.15068230000179,0.06984858474693373,14,9,0.43099938934097315,158.6663802999974,11.306593928571342,early_stopping,105.26318359375,True
AGE_LEAD_RELIABILITY,44,validation,144,12.0,regular_full_timeline,3.9772539138793945,1.1279758214950562,0.6577016062261964,-3.1250653530515384,8557056,59424,683978,683978,4.15068230000179,0.06984858474693373,14,9,0.43099938934097315,158.6663802999974,11.306593928571342,early_stopping,105.26318359375,True
AGE_LEAD_RELIABILITY,44,validation,144,12.0,daylight,3.638094663619995,1.5191913843154907,0.6016162798949685,-2.91842697016771,4411647,59424,683978,683978,4.15068230000179,0.06984858474693373,14,9,0.43099938934097315,158.6663802999974,11.306593928571342,early_stopping,105.26318359375,True
AGE_LEAD_RELIABILITY,44,validation,144,12.0,high_change_daylight,4.5453877449035645,1.6295469999313354,0.7516514875531269,-8.13968339784764,1216715,59424,683978,683978,4.15068230000179,0.06984858474693373,14,9,0.43099938934097315,158.6663802999974,11.306593928571342,early_stopping,105.26318359375,True

