section,model,seed,split,scope,horizon_steps,feature,metric,value,unit,count,source_path,notes
tail_distribution,HISTORY_ONLY,42,validation,,12,,squared_error_sd,3151.1424753559754,kW^2,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,12,,squared_error_p0,8.119869627472118e-13,kW^2,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,12,,squared_error_p0.1,5.4933611749639225e-08,kW^2,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,12,,squared_error_p1,6.128395873170506e-06,kW^2,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,12,,squared_error_p5,0.0001540629511877225,kW^2,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,12,,squared_error_p50,0.020802398405764144,kW^2,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,12,,squared_error_p95,2.3262214321941745,kW^2,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,12,,squared_error_p99,4620.219179325445,kW^2,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,12,,squared_error_p99.9,56379.50899514485,kW^2,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,12,,squared_error_p100,115258.64943654682,kW^2,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
physical_range,HISTORY_ONLY,42,validation,,12,,prediction_negative_ratio,0.2770962349667923,fraction,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
physical_range,HISTORY_ONLY,42,validation,,12,,prediction_outside_train_minmax_ratio,0.29077897819063003,fraction,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
physical_range,HISTORY_ONLY,42,validation,,12,,prediction_above_1.25_train_max_ratio,0.013472390504397774,fraction,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
physical_range,HISTORY_ONLY,42,validation,,12,,prediction_above_1.5_train_max_ratio,0.013320936546401005,fraction,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
physical_range,HISTORY_ONLY,42,validation,,12,,prediction_above_2_train_max_ratio,0.012978762789445342,fraction,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
error_concentration,HISTORY_ONLY,42,validation,,12,,top_0.1pct_sse_contribution,0.3008006046865399,fraction,714,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
error_concentration,HISTORY_ONLY,42,validation,,12,,top_1pct_sse_contribution,0.9321204607173293,fraction,7131,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
error_concentration,HISTORY_ONLY,42,validation,,12,,top_5pct_sse_contribution,0.9994616092110563,fraction,35655,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
validation_metrics,HISTORY_ONLY,42,validation,regular_full_timeline,12,,rmse_kw,15.704449952533707,kW,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
validation_metrics,HISTORY_ONLY,42,validation,regular_full_timeline,12,,mae_kw,2.0684235122835606,kW,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
validation_metrics,HISTORY_ONLY,42,validation,regular_full_timeline,12,,range_nrmse,2.596978262472971,,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
validation_metrics,HISTORY_ONLY,42,validation,regular_full_timeline,12,,r2,-77.1412485186086,,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
validation_metrics,HISTORY_ONLY,42,validation,regular_full_timeline,12,,valid_target_count,713088,,713088,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_min,-177.9303741455078,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_max,354.7811279296875,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_mean,1.8032579057902125,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_sd,13.977211847393935,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_p0,-177.9303741455078,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_p0.1,-95.02059777832031,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_p1,-0.4503650003671646,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_p5,-0.18536086454987524,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_p50,0.2299780696630478,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_p95,4.545023775100704,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_p99,38.412271423339796,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_p99.9,213.69188162232,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,prediction_p100,354.7811279296875,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_min,0.0,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_max,6.020666122436523,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_mean,1.1643948443960028,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_sd,1.7712773012991594,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_p0,0.0,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_p0.1,0.0,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_p1,0.0,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_p5,0.0,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_p50,0.0,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_p95,5.12760066986084,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_p99,5.592799186706543,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_p99.9,5.916599750518799,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,label_p100,6.020666122436523,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_min,4.5055159603180073e-07,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_max,350.4412157535553,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_mean,2.013274546626841,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_sd,13.634831745220135,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_p0,4.5055159603180073e-07,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_p0.1,0.0002966361178259831,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_p1,0.0030702400952577593,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_p5,0.01536892536096275,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_p50,0.1955627202987671,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_p95,2.3437898516654925,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_p99,58.597370948790925,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_p99.9,209.45165388679985,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,absolute_error_p100,350.4412157535553,kW,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_min,2.0299674068680295e-13,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_max,122809.0456988299,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_mean,189.9619111205583,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_sd,2632.8377741520735,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_p0,2.0299674068680295e-13,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_p0.1,8.799298988244885e-08,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_p1,9.426374247085622e-06,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_p5,0.0002362038667513594,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_p50,0.03824477757078171,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_p95,5.493350868833305,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_p99,3433.651883548964,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_p99.9,43869.99543698928,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
tail_distribution,HISTORY_ONLY,42,validation,,48,,squared_error_p100,122809.0456988299,kW^2,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
physical_range,HISTORY_ONLY,42,validation,,48,,prediction_negative_ratio,0.27011077174205705,fraction,2852352,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_42\validation_H144.npz,
