section,model,seed,scope,horizon,rmse_kw,mae_kw,diff_mae_kw,actual_epochs,best_epoch,best_validation_objective,stop_reason,numerically_finite,training_seconds,mean_epoch_seconds,backbone_parameters,power_head_parameters,event_head_parameters,total_parameters,inference_ms_per_sample,threshold_kw,step_pos_weight,artifact_source,n,positive_count,prevalence,auroc,auprc,brier,f1,precision,recall,miss_rate,onset_time_mae_steps,onset_time_mae_minutes,onset_time_n,up_count,down_count,up_recall,down_recall,direction_accuracy,identification_rate,probability_bin,mean_predicted_probability,observed_event_rate,mask_equal_to_full,daylight_definition
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,669,,,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.24556946538461838,0.2929745889387145,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,559,,,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.3444335373558182,0.42397137745974955,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,423,,,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.45081395511157213,0.5815602836879432,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,514,,,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5496720904076041,0.6536964980544747,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,583,,,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.651477114028724,0.7598627787307033,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,946,,,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7563850626037479,0.8202959830866807,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,2189,,,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.8577804812403341,0.8761991777067154,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,1540,,,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9240498629274714,0.9077922077922078,,
power,STANDARD_ONSET_HAZARD,44,full_timeline,3,0.4445500671863556,0.24997548758983612,0.1370474100112915,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,44,full_timeline,6,0.4676646292209625,0.2525239884853363,0.13481250405311584,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,44,full_timeline,12,0.5034641623497009,0.26716360449790955,0.13427568972110748,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,44,daylight,12,0.6950696706771851,0.44330155849456787,0.13427568972110748,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,44,ramp_step,12,0.9841800928115845,0.7385174036026001,0.13427568972110748,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,44,onset_near,12,0.8275688290596008,0.5838265419006348,0.13427568972110748,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,17401,5623,0.3231423481409114,0.9575642630709744,0.8683622624531435,0.07590574620013874,0.8361501512186443,0.8364477665064958,0.8358527476436066,0.16414725235639338,2.967021276595745,14.835106382978724,4700,3125,2498,0.54464,0.5068054443554844,0.6314893617021277,,,,,,
first_onset,STANDARD_ONSET_HAZARD,44,daylight,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,9655,5623,0.5823925427239772,0.8760691632157042,0.8683722928035928,0.13670407084873715,0.8361501512186443,0.8364477665064958,0.8358527476436066,0.16414725235639338,2.967021276595745,14.835106382978724,4700,3125,2498,0.54464,0.5068054443554844,0.6314893617021277,,,,,,
first_onset,STANDARD_ONSET_HAZARD,44,sunrise_sunset_transition,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,7134,2742,0.3843566021867115,0.9077647974767464,0.7996978839937783,0.12083715501136216,0.7565765098184513,0.7688253012048193,0.7447118891320205,0.2552881108679796,2.7722820763956904,13.861410381978452,2042,1660,1082,0.4674698795180723,0.588724584103512,0.6919686581782566,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,1,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.8946236559139785,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,2,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.896774193548387,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,3,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,771,771,0.044307798402390665,,,,,,,,,,,416,355,,,,0.8832684824902723,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,4,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,633,633,0.03637721970001724,,,,,,,,,,,348,285,,,,0.8736176935229067,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,5,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,511,511,0.02936612838342624,,,,,,,,,,,280,231,,,,0.8414872798434442,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,6,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,426,426,0.0244813516464571,,,,,,,,,,,238,188,,,,0.8215962441314554,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,7,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,345,345,0.019826446755933567,,,,,,,,,,,198,147,,,,0.7971014492753623,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,8,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,283,283,0.016263433136026666,,,,,,,,,,,167,116,,,,0.7632508833922261,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,9,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,242,242,0.013907246709959197,,,,,,,,,,,144,98,,,,0.7231404958677686,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,10,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,210,210,0.012068271938394345,,,,,,,,,,,125,85,,,,0.6904761904761905,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,11,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,182,182,0.010459169013275099,,,,,,,,,,,111,71,,,,0.6373626373626373,,,,,
onset_lead,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,160,160,0.009194873857824262,,,,,,,,,,,100,60,,,,0.58125,,,,,
reliability,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,8229,,,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.004626496204976228,0.00012152144853566654,,
reliability,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,735,,,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.1564490730186099,0.04217687074829932,,
reliability,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,1240,,,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.25160429657453287,0.13306451612903225,,
reliability,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,920,,,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.3491599658035826,0.4,,
reliability,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,658,,,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.44904482871000034,0.5440729483282675,,
reliability,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,441,,,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5485440312217797,0.6190476190476191,,
reliability,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,575,,,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.652645087429078,0.7060869565217391,,
reliability,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,766,,,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7536121182470878,0.7715404699738904,,
reliability,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,1701,,,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.8549797731162634,0.8859494415049971,,
reliability,STANDARD_ONSET_HAZARD,44,full_timeline,12,,,,10,5,0.2519280776948385,early_stopping,True,66.0405826999995,6.586315670000113,19136.0,55308.0,165924.0,240368.0,0.039609010976356,0.1506997942924499,8.999551200538559,,2136,,,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9421818204989333,0.9002808988764045,,
power,POWER_ANCHORED_HAZARD,42,full_timeline,3,0.426479309797287,0.2227293998003006,0.13272982835769653,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,42,full_timeline,6,0.45775413513183594,0.2381424456834793,0.13291308283805847,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,42,full_timeline,12,0.49616530537605286,0.26561638712882996,0.1340535283088684,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,42,daylight,12,0.6884549856185913,0.46867018938064575,0.1340535283088684,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,42,ramp_step,12,0.9574947357177734,0.7216165065765381,0.1340535283088684,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,42,onset_near,12,0.8100146055221558,0.5809748768806458,0.1340535283088684,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,17401,5623,0.3231423481409114,0.965400018306541,0.8943902175939663,0.0679025186616933,0.8464541905021339,0.8647495361781076,0.828916948248266,0.17108305175173394,2.856683115211328,14.28341557605664,4661,3125,2498,0.54112,0.5200160128102482,0.6414932417936066,,,,,,
first_onset,POWER_ANCHORED_HAZARD,42,daylight,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,9655,5623,0.5823925427239772,0.8989943778952093,0.8944171205749909,0.1222664710673347,0.8464541905021339,0.8647495361781076,0.828916948248266,0.17108305175173394,2.856683115211328,14.28341557605664,4661,3125,2498,0.54112,0.5200160128102482,0.6414932417936066,,,,,,
first_onset,POWER_ANCHORED_HAZARD,42,sunrise_sunset_transition,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,7134,2742,0.3843566021867115,0.9309111188169192,0.8437142016038908,0.10546390379922586,0.7819750719079578,0.8245046502224019,0.7436177972283005,0.2563822027716995,2.7459538989700834,13.729769494850416,2039,1660,1082,0.4867469879518072,0.5656192236598891,0.6964198136341344,,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,1,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.8774193548387097,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,2,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.878494623655914,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,3,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,771,771,0.044307798402390665,,,,,,,,,,,416,355,,,,0.8728923476005188,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,4,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,633,633,0.03637721970001724,,,,,,,,,,,348,285,,,,0.8641390205371248,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,5,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,511,511,0.02936612838342624,,,,,,,,,,,280,231,,,,0.837573385518591,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,6,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,426,426,0.0244813516464571,,,,,,,,,,,238,188,,,,0.8450704225352113,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,7,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,345,345,0.019826446755933567,,,,,,,,,,,198,147,,,,0.8,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,8,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,283,283,0.016263433136026666,,,,,,,,,,,167,116,,,,0.7703180212014135,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,9,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,242,242,0.013907246709959197,,,,,,,,,,,144,98,,,,0.7272727272727273,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,10,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,210,210,0.012068271938394345,,,,,,,,,,,125,85,,,,0.680952380952381,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,11,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,182,182,0.010459169013275099,,,,,,,,,,,111,71,,,,0.6318681318681318,,,,,
onset_lead,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,160,160,0.009194873857824262,,,,,,,,,,,100,60,,,,0.575,,,,,
reliability,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,8411,,,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.005896130180571758,0.00023778385447628106,,
reliability,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,1599,,,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.14774391280754132,0.04690431519699812,,
reliability,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,804,,,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.24889466745270178,0.2574626865671642,,
reliability,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,670,,,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.345781516243753,0.46119402985074626,,
reliability,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,527,,,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.4514312448211536,0.7001897533206831,,
reliability,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,357,,,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5515995835349357,0.6946778711484594,,
reliability,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,415,,,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.6520999038319163,0.7783132530120482,,
reliability,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,517,,,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7528795707729801,0.793036750483559,,
reliability,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,923,,,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.8560064649611187,0.8353196099674973,,
reliability,POWER_ANCHORED_HAZARD,42,full_timeline,12,,,,12,7,0.250491174083689,early_stopping,True,94.59976930000084,7.865968216666563,19136,55308,165924,240368,0.035094948566176044,0.15069979429244995,nan,,3178,,,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9539673912826381,0.9153555695405916,,
power,POWER_ANCHORED_HAZARD,43,full_timeline,3,0.4422501027584076,0.24999450147151947,0.1413860321044922,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,43,full_timeline,6,0.4712620675563812,0.2621212601661682,0.13844677805900574,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,POWER_ANCHORED_HAZARD,43,full_timeline,12,0.5077393651008606,0.2867574393749237,0.13982029259204865,11,6,0.254449667531889,early_stopping,True,84.47950930000115,7.661968227272651,19136,55308,165924,240368,0.033254134819783225,0.15069979429244995,nan,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_power_anchored_gradient_screen\results\POWER_ANCHORED_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
