dataset,site_id,model,seed,statistic,horizon_steps,horizon_minutes,scope,metric,value,unit,sample_count,valid_target_count,normalization_definition,prediction_artifact,label_artifact,timestamp_artifact,mask_artifact,config_path,source_commit,rank
Sanyo,17,Discrete Candidate,42,per_seed,96,480,daylight,RMSE_skill,0.5364197889762081,dimensionless,2765,134235,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,96,480,daylight,MAE_skill,0.6093406047990806,dimensionless,2765,134235,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,regular_full_timeline,RMSE,0.8720543155824041,source_power_unit,4177,601488,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,regular_full_timeline,MAE,0.45527264909096926,source_power_unit,4177,601488,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,regular_full_timeline,R2,0.8209100085400677,dimensionless,4177,601488,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,regular_full_timeline,Bias,-0.31411054937294247,source_power_unit,4177,601488,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,regular_full_timeline,range_nRMSE,0.1439540201831277,dimensionless,4177,601488,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,regular_full_timeline,RMSE_skill,0.6804977328653024,dimensionless,4177,601488,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,regular_full_timeline,MAE_skill,0.7449217049822063,dimensionless,4177,601488,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,daylight,RMSE,1.306066718560771,source_power_unit,3869,259345,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,daylight,MAE,0.9679200458938148,source_power_unit,3869,259345,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,daylight,R2,0.3136254088645529,dimensionless,3869,259345,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,daylight,Bias,-0.7782800923745227,source_power_unit,3869,259345,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,daylight,range_nRMSE,0.21559844542325687,dimensionless,3869,259345,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,daylight,RMSE_skill,0.6440030083940014,dimensionless,3869,259345,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,42,per_seed,144,720,daylight,MAE_skill,0.7026362660578177,dimensionless,3869,259345,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,regular_full_timeline,RMSE,0.18791662235422024,source_power_unit,4177,50124,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,regular_full_timeline,MAE,0.13188515381424085,source_power_unit,4177,50124,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,regular_full_timeline,R2,0.9854007027581088,dimensionless,4177,50124,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,regular_full_timeline,Bias,-0.11270811317077355,source_power_unit,4177,50124,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,regular_full_timeline,range_nRMSE,0.031020261884786703,dimensionless,4177,50124,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,regular_full_timeline,RMSE_skill,0.36765033822396564,dimensionless,4177,50124,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,regular_full_timeline,MAE_skill,-0.30201979337299134,dimensionless,4177,50124,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,daylight,RMSE,0.35966159471509895,source_power_unit,838,9137,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,daylight,MAE,0.28813554174160333,source_power_unit,838,9137,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,daylight,R2,0.9489939788170186,dimensionless,838,9137,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,daylight,Bias,-0.21737224511848977,source_power_unit,838,9137,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,daylight,range_nRMSE,0.05937099506254416,dimensionless,838,9137,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,daylight,RMSE_skill,0.4562291763753652,dimensionless,838,9137,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,12,60,daylight,MAE_skill,0.43685315805280467,dimensionless,838,9137,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,48,240,regular_full_timeline,RMSE,0.6236791877177629,source_power_unit,4177,200496,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,48,240,regular_full_timeline,MAE,0.2803352121680929,source_power_unit,4177,200496,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,48,240,regular_full_timeline,R2,0.8462324479221596,dimensionless,4177,200496,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,48,240,regular_full_timeline,Bias,-0.23277945306147083,source_power_unit,4177,200496,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,48,240,regular_full_timeline,range_nRMSE,0.10295359448632385,dimensionless,4177,200496,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,48,240,regular_full_timeline,RMSE_skill,0.4456144360110673,dimensionless,4177,200496,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Sanyo,17,Discrete Candidate,43,per_seed,48,240,regular_full_timeline,MAE_skill,0.41361319372552385,dimensionless,4177,200496,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/Discrete Candidate_Sanyo_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
