site,model,horizon,scope,analysis,RMSE_mean,RMSE_sample_sd,MAE_mean,MAE_sample_sd,bias_mean,bias_sample_sd,R2_mean,R2_sample_sd,nRMSE_mean,nRMSE_sample_sd,last_value_skill_mean,last_value_skill_sample_sd,daily_skill_mean,daily_skill_sample_sd,seed_count,forecast_origin_count,valid_target_count
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,96,full,supplementary_daily_matched,18.434944696435547,1.4215526242149357,12.850586041516152,1.1961470504686804,-2.877028715296133,0.7489848103195551,0.7104452573836787,0.04546302724632612,0.16766212659925797,0.012928736156974506,0.545810356514,0.03502340203459408,-0.14241399457266435,0.08809365249892195,3,26328,2527488
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,96,daylight,primary,23.493382624013737,1.9473018397450537,18.484288530711666,1.66429002881447,-7.384629726878775,1.7048826264128965,0.4617065451714704,0.09058594815175307,0.2136676055509842,0.017710319882078652,0.507123989858666,0.04085313625009385,,,3,22393,1313250
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,96,daylight,supplementary_daily_matched,23.493382624013737,1.9473018397450537,18.484288530711666,1.66429002881447,-7.384629726878775,1.7048826264128965,0.4617065451714704,0.09058594815175307,0.2136676055509842,0.017710319882078652,0.507123989858666,0.04085313625009385,-0.05417859815723536,0.0873779632530726,3,22393,1313250
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,144,full,primary,18.87509779113375,1.7983415834295102,13.264589563305321,1.2845654591637459,-4.054386082949123,0.7564183053241502,0.6956705390124652,0.059214506638177,0.1716652307637426,0.016355556211023928,0.6071006510865793,0.037433831870544415,,,3,26280,3784320
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,144,full,supplementary_daily_matched,18.87509779113375,1.7983415834295102,13.264589563305321,1.2845654591637459,-4.054386082949123,0.7564183053241502,0.6956705390124652,0.059214506638177,0.1716652307637426,0.016355556211023928,0.6071006510865793,0.037433831870544415,-0.17483997425469533,0.11193391435407078,3,26280,3784320
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,144,daylight,primary,24.22711840385848,2.4572968915167426,19.261275737865024,1.8950990187484456,-8.424380803968672,1.778423482539563,0.42672463915512865,0.11859670507314363,0.22034078538615456,0.022348622645833257,0.536795284266505,0.04698171235777409,,,3,26192,1963842
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,144,daylight,supplementary_daily_matched,24.22711840385848,2.4572968915167426,19.261275737865024,1.8950990187484456,-8.424380803968672,1.778423482539563,0.42672463915512865,0.11859670507314363,0.22034078538615456,0.022348622645833257,0.536795284266505,0.04698171235777409,-0.09126277617779317,0.1106840930493224,3,26192,1963842
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,12,full,primary,17.302935502787026,0.4623916857589717,8.521079895804704,0.437024743393,-0.529551371601311,0.8714943412460711,0.9135068937244135,0.00465110405220226,0.06706917691315134,0.0017923103146482541,0.2032133559963284,0.021292775405176007,,,3,25219,302628
NIST_GROUND,LAST_VALUE_PERSISTENCE,12,full,primary,21.715895507288767,0.0,9.17545774482203,0.0,0.0012131329553114864,0.0,0.8638270992313206,0.0,0.08417457473451612,0.0,0.0,0.0,,,3,25219,302628
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,12,full,supplementary_daily_matched,17.285056036081325,0.4596795064126471,8.5177363977431,0.43560455212600385,-0.5061984249657194,0.8776198570110805,0.913689862070124,0.004619211453505826,0.06699987300137264,0.0017817974374333087,0.20340707308698072,0.02118462576521661,0.5891764821724891,0.010925457892844066,3,25219,300173
NIST_GROUND,LAST_VALUE_PERSISTENCE,12,full,supplementary_daily_matched,21.698731500246794,0.0,9.169680121130149,0.0,0.018720891619166288,0.0,0.8640484387815451,0.0,0.08410804406839582,0.0,0.0,0.0,0.48427420838451757,0.0,3,25219,300173
NIST_GROUND,DAILY_PERSISTENCE,12,full,supplementary_daily_matched,42.074163931721785,0.0,18.269654079480834,0.0,-0.09219182271556768,0.0,0.4888521988223711,0.0,0.16308675159512975,0.0,-0.9390149111363145,0.0,0.0,0.0,3,25219,300173
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,12,daylight,primary,28.431025270599083,0.8365384809487343,19.94860757856669,1.509199531188343,-0.8863735477405513,2.490748073795553,0.8152812811303448,0.010922217148445225,0.11020358154770593,0.0032425681390520393,0.20165124586371408,0.023490164272869807,,,3,10161,109258
NIST_GROUND,LAST_VALUE_PERSISTENCE,12,daylight,primary,35.61228739106372,0.0,24.14345315674824,0.0,-1.1528280675099303,0.0,0.7103490085723868,0.0,0.13803939816619681,0.0,0.0,0.0,,,3,10161,109258
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,12,daylight,supplementary_daily_matched,28.41222768674565,0.8307189751545544,19.95311346314754,1.5110518297886857,-0.814323315406044,2.4978948426839573,0.8152898192688521,0.010854455764134118,0.11013071885473673,0.0032200107259706505,0.20183469552778321,0.023336820718369677,0.5894050706908985,0.012005007232799026,3,10158,108291
NIST_GROUND,LAST_VALUE_PERSISTENCE,12,daylight,supplementary_daily_matched,35.596921499279034,0.0,24.149445410975986,0.0,-1.100877345301087,0.0,0.7102271421657527,0.0,0.1379798373064589,0.0,0.0,0.0,0.48557657541803884,0.0,3,10158,108291
NIST_GROUND,DAILY_PERSISTENCE,12,daylight,supplementary_daily_matched,69.19770717713014,0.0,48.748959291169164,0.0,-2.082994167567018,0.0,-0.09500532589188682,0.0,0.2682223062034671,0.0,-0.9439239198966023,0.0,0.0,0.0,3,10158,108291
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,48,full,primary,27.667316152362762,0.24933684468713557,15.15009921196419,0.4394377613960233,1.024577450839154,1.149342873323634,0.775987229798525,0.004028182377983173,0.10724331264114217,0.0009664728244866181,0.4288549630133198,0.005147138254998901,,,3,24240,1163520
NIST_GROUND,LAST_VALUE_PERSISTENCE,48,full,primary,48.44183939395415,0.0,23.70166353822883,0.0,0.15453857260726064,0.0,0.31331675875165477,0.0,0.1877689653173739,0.0,0.0,0.0,,,3,24240,1163520
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,48,full,supplementary_daily_matched,27.662022387550255,0.24160678074869807,15.155218636411734,0.43944955658211116,1.0787369533019018,1.1544251805922674,0.77601695717368,0.003903531028966748,0.10722279309122595,0.0009365097569046238,0.4285284690592539,0.004991370296275374,0.3406712386422526,0.0057587365542139946,3,24240,1154170
NIST_GROUND,LAST_VALUE_PERSISTENCE,48,full,supplementary_daily_matched,48.40490013914348,0.0,23.679790803434518,0.0,0.20523641127390266,0.0,0.31418993661091454,0.0,0.18762578236350244,0.0,0.0,0.0,-0.15373859529340383,0.0,3,24240,1154170
NIST_GROUND,DAILY_PERSISTENCE,48,full,supplementary_daily_matched,41.9548243740895,0.0,18.18129146347592,0.0,-0.05232471992860721,0.0,0.48478439162193626,0.0,0.16262417078609376,0.0,0.13325253737767784,0.0,0.0,0.0,3,24240,1154170
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,48,daylight,primary,43.522519813316855,0.4866681854693247,31.98197767232023,0.6582507363891965,-5.539052440105915,1.1691932758408692,0.566314057210291,0.009727664547005193,0.16870083001784922,0.0018864102350717817,0.3925134629404276,0.0067929056487525405,,,3,12577,413664
NIST_GROUND,LAST_VALUE_PERSISTENCE,48,daylight,primary,71.64359563255454,0.0,52.609455522356306,0.0,-13.489592901485262,0.0,-0.17507565777016598,0.0,0.27770299377236374,0.0,0.0,0.0,,,3,12577,413664
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,48,daylight,supplementary_daily_matched,43.506673268533156,0.5041891195824506,31.98530999018247,0.6659274706759558,-5.401634875462004,1.1825897520232345,0.5657648409341147,0.010094533130230107,0.1686394060637815,0.0019543244123816253,0.3920342260692657,0.007045579568964723,0.37379598195814934,0.007256938506577731,3,12574,410266
NIST_GROUND,LAST_VALUE_PERSISTENCE,48,daylight,supplementary_daily_matched,71.56105677996585,0.0,52.556241783135796,0.0,-13.350467972973632,0.0,-0.17470235820476177,0.0,0.27738305887428893,0.0,0.0,0.0,-0.029998800743665344,0.0,3,12574,410266
NIST_GROUND,DAILY_PERSISTENCE,48,daylight,supplementary_daily_matched,69.47683504902952,0.0,49.176589456108964,0.0,-2.051896255112537,0.0,-0.10727221574493395,0.0,0.26930425421273957,0.0,0.029125083176801736,0.0,0.0,0.0,3,12574,410266
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,96,full,primary,39.847203465836984,1.2536879643777694,22.529690982285903,0.7133756657996928,7.091582422036535,2.150023366902814,0.5220545305052608,0.029970293140158984,0.15445466685777617,0.004859511836196666,0.4271166482225652,0.018024275247610053,,,3,23037,2211552
NIST_GROUND,LAST_VALUE_PERSISTENCE,96,full,primary,69.55552704090033,0.0,38.509740673246675,0.0,0.6408277503762061,0.0,-0.45532315873327467,0.0,0.269609278011943,0.0,0.0,0.0,,,3,23037,2211552
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,96,full,supplementary_daily_matched,39.84959771872622,1.2589703706804356,22.535781511975376,0.715351206448059,7.1532975433215,2.162033841969118,0.5215891351547365,0.030125289440364456,0.15446394739694116,0.004879987358560116,0.42734071122423867,0.018092054081761042,0.04737457049319568,0.030096343721487548,3,23037,2194678
NIST_GROUND,LAST_VALUE_PERSISTENCE,96,full,supplementary_daily_matched,69.58692279997278,0.0,38.5401040340314,0.0,0.7255639600889059,0.0,-0.4578724380935866,0.0,0.2697309734155474,0.0,0.0,0.0,-0.6635117043911742,0.0,3,23037,2194678
NIST_GROUND,DAILY_PERSISTENCE,96,full,supplementary_daily_matched,41.83133945873905,0.0,18.093647415611755,0.0,0.15062724117159765,0.0,0.4731732679394424,0.0,0.16214552185207845,0.0,0.3988620594851852,0.0,0.0,0.0,3,23037,2194678
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,96,daylight,primary,55.50352796403481,0.4465222645689905,42.325734941233975,0.20271798472104857,-0.25534875930491757,3.4586906201831376,0.2856274271969022,0.011480533293511737,0.21514129413036817,0.0017307976876648873,0.394419129213492,0.004871858631733617,,,3,15700,775182
NIST_GROUND,LAST_VALUE_PERSISTENCE,96,daylight,primary,91.6533705761688,0.0,69.70016427084217,0.0,-38.190626759909286,0.0,-0.9478779332537326,0.0,0.35526434950124813,0.0,0.0,0.0,,,3,15700,775182
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,96,daylight,supplementary_daily_matched,55.46923662652401,0.44794414718742337,42.30373619185189,0.20820074604866615,-0.1146802965903837,3.486004290482518,0.2848873370358544,0.011537296102263169,0.2150083749628818,0.0017363091511313244,0.3943260544794101,0.0048911453537135935,0.20424133307303002,0.0064261824950580995,3,15697,769372
NIST_GROUND,LAST_VALUE_PERSISTENCE,96,daylight,supplementary_daily_matched,91.58266925093994,0.0,69.66236302100934,0.0,-38.058582687958506,0.0,-0.9492960538659498,0.0,0.3549902989108726,0.0,0.0,0.0,-0.3138400170788229,0.0,3,15697,769372
NIST_GROUND,DAILY_PERSISTENCE,96,daylight,supplementary_daily_matched,69.70610429005185,0.0,49.536553220288766,0.0,-1.5780294341358925,0.0,-0.1292571072254156,0.0,0.27019294152735124,0.0,0.23887232311328999,0.0,0.0,0.0,3,15697,769372
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,144,full,primary,44.3828643909805,1.235339858143957,25.485730097329327,0.5545899080787594,12.00706011568954,1.570761448315643,0.40164900296887823,0.03340083641214618,0.1720356747137853,0.004788391396383536,0.43542023768870397,0.01571435041552482,,,3,21885,3151440
NIST_GROUND,LAST_VALUE_PERSISTENCE,144,full,primary,78.61221275322447,0.0,47.13429599465642,0.0,1.9142431836239953,0.0,-0.8762087658989923,0.0,0.3047145615165159,0.0,0.0,0.0,,,3,21885,3151440
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,144,full,supplementary_daily_matched,44.3881377008422,1.2445581186022012,25.48443385677146,0.5599727931161121,12.068278636317075,1.5861991554221537,0.4006208613771148,0.03370810822162434,0.17205611497676698,0.004824122971607037,0.435683881647938,0.015822339997377564,-0.05939715013260627,0.029703461156843098,3,21885,3128676
NIST_GROUND,LAST_VALUE_PERSISTENCE,144,full,supplementary_daily_matched,78.65828435038533,0.0,47.18503632443886,0.0,2.0247203606253907,0.0,-0.881174849298529,0.0,0.30489314301213294,0.0,0.0,0.0,-0.8773115204050863,0.0,3,21885,3128676
NIST_GROUND,DAILY_PERSISTENCE,144,full,supplementary_daily_matched,41.89943091246382,0.0,18.206531310177212,0.0,0.3898566509923041,0.0,0.4662271582648605,0.0,0.1624094561281673,0.0,0.46732335623007315,0.0,0.0,0.0,3,21885,3128676
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,144,daylight,primary,61.477483390032035,0.7738961647775087,48.05906130083818,0.37868278862115373,10.866771998390945,2.9242162643174687,0.11639200592995229,0.022312097198798782,0.23829738075352824,0.0029997556645524866,0.3690550267952979,0.007942515991601857,,,3,18602,1106213
NIST_GROUND,LAST_VALUE_PERSISTENCE,144,daylight,primary,97.43715537945405,0.0,75.3373854348123,0.0,-53.31496928566201,0.0,-1.219375508519975,0.0,0.3776833018308487,0.0,0.0,0.0,,,3,18602,1106213
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,144,daylight,supplementary_daily_matched,61.445159594832376,0.779618252997712,48.018814960003944,0.38377672445742633,11.001121876235885,2.961014275538177,0.11514071440611014,0.02252172971685958,0.2381720881210497,0.0030219354702329705,0.36881523076847006,0.0080084935957825,0.11903709554110879,0.011177686982324866,3,18599,1098178
NIST_GROUND,LAST_VALUE_PERSISTENCE,144,daylight,supplementary_daily_matched,97.34892632096005,0.0,75.28520905445198,0.0,-53.201858279623146,0.0,-1.2208262579115088,0.0,0.3773413107084716,0.0,0.0,0.0,-0.39572902801737,0.0,3,18599,1098178
NIST_GROUND,DAILY_PERSISTENCE,144,daylight,supplementary_daily_matched,69.74772636150155,0.0,49.742808320873316,0.0,-0.9477472069190971,0.0,-0.14001971475191866,0.0,0.27035427589013045,0.0,0.28352855036589886,0.0,0.0,0.0,3,18599,1098178
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,12,full,primary,17.82244468041506,0.11314875118133477,10.260054925151001,0.3503062543041445,-2.1184836631232864,1.0085470137868384,0.9082763301024999,0.0011629028465508725,0.0690828845257543,0.00043858417025601334,0.1792903647729793,0.005210411476853774,,,3,25219,302628
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,12,full,supplementary_daily_matched,17.78509936787503,0.1158297996303062,10.242889932901464,0.3537434174522839,-2.1135990965967895,1.005081511518588,0.9086643382082357,0.0011880835670841652,0.06893812762174684,0.0004489763787172754,0.18036225446299725,0.005338090829364347,0.577291674845,0.002752991118689249,3,25219,300173
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,12,daylight,primary,28.404354235036323,0.0934480920260728,20.12591015671116,0.29549318610055825,-1.457455232864133,0.6785967451615229,0.8157327075789049,0.0012120979872408324,0.11010019999130312,0.00036222100089800105,0.20240017376238792,0.0026240407138105317,,,3,10161,109258
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,12,daylight,supplementary_daily_matched,28.364065132785274,0.09032698653082695,20.10560184318372,0.28926085915285976,-1.412111939482666,0.6799638214819261,0.8160191137929639,0.001171337785082244,0.10994403244816499,0.00035012305505572065,0.20318769325713323,0.002537494331712258,0.5901010844162824,0.001305346523976779,3,10158,108291
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,48,full,primary,28.50431907000019,0.24736657911786622,17.015028503612143,0.6349718593983797,-0.1283102428268665,1.8049580431722176,0.7622292961814624,0.00411820596111044,0.11048768101729467,0.0009588357336583013,0.41157645071673904,0.005106465448311158,,,3,24240,1163520
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,48,full,supplementary_daily_matched,28.492955411563713,0.24194100749193803,17.007803341133616,0.640355932358546,-0.09191380790365163,1.8126987801688035,0.7623591656624032,0.0040268393123092765,0.11044363350767215,0.0009378052776888223,0.4113621693328858,0.004998275108438643,0.32086581610956716,0.005766702902499988,3,24240,1154170
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,48,daylight,primary,44.43435314391693,0.9937171309383679,32.96678788588633,0.7232612625358996,-5.270169374016546,2.6075397039132477,0.5478384943887235,0.020184035734906094,0.17223525404407725,0.0038518198282481747,0.3797861099572428,0.013870285573534558,,,3,12577,413664
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,48,daylight,supplementary_daily_matched,44.41960092974373,0.9821751116791865,32.959984364682846,0.7067620396473896,-5.151501860693636,2.6231774902937817,0.5472429875625084,0.019979062297848578,0.17217807190512266,0.0038070809611637814,0.3792769010339798,0.013724994513414674,0.3606559524711077,0.014136727889030445,3,12574,410266
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,96,full,primary,40.215534885694105,0.7405889312642888,25.093352790042587,0.7714766296421958,7.298726620389239,1.9925419497835577,0.5133888847495413,0.01784865892603254,0.15588238327948337,0.0028706510547233757,0.42182114640513896,0.010647449063664008,,,3,23037,2211552
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,96,full,supplementary_daily_matched,40.20735605497253,0.7514025304470558,25.096030096300883,0.779066071655103,7.372781513589996,1.99652111291328,0.5131710469115821,0.018120272179705244,0.1558506807140707,0.002912566439343526,0.4221995392647502,0.010798042221337449,0.03882217076429891,0.01796266961970493,3,23037,2194678
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,96,daylight,primary,55.675212675705495,0.7810163967393514,43.24889802921797,0.45442786799473395,1.707686672042982,3.8243243106602827,0.28113788348481644,0.02019262586244018,0.2158067738287968,0.0030273549176985898,0.39254593338237953,0.008521414889922528,,,3,15700,775182
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,96,daylight,supplementary_daily_matched,55.61193100841578,0.7838590343273386,43.21323238204412,0.4577378358977231,1.8831215301110804,3.8337364440258255,0.28113940533000953,0.020294378152249416,0.21556148311855114,0.0030383734736689236,0.39276796075863424,0.008559032410155442,0.20219424719231557,0.011245199287936835,3,15697,769372
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,144,full,primary,44.6172832768018,0.6842868898073753,28.557784672046648,0.45641667913936484,12.66817028010648,1.4248089429495312,0.39552901149310243,0.018557043420114886,0.17294432294416215,0.002652414583898114,0.43243827244931854,0.008704587567779778,,,3,21885,3151440
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,144,full,supplementary_daily_matched,44.609289275648045,0.6903262606733409,28.55008544882243,0.4616061979824593,12.744838197413541,1.430630019194274,0.3948540070967901,0.018743855844890522,0.17291333681018858,0.0026758242321042658,0.43287233323148994,0.008776268976300867,-0.06467530236498072,0.01647579085538349,3,21885,3128676
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,144,daylight,primary,60.610121278935004,1.0334500291316153,48.409567026104106,0.6992074249998381,12.595310255880962,2.860411931790248,0.14107336796838374,0.02939161098037202,0.23493533488174187,0.004005831428058276,0.3779567861674719,0.010606323892636193,,,3,18602,1106213
NIST_GROUND,INVERTED_VARIATE_TRAJECTORY,144,daylight,supplementary_daily_matched,60.54447842124741,1.0405704025268576,48.35191736368409,0.7038263040646141,12.774811063233875,2.8634570005258113,0.14081467328871708,0.02963902403151209,0.23468089178827803,0.004033431229424718,0.37806732226679235,0.01068907939565852,0.13195050821519003,0.014919058395303051,3,18599,1098178
NIST_GROUND,JOINT_PATCH_TRAJECTORY,12,full,primary,19.414681836297984,0.41490783443737506,11.401072184054582,0.6559894811510292,-2.958556243844715,0.9393889597858301,0.8911250497141578,0.004651078473056392,0.07525467170477973,0.0016082546771355997,0.10596908933451077,0.019106181197920867,,,3,25219,302628
NIST_GROUND,JOINT_PATCH_TRAJECTORY,12,full,supplementary_daily_matched,19.39276270781146,0.4145749969330073,11.396729417977241,0.6596866353806563,-2.9417827683445275,0.9451647586216545,0.8913756545714356,0.004642758399512372,0.07516970936379384,0.001606964541282059,0.10627205523092927,0.01910595543008092,0.5390814481950928,0.009853433988748668,3,25219,300173
NIST_GROUND,JOINT_PATCH_TRAJECTORY,12,daylight,primary,31.167484728475483,0.58082952585466,23.467121076330532,0.26224279105058396,-6.610181578240552,0.9661008603583592,0.7780887444621506,0.008312307735293933,0.12081057268319369,0.002251395910228839,0.12481092870500599,0.016309806766313197,,,3,10161,109258
NIST_GROUND,JOINT_PATCH_TRAJECTORY,12,daylight,supplementary_daily_matched,31.142010168109312,0.5829145101558864,23.46127189618345,0.2619069677602183,-6.554093981382677,0.9711003763817642,0.7781662939289403,0.008345769744677385,0.12071182887202314,0.002259477670744997,0.12514878094893536,0.016375419154369627,0.5499560398960479,0.008423899200355842,3,10158,108291
NIST_GROUND,JOINT_PATCH_TRAJECTORY,48,full,primary,29.529223910100786,0.4191342400342122,18.44373712098502,0.35443314746270843,0.5918094452053121,3.3173339166075526,0.7448018099450131,0.007213913554671492,0.11446038981163653,0.001624636957739679,0.390419020426664,0.008652318848291353,,,3,24240,1163520
NIST_GROUND,JOINT_PATCH_TRAJECTORY,48,full,supplementary_daily_matched,29.535888075247232,0.4258454962167749,18.45271705797713,0.3622628951186661,0.6278901372541664,3.3229986987741804,0.7446208448875574,0.007332608918082778,0.11448622127076169,0.0016506509498825262,0.389816155175527,0.008797569977267796,0.29600734800148426,0.010150096027568362,3,24240,1154170
NIST_GROUND,JOINT_PATCH_TRAJECTORY,48,daylight,primary,45.03978491556894,1.0373928133458377,34.36340797492993,0.723591252696235,-7.8293850084041985,4.495591079014403,0.5354234667414861,0.021435974357561546,0.17458201252302039,0.004021114343026753,0.37133550434055734,0.014479909951287428,,,3,12577,413664
NIST_GROUND,JOINT_PATCH_TRAJECTORY,48,daylight,supplementary_daily_matched,45.04830434499357,1.0268971064700696,34.3832005653017,0.7193435730151835,-7.721610539012446,4.496284471824844,0.5343263439647109,0.021266968053776,0.17461503530803782,0.003980431164084892,0.3704913486184676,0.014349943288673696,0.3516068440192595,0.01478042437807349,3,12574,410266
NIST_GROUND,JOINT_PATCH_TRAJECTORY,96,full,primary,41.7543935231103,0.7184681895130863,26.311557640560157,0.8399201693710066,9.517051526323474,3.062577451723688,0.47545080518030697,0.018105436182791455,0.16184726606949165,0.0027849072257804313,0.3996969716215692,0.010329419099802188,,,3,23037,2211552
NIST_GROUND,JOINT_PATCH_TRAJECTORY,96,full,supplementary_daily_matched,41.762579797747975,0.7264208609926618,26.320419253684225,0.8477647958302721,9.578390395501016,3.0634606785689007,0.47479785912609046,0.018325136644310364,0.16187899748881326,0.0028157331587737315,0.39985017130597544,0.010439042736244493,0.0016437355791318886,0.01736546977438234,3,23037,2194678
NIST_GROUND,JOINT_PATCH_TRAJECTORY,96,daylight,primary,55.8228323936635,0.5182012705170007,43.842588273824305,0.01992337294307019,3.042235372471241,4.270659078154429,0.2773740693779594,0.013384265915847108,0.21637897344070656,0.002008637937957175,0.3909353028400437,0.005653924861239522,,,3,15700,775182
NIST_GROUND,JOINT_PATCH_TRAJECTORY,96,daylight,supplementary_daily_matched,55.792207452053766,0.5077590943470051,43.821803662504074,0.018294186194513184,3.186418552533508,4.262417197867399,0.2765270816440882,0.013138243427810913,0.2162602658591839,0.001968162253308719,0.3907995048803281,0.005544270531750162,0.1996080110875428,0.007284284490124188,3,15697,769372
NIST_GROUND,JOINT_PATCH_TRAJECTORY,144,full,primary,46.4852832270563,0.9206624272849542,29.299614011229192,0.7772902034853773,14.868277872397321,2.7752010900514827,0.34378578064716986,0.025891200266144707,0.180185014508735,0.0035686471352170315,0.40867606191189926,0.011711442726781571,,,3,21885,3151440
NIST_GROUND,JOINT_PATCH_TRAJECTORY,144,full,supplementary_daily_matched,46.494522058615566,0.9243501654468339,29.30024927517933,0.7799159544052372,14.934290603504728,2.771281388899518,0.34255682555765227,0.026039401414674115,0.18022082582111135,0.003582941447482624,0.40890495587846115,0.011751466143468038,-0.10966953598371765,0.02206116277278279,3,21885,3128676
NIST_GROUND,JOINT_PATCH_TRAJECTORY,144,daylight,primary,62.684581590669545,0.7808883989865335,49.97478817596879,0.6338465737627813,15.05631692853275,4.169142289384609,0.08135442398950125,0.022899254721633355,0.24297630259063865,0.003026858776224384,0.3566665473088366,0.008014277468851382,,,3,18602,1106213
NIST_GROUND,JOINT_PATCH_TRAJECTORY,144,daylight,supplementary_daily_matched,62.65298506382559,0.7845481205683332,49.9330264191373,0.6375151427847913,15.204452091994867,4.160515789473989,0.08001407372017322,0.0230491652863555,0.24285382897635532,0.0030410444913698295,0.35640805264499487,0.008059134807318498,0.10172003687839233,0.011248368391279592,3,18599,1098178
NIST_GROUND,DEPTHWISE_TCN_TRAJECTORY,12,full,primary,17.73599136867128,0.07944146150284159,9.944041310998585,0.3111231553523691,-0.19418062519019394,1.575686046637004,0.9091652660319749,0.0008128442470049681,0.06874777650554943,0.0003079288733934824,0.18327147214728787,0.003658217156008001,,,3,25219,302628
NIST_GROUND,DEPTHWISE_TCN_TRAJECTORY,12,full,supplementary_daily_matched,17.714533698550614,0.07991236449603514,9.940552607910663,0.31514188661258163,-0.18905915337516785,1.584988438151533,0.9093890155059742,0.0008165502753299284,0.0686646028571685,0.0003097541750109105,0.18361431872876377,0.003682812725486983,0.5789688482628468,0.0018993215082233744,3,25219,300173
NIST_GROUND,DEPTHWISE_TCN_TRAJECTORY,12,daylight,primary,28.425690704339136,0.15191248840481214,20.54165086175422,0.36201827400590814,-3.4809251771514926,2.1348739184709444,0.8154535897226726,0.0019754939206509917,0.11018290384430783,0.0005888391341745559,0.20180104152837797,0.0042657324068133985,,,3,10161,109258
NIST_GROUND,DEPTHWISE_TCN_TRAJECTORY,12,daylight,supplementary_daily_matched,28.396328316164972,0.15274776975764842,20.53360388818207,0.369441693468528,-3.464666236644213,2.1451199332263036,0.8155980210852593,0.0019867842589556743,0.11006909013872428,0.0005920768294671653,0.20228134568490416,0.004291038756279631,0.5896348379943148,0.002207410852019302,3,10158,108291
NIST_GROUND,DEPTHWISE_TCN_TRAJECTORY,48,full,primary,29.115631587925225,0.7779542723381161,19.25020284607479,0.88203565979517,3.4826590883232473,1.2819830968511021,0.7518157123860756,0.013349982417957887,0.11285723428802924,0.003015485592799142,0.3989569357360314,0.016059552693930345,,,3,24240,1163520
NIST_GROUND,DEPTHWISE_TCN_TRAJECTORY,48,full,supplementary_daily_matched,29.10953467496776,0.7845035132787967,19.261654369585255,0.8914472172679984,3.525341468890541,1.2956862611780966,0.7518547542392745,0.013462231848281572,0.11283360159670337,0.0030408715857843487,0.3986242179760677,0.016207109425361528,0.3061695500042361,0.01869876766218308,3,24240,1154170
NIST_GROUND,DEPTHWISE_TCN_TRAJECTORY,48,daylight,primary,42.77419231319504,0.12859894595475252,32.40756959122024,0.1627598983506159,-4.49314668998917,1.7199662229160029,0.5811318543265213,0.00251772237933893,0.16580018292900336,0.0004984718029894449,0.4029586045265625,0.0017949817400889556,,,3,12577,413664
NIST_GROUND,DEPTHWISE_TCN_TRAJECTORY,48,daylight,supplementary_daily_matched,42.74540531300239,0.13930110478990262,32.39826844590885,0.17401315646820936,-4.395959278931849,1.7239493384251174,0.5808627076611034,0.002730035949935604,0.16568859952696105,0.0005399552255076276,0.40267224610118757,0.001946604914153549,0.384753129833316,0.002005000727099868,3,12574,410266
NIST_GROUND,DEPTHWISE_TCN_TRAJECTORY,96,full,primary,41.158604935479445,1.8057487702999386,27.886044526771965,1.548445882774268,10.771573041352495,2.8743242396640922,0.4897601428868292,0.04475259338619946,0.15953788624314866,0.006999395201839879,0.4082626257539938,0.0259612549443859,,,3,23037,2211552
