block,count,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,site,period,support,horizon,scope,block_hours
37,41472.0,1458327.8396012655,27488908.769027814,4750211.2693403,4682611.902692494,4028485.330011091,4516702.075775336,5223856.070988454,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
38,41472.0,156094.92305628877,25562408.406978607,2293997.3725234694,5177969.835838226,5641542.888802706,6756622.349620656,62950.045816852195,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
39,41472.0,321618.8618337553,29214394.26127,3271303.325125057,8392490.413319804,7374396.914570134,8267809.114055664,116274.7185365168,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
40,41472.0,253413.25874416114,30221351.29138641,3200006.6078876513,5547927.371676864,5374402.145324977,6010690.780738866,53875.151505282185,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
41,41472.0,186151.13042649566,30365125.217712943,3034211.21018712,3467187.701483886,2797671.0847233306,3184728.20443539,21480.745464173935,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
42,41472.0,193286.2969816116,30900860.141763415,3129152.179160806,5737539.659440146,5053808.285593864,5127739.801618561,12355.663253359091,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
43,41472.0,161722.2604249142,29231017.11154232,2675474.7182519194,4094016.2117776945,3612113.813023365,4001975.263089386,42165.16711856754,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
44,41184.0,204262.03425226276,29725941.58378017,2969802.1190164103,3830416.234752295,3267929.1993148937,3770014.183389501,5642.033370023881,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
45,41041.0,1285751.06601466,29452317.6493942,3560848.7482182235,7825831.111001823,7597913.455305176,7697411.888201381,1032588.1199515089,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
46,41041.0,398772.7767554396,28678972.44456885,3071090.816169108,4753856.137097106,4971195.011465289,5579179.95180983,1044716.2192379598,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
47,41328.0,757753.0556438493,29155257.414941132,3502602.993356606,5062383.658577042,4400240.501881981,4642438.904574662,502869.47485002317,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
48,41472.0,221770.4635210983,29532255.874340817,3021836.584462809,6247320.819853453,6232617.819848332,6567576.908839572,496977.98088356,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
49,41472.0,159092.34329309996,28228551.789893348,2668939.0919670323,4834712.79993097,4385347.239719761,4689841.328501332,50449.471017360665,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
50,41472.0,995215.7233723664,28579614.333435122,3267198.128287716,7023253.929513634,8138126.386534962,8552450.630510006,446855.6747847996,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
51,41472.0,6510600.536254658,19112168.830460552,6211296.009970234,7443477.150858359,8356139.708870549,9588925.754801955,8119631.742024529,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
52,41472.0,4136274.8722906467,27427793.44744423,7440956.230507585,6415623.030258637,6549374.619344895,7211951.333959668,6915380.1591211,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
53,41472.0,611531.534188808,27252321.315389447,3193526.066380115,4481227.350257153,3648117.6137320222,4025051.527012041,1033579.744358362,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
54,41472.0,591136.8991141499,25711810.834468838,2899364.6676345123,4560088.183315487,4318319.626957824,5091317.837077959,517819.1537289652,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
55,41472.0,4682823.173657759,21764543.83378583,5932573.849692601,10135037.977395663,11302220.246924348,13381372.597579883,5260878.144711157,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
56,41472.0,6370399.16607909,22686559.014319945,6936706.12130409,11270488.779372241,11475040.55175533,13425923.619536031,9320677.666652363,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
57,41472.0,2623930.8160555535,23629163.585538156,4633441.293645149,4717250.5354487905,5019950.429566223,6408260.892876484,4484947.0387031995,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
58,41472.0,251360.4203936179,25744835.155285876,3019752.945394937,4208605.142884324,3677356.2011639336,4603720.154139765,46697.179583498924,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
59,41472.0,913996.1565337989,27519074.652971428,3836705.1328265583,6869065.035087895,6833572.006124764,7612054.521596192,696602.1934396892,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
60,41472.0,2359931.9170565875,27241723.5264801,4759324.025954899,9978147.260194218,10178706.960058678,10721199.924446095,2745265.7462342996,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
61,41472.0,839189.1937186661,26892274.144681647,3321536.7245454406,5286367.48470621,4602661.625309387,4675554.959410673,2489361.301951402,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
62,41472.0,168921.17244188825,26379527.164048318,2719067.8551972634,4678869.856617066,4738164.262480154,5362105.333916189,6174.875135129804,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
63,41472.0,184855.74482058556,26549161.10131438,2810171.608917964,5660779.304684819,5598985.4635783415,5602341.026544307,5872.533186432573,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
64,41472.0,302279.0373299333,26577628.955707535,2915442.6013080375,4378516.350274481,4266906.193500418,4828247.571198834,98161.5566479141,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
65,41472.0,3341875.1077491613,24232866.857439756,4979503.01867752,5470375.390582718,5486305.044432253,6609532.148377418,3414267.8625721657,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
66,41184.0,5830702.430077914,19888846.14517189,6825678.849774705,9822264.786285117,11737867.538259914,13189353.093389714,8502409.946159046,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
67,41328.0,5924779.765144059,22686623.59285132,7499159.962783254,10609796.771412697,12333224.92819987,13960387.202598546,10179201.467771595,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
68,41472.0,5412241.848788657,18799636.930918064,7235263.610509478,10670160.480688838,13034357.592780985,15078282.400619475,7279943.484635556,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
69,41472.0,2954127.549148739,16973379.200245395,5370311.189282446,11958767.696611125,13783326.824918736,16842354.79601576,5564234.149238851,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
70,41472.0,5029124.772934981,21092096.085221663,7853016.664457344,13791560.621795876,15120021.538570506,17465278.157725543,6625782.702466035,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
71,41472.0,3185431.364432385,20888995.380171213,5572591.729179777,12140122.157544663,13209276.019781902,15521185.971799916,6138543.728893784,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
72,41472.0,2440395.3471553186,25140397.52941557,5521544.015087264,3074143.8588033104,3585460.0057128025,4758511.496522307,5884813.5749949245,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
73,41472.0,554559.7807418744,25852267.527404632,2830131.333645249,4927772.871563169,4600042.203508053,4710247.34782445,9813.617684540906,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
74,41472.0,178832.1784917112,24965244.924991842,2631274.2673363625,3091325.856222836,2685980.7590875267,3392876.1104923435,14936.045051866757,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
75,41472.0,196335.60086218678,25298202.938452728,2824070.4647139986,4021569.2770295492,3839090.004167562,4419783.57541387,21104.479429151186,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
76,41472.0,1229873.91424785,23951425.171534583,3161925.2529140245,5971378.354286035,5485661.13452485,5875265.26963068,1069072.1285338541,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
77,41472.0,443097.5011889571,26448090.17926314,3489146.479385669,5127942.092205889,4671309.85982467,4988086.309708937,1117313.602318306,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
78,41472.0,342152.4572282029,27463596.225262847,3197878.2404341265,5204771.565411667,4533054.445017547,4821569.7122133225,149917.67131823086,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
79,41472.0,5288689.405511663,22101382.323875807,5525305.603366922,10833442.021915372,10691626.593898967,10480578.893387156,5601507.597391453,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
80,41472.0,1733946.9822468357,25178209.283792492,4794263.706909431,8608662.083672572,9475995.498522995,9198621.676101182,5219088.696928625,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
81,41472.0,515985.6946973994,25679464.374934066,3214611.348907927,5097496.299232045,5037024.617528252,5829331.772321966,900332.4542014778,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
82,41472.0,1657427.956235083,26792279.001999114,4095165.632313746,8633296.05599139,8040817.832226104,7731069.8651124025,1421541.265233079,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
83,41472.0,445847.17887308885,25944146.445125334,3073771.0907152644,8551537.862364557,8184511.799051747,8036391.745876924,1342746.478296229,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
84,41472.0,184684.1222868415,26210435.757590543,2891047.2224213276,7707650.631760014,7849267.45620472,7880167.614415793,103112.80029068788,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
85,41472.0,182254.4745869095,25655991.561240997,2719406.7955368645,6768223.765732672,6488143.035044209,6328783.226749978,13060.332058141854,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
86,41472.0,216888.40181174938,26699058.480954155,3033504.2952873386,8520489.923796862,8144136.659311402,7711838.7951657325,23533.79923465912,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
87,41472.0,399118.0726226489,25283029.008650742,2848064.332435789,6287124.434989084,5737934.1966603,5858248.514417873,240098.25314761396,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
88,41472.0,257273.30608325393,24714404.081553183,2705237.9562380477,5444124.769865432,5194767.42612068,5890777.293594514,202830.73276721602,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
89,41472.0,199979.1675415715,24438714.90545674,2775175.3271718756,5591113.624405545,5394546.8370373985,5371269.689844989,17934.40994648984,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
90,41472.0,250597.23897458584,26139437.11998967,3034956.2828451563,6328757.908581257,5847957.579030611,5675336.234625127,66552.06798477774,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,24
0,82944.0,1830131.409521739,68844951.2850955,8324574.290592357,11484346.701453729,10003143.601118693,11656396.554822236,4340859.154433615,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
1,82944.0,877394.2853291187,72038039.04121949,6726704.088223579,10743417.670429707,8946381.304922223,10139838.236151818,722619.1059467046,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
2,82944.0,2857917.4754179753,69000278.05773829,7949922.24545403,14684835.051913846,13223456.552942043,14363733.33301852,4175751.316270102,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
3,82944.0,430345.7427260706,65104864.609001756,5399555.5602843445,14109406.465258071,14108282.17479278,15752921.116704306,380149.212610629,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
4,82944.0,3732451.688264399,65980875.72310398,8439160.038405724,13577099.926638223,12206072.686671857,13955796.1387562,3648855.131965004,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
5,82944.0,10378568.404747391,62231686.72989297,13819805.248988684,29247816.41082676,25145005.545633387,28574344.52343904,16228051.74653294,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
6,82944.0,1415392.4351253093,67104942.81346824,7251587.534580985,12426342.925124189,11439682.743888581,12522571.285106013,2062356.9244550678,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
7,82944.0,915107.9388903904,67221811.2937818,6261865.546787751,15205254.629489908,13899379.543037884,14987199.851507537,737497.1491712094,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
8,82944.0,13857044.468261201,51549110.15590601,14954360.339719022,29997996.03795956,27704027.0599346,32345975.1202626,17181888.814628743,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
9,82944.0,11167882.68692442,50129276.697309226,15095347.360846529,31569156.59502739,28430362.785892468,32785856.328740705,18864216.214441024,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
10,82944.0,6941067.31114177,57555422.68356553,11398169.722211814,20144460.740927737,18488986.326094147,21458377.060950126,13128691.36907787,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
11,82944.0,2154444.7600404397,59320877.767353244,6894819.61947669,18414781.470549908,16098109.108517254,18540456.3523449,2364386.872982645,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
12,82944.0,27170779.073388696,46905083.28280327,26741764.025678307,42932485.36549322,40307977.41029121,45226323.3228618,36220896.22769752,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
13,82944.0,25722665.857550647,57980216.40288012,27703015.95168859,19299644.343295928,18389722.63568405,19967380.286106087,37350529.36253138,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
14,82944.0,3012011.7810912947,61207040.22032988,8685199.026210027,17896620.5136103,17714262.59558146,19619080.177409068,6987053.848377515,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
15,82944.0,3942192.3994751903,55632706.52176087,7776479.050160537,13044490.07654135,12485831.244702859,15126342.623245412,3836460.3653599336,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
16,82944.0,31899929.78398011,49643616.86350417,32159838.722534116,22153402.601337392,21661289.203826685,24750992.333919067,44444943.014736734,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
17,82944.0,2654546.281816947,55897531.44193936,6976332.063506732,8610074.64204402,8181443.5345756,9322026.24394381,3682806.728464131,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
18,82944.0,7360710.439890525,50343534.07601335,10296829.618485972,12543636.320727272,12335701.629748628,13874564.340273514,11623958.541421374,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
19,82944.0,477713.7848900441,54776802.668248534,5565300.69764853,13570460.249158027,13015939.803372826,15024431.463676337,179224.76435336907,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
20,82944.0,439564.3891706567,60586476.50909934,6234217.81807477,9015115.073160745,8172073.230048306,9195418.985174268,75355.89696945612,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
21,82944.0,355008.557406526,60131877.253305726,5804626.8974127285,9831555.871217834,8665922.098617243,9129715.06470795,54520.83037192664,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
22,82225.0,1490013.1002669225,59178259.23317434,6530650.867234637,11656247.345754122,10865842.654620068,11467426.071590887,1038230.153321533,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
23,82369.0,1156525.8323992915,57834229.85951,6573693.809525703,9816239.79567414,9371435.513347263,10221618.8563845,1547585.6940879824,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
24,82944.0,380862.80681419885,57760807.664234206,5690775.676429837,11082033.619784411,10617965.059568085,11257418.237340907,547427.4519009199,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
25,82944.0,7505816.259627019,47691783.163895644,9478494.138257949,14466731.080372004,16494266.09540551,18141376.385311984,8566487.416809335,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
26,82944.0,4747806.406479453,54680114.7628337,10634482.29688771,10896850.380515793,10197492.233076926,11237002.860971713,7948959.903479462,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
27,82944.0,5273960.0727719,47476354.66825463,8831938.517327115,14695126.160711152,15620539.873882178,18472690.43465786,5778697.298440123,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
28,82944.0,8994329.982134627,46315722.59985803,11570147.414949251,15987739.314821048,16494990.98132153,19834184.512412507,13805624.705355568,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
29,82944.0,1165356.576927417,53263909.80825735,6856458.078221497,11077670.177972216,10510928.207288714,12215774.67573596,743299.3730231881,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
30,82944.0,3199121.110775256,54133997.671161756,8080860.750500345,15264514.744900428,14781368.585368045,15396754.883856758,5234627.048185705,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
31,82944.0,353776.91726247425,52928688.26536271,5529239.46411523,10339649.161301902,10337149.726058492,10964446.360460507,12047.408321562376,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
32,82944.0,3644154.145079095,50810495.81314729,7894945.619985557,9848891.740857195,9753211.237932673,11437779.719576238,3512429.419220079,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
33,82512.0,11755482.195221974,42575469.738023154,14324838.812557971,20432061.557697788,24071092.46645978,27149740.295988273,18681611.41393064,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
34,82944.0,8366369.397937404,35773016.13116345,12605574.799791912,22628928.177299943,26817684.417699717,31920637.196635213,12844177.633874405,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
35,82944.0,8214556.137367372,41981091.465392865,13425608.393637134,25931682.77934058,28329297.558352437,32986464.129525468,12764326.431359805,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
36,82944.0,2994955.127897196,50992665.05682019,8351675.348732523,8001916.73036648,8185502.209220846,9468758.844346767,5894627.192679466,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
37,82944.0,375167.77935389825,50263447.86344458,5455344.732050362,7112895.13325239,6525070.763255088,7812659.685906216,36040.52448101794,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
38,82944.0,1672971.4154368085,50399515.35079776,6651071.732299685,11099320.446491934,10156970.994349519,10863351.579339622,2186385.7308521583,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
39,82944.0,5630841.862739867,49564978.54913867,8723183.843801046,16038213.58732703,15224681.038916517,15302148.60560048,5751425.268709683,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
40,82944.0,2249932.676944235,50857673.65872657,8008875.055817352,13706158.38290462,14513020.116051244,15027953.44842315,6119421.151130104,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
41,82944.0,2103275.135108172,52736425.44712444,7168936.7230290165,17184833.918355957,16225329.631277854,15767461.61098932,2764287.743529311,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
42,82944.0,366938.59687375126,51866427.31883151,5610454.017958191,14475874.397492694,14337410.49124894,14208950.84116576,116173.13234882984,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
43,82944.0,616006.474434399,51982087.48960485,5881568.627723127,14807614.35878597,13882070.855971718,13570087.309583616,263632.0523822733,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
44,82944.0,457252.47362482536,49153118.98700986,5480413.283409929,11035238.39427097,10589314.263158077,11262046.983439492,220765.14271370572,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
45,41472.0,250597.23897458584,26139437.11998967,3034956.2828451563,6328757.908581257,5847957.579030611,5675336.234625127,66552.06798477774,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,48
0,124416.0,2245106.6860036366,106105359.4785766,12066375.305814503,16577232.917221276,14897217.460504165,17147038.155369587,4551419.601771751,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
1,124416.0,3320336.484265201,103777908.90547657,10934825.31845546,20335366.50657598,17275763.998478804,19012929.968622953,4687809.974878664,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
2,124416.0,824557.8364589673,97837311.8731495,8427191.919063902,19149956.526811074,18661952.427179087,21025917.874019165,658454.9207787616,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
3,124416.0,13716807.999278897,95480115.18884909,19231328.92861488,37784366.275912,32797407.979918927,37257143.904880345,19598601.170329817,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
4,124416.0,1588233.912149162,101462412.22054888,10310810.736564364,20273632.0503325,19153477.632345084,20635762.74615948,2073026.7939993527,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
5,124416.0,14599310.93012774,84413452.04260701,18157002.68452335,37355961.54224114,33889611.714516,39219983.510716654,17908716.094255667,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
6,124416.0,16217586.563656865,78105173.57991377,21980586.993492916,45446184.841723084,40306946.725709304,46492924.98200198,27408564.76287962,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
7,124416.0,4045808.1944497665,88900403.56831437,11407749.709042085,24682213.964781985,22710511.494794507,26291764.760033797,6948729.6936218925,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
8,124416.0,48996834.76342394,75562796.91079795,48685609.837999314,51898508.23119378,49560011.27459407,55082320.35217576,67854328.56983733,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
9,124416.0,6908621.948606663,90529542.99521525,14444369.16557769,28230241.9912057,26851951.36696264,29730463.43420124,12704150.868769059,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
10,124416.0,18723137.93030553,73275575.77157532,20792982.278185457,28679501.10934592,28246362.841616273,34120932.024993,22602670.788571633,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
11,124416.0,19773530.53496672,87898279.05562916,26119667.558015976,15128466.210576808,14082201.141488843,15078429.176115286,29361539.31998913,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
12,124416.0,7516805.362946808,75905942.48299208,12590826.991009437,17721606.156565495,17977244.51855131,20631186.689894196,11686908.587238224,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
13,124416.0,761183.2510044122,89800870.77036929,9505521.143199822,17407605.48648057,15546470.144618416,17463228.0992299,191630.6155059733,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
14,124128.0,559270.5916587893,89857818.83708596,8774429.016429137,13661972.105970126,11933851.297932142,12899729.248097459,60162.86374195048,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
15,123410.0,2442276.898413946,87286547.50890411,10134542.557743937,17642070.906675983,16969348.968652423,17919030.744585887,2580173.814039492,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
16,124416.0,1376078.5301865647,86340421.99766941,8957973.804717552,18105287.54929804,18756091.446103044,19809868.8678509,994283.1266857198,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
17,124416.0,11258406.9427341,73792283.59329432,16845778.306857955,18340327.531374153,18553631.941947456,20825928.61577366,16068591.64550397,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
18,124416.0,11644359.238850988,70162913.68257448,15768644.638631219,25965614.940083407,27095580.425637495,31898614.054193918,15099374.96509249,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
19,124416.0,3789287.3929829746,76893073.39379548,11489899.371866636,15794920.713421015,15530878.636854922,18624035.56861243,5228246.411726389,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
20,124416.0,3368042.2832171433,80513524.8352101,10799928.605697615,19943384.601517484,19519532.847848196,20758860.217772953,5240801.923320839,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
21,124416.0,3829009.8898996795,77359656.91446178,10705117.228903517,15509671.04554202,15352196.70151101,17040120.746120546,3518301.952406512,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
22,123984.0,17167724.044010624,61375106.66894117,21560102.423067488,31102222.038386606,37105450.05924076,42228022.69660773,25961554.898566198,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
23,124416.0,11168683.686516121,58954470.665638246,18795919.582919553,37890450.47595167,42112624.38327116,49828818.92554122,18328560.580598667,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
24,124416.0,3173787.306388908,75957909.981812,10982949.61606889,11093242.586589312,10871482.968308369,12861634.954839112,5909563.237731336,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
25,124416.0,1869307.0162989951,75697718.28925052,9475142.197013685,15120889.723521471,13996060.998517076,15283135.154753493,2207490.210281309,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
26,124416.0,7364788.8449866995,74743187.83293127,13517447.550710484,24646875.67099962,24700676.537439503,24500770.281701673,10970513.965638315,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
27,124416.0,2619260.8298055697,78415889.82205844,10383548.071936948,22282330.217588007,21262354.248806123,21596793.38331129,3664620.1977307876,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
28,124416.0,583826.9986855012,78565485.79978564,8643958.313245539,22996364.32128955,22481547.150560297,21920789.636331547,139706.9315834888,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
29,124416.0,856370.5462474757,74436147.99566059,8328477.615845723,17322362.829260077,16327248.45981838,17120295.497857396,460863.39586131996,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
30,41472.0,250597.23897458584,26139437.11998967,3034956.2828451563,6328757.908581257,5847957.579030611,5675336.234625127,66552.06798477774,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,full,72
0,19584.0,1529267.186258904,27191063.228591252,4400470.164864172,3689401.0401715473,3705614.600789502,4022360.6158869467,4290427.578049199,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,power-active,24
1,19383.0,204102.00455226327,28870930.46773329,2717020.445387756,4689937.502691422,4471635.910949668,4825988.592847312,50122.6023251204,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,power-active,24
2,19497.0,364407.8518264014,30676805.826171804,3223470.254054231,3734383.560439613,4130147.254928566,4245125.841049743,210539.64653128484,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,power-active,24
3,19584.0,421862.89421981026,27992023.881355535,2492597.676030526,4511516.817487942,3509131.2675802875,3815085.6019199206,512035.05015018093,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,power-active,24
4,19527.0,2006953.0775423704,27156282.487559382,3726494.8287712387,6511882.906338703,6465344.467109425,6618313.207304351,2200692.464971005,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,power-active,24
5,19440.0,353968.6903024486,28280846.528635006,3164363.0761815044,4549668.506990642,4586180.902273662,4748043.882647162,1975019.7530279723,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,power-active,24
6,19440.0,106504.92745738443,26927704.041945558,2242135.7693713387,4055517.754253786,4278475.455129316,4604596.9179847585,50597.72432193482,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,144,power-active,24
