block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,site,scope,horizon,support,block_hours
5,124416.0,365657587.8084258,118433605.3118969,365656701.69673866,118433605.3118969,130116860.75335155,177371104.19528723,177925088.03169683,177205497.40341392,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
6,46800.0,151757895.6229961,17361308.988159806,151757646.89822277,17361308.988159806,974806.4667582795,76317263.78950723,75460022.40753081,73430882.08227699,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
7,42257.0,101729226.69327454,97981746.7116939,101729453.18444769,97981746.7116939,109719236.27217354,67538071.81467284,67039200.00156827,66965216.75193708,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
8,103468.0,279725350.4646015,76451494.11845872,279726747.20012766,76451494.11845872,93117731.47452497,189385860.2128779,187741157.50715846,187185497.48649824,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
9,124340.0,395809445.100274,341791116.54128355,395809152.500992,341791116.54128355,531277681.213109,317684523.2133377,312387595.1859637,336392861.60031635,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
10,124416.0,308422118.4986716,220987659.17514047,308421620.26156664,220987659.17514047,386295859.99449235,238746527.81976512,235378136.22917613,241216651.92682567,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
11,124416.0,303221974.15195036,223893638.80136684,303222461.1504214,223893638.80136684,361217408.1665235,297696218.50382566,283365158.6744814,325267090.7509329,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
12,124416.0,258693553.0261837,120112102.58184636,258694059.26182902,120112102.58184636,160417722.5315992,255101756.60410553,243719209.10821715,274636105.5684539,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
13,103392.0,264139493.9591848,161163468.9310919,264139404.40485695,161163468.9310919,229632290.0764083,211367681.2282821,206703235.88924015,221887057.91179863,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
14,74399.0,98904343.85347724,48624519.6106501,98904184.83087316,48624519.6106501,93397986.36433743,114447288.27962294,103787708.08850393,112998039.57262735,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
15,82287.0,192993528.67269278,109247551.54837152,192994613.9553144,109247551.54837152,146515686.04320362,133835842.9293001,133146405.71460615,131738619.47964443,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
16,124272.0,310287022.09100974,199161444.479074,310287860.291896,199161444.479074,325915371.48184973,263925467.96779168,255188046.03394648,274269589.6333027,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
17,124416.0,353360897.4324453,106946700.73646772,353360827.5043783,106946700.73646772,118990228.71806638,270447510.269288,273591999.94098336,278591394.6452104,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
18,124416.0,349683576.0889756,81251078.8542244,349683386.3689793,81251078.8542244,86142024.94798622,272430288.8060775,271588735.9631789,284017563.9624057,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
19,124416.0,319464656.0249929,60686383.637688115,319463687.4790971,60686383.637688115,41335266.246876486,268147914.32977134,265657259.55386013,266847486.50275293,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
20,103392.0,211569356.5577212,73688654.07524206,211570142.95718548,73688654.07524206,107414360.26222685,254163586.79389063,245686160.22218883,262903483.83132464,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
21,97992.0,197419006.85916743,76936071.32757908,197418659.25276083,76936071.32757908,99408745.76385207,186632941.01878676,184115848.65609127,190004447.9670477,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
22,124200.0,284753794.8512119,153540998.2891622,284754248.0310038,153540998.2891622,220352558.62858912,312533924.5087978,305649679.3600468,327054667.7057623,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
23,82589.0,177671624.35779774,87294600.18337536,177669977.3561103,87294600.18337536,84153728.5409549,170752497.93164796,157297509.14104328,162889839.81282917,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
24,82377.0,136372566.1578911,118496331.76511623,136373292.88741228,118496331.76511623,229887380.54567304,110160464.11882932,101351638.42893408,111142616.88452862,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
25,124272.0,292581753.2470768,264222143.91091257,292583019.5408921,264222143.91091257,444379840.9660015,333030500.6390568,319658343.68987054,340559814.1853179,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
26,99072.0,247892260.65450302,129046276.30253808,247891953.75089017,129046276.30253808,154447422.0711562,249090226.3802336,246303500.2818254,257204411.0341054,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
27,124128.0,268011291.8945681,194551311.21310002,268011174.0813535,194551311.21310002,299917938.2430205,244401352.5784474,233357908.51139417,258506523.76058504,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
28,103392.0,312602515.44170624,160348539.679698,312602321.1439921,160348539.679698,209619752.03066766,289612718.15782166,286920179.1772915,298941977.3065629,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
29,80713.0,183194931.63049608,106762901.18003024,183196737.21983644,106762901.18003024,137461961.10500845,138667728.66880894,128247807.71705504,130044874.18405649,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
30,41026.0,45628381.710278034,34578672.33581225,45628481.626334496,34578672.33581225,63553649.413715094,113852569.97290963,104425259.88412178,115964022.11140507,NIST_GROUND,full,144,complete_H144_Daily_intersection,72
0,11499.0,48677650.34525942,24478857.22986414,48677172.730231345,24478857.22986414,43345215.99525825,11166427.639673276,14366579.280450795,11924914.672607737,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
1,2744.0,8135662.976850252,1072086.483243307,8135620.271649337,1072086.483243307,81765.17191924002,4486220.303702066,3668280.054367702,3705057.2467570533,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
2,4706.0,3614126.5791605613,2411863.1158877653,3614308.968558068,2411863.1158877653,311533.18637679995,3070972.011179594,3645510.7308338764,2922165.93358325,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
3,12403.0,50983515.27354956,8104646.76242032,50983715.70123052,8104646.76242032,3945758.241018798,39093441.19951076,42086218.454691075,38384930.95773795,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
4,18642.0,57994643.600068554,36955446.28714897,57994594.87190227,36955446.28714897,70707283.09915529,44339386.87267955,46698612.25144768,50902426.61127385,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
5,18366.0,58656180.66443598,28919819.96344692,58656004.32218442,28919819.96344692,36473759.40948093,39415032.075785495,43945309.13447318,40990438.02865075,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
6,17856.0,70122081.05148853,30872640.939061835,70121831.86495654,30872640.939061835,37468711.323843665,44547641.29585731,49351139.59541149,46831593.584115624,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
7,15468.0,27404251.154738404,63824949.40106519,27404235.92564066,63824949.40106519,138146051.53261584,43299338.58992439,40578253.087893665,55887078.0963868,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
8,17337.0,42817444.39103247,30375856.005916312,42817433.85549035,30375856.005916312,43005202.49814576,39325174.96605499,37861212.240513615,44465347.51133017,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
9,17722.0,55689676.2654571,52325639.54719687,55689945.399173595,52325639.54719687,84873338.95063208,61557552.674721405,62537481.30874257,67297954.02585353,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
10,13136.0,43224924.91191907,67622223.15355408,43224979.61710892,67622223.15355408,121717384.59031737,71774253.65305729,64161002.433361605,81509077.17734589,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
11,1927.0,5102788.197106413,768779.505197303,5102763.899681998,768779.505197303,241486.05792307993,5985255.892016893,6439644.377369923,7360979.4350669,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
12,15782.0,23264110.957262814,3241892.1939226086,23263806.447819322,3241892.1939226086,3278998.832604763,32631910.057744294,30351626.48995261,38868059.98072758,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
13,3541.0,14251934.111814888,3170228.941279143,14252030.194652705,3170228.941279143,7380807.3725260785,17378065.612294003,16756943.537200736,18858330.01913199,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
14,16930.0,37578936.86967589,11372201.416541398,37579009.01456302,11372201.416541398,12592758.30350607,40122158.91906169,38787115.46155944,40717210.697346695,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
15,17543.0,59181611.66796707,35848787.6473471,59181671.92331875,35848787.6473471,42410103.430217095,43116157.24734412,41483204.64288906,42565488.48234055,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
16,17652.0,115451400.45003459,61858572.16180138,115450628.64513953,61858572.16180138,86438501.05376615,42664395.13329651,47846167.76004941,47327084.97299795,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
17,17424.0,103978594.1837072,8513972.897734266,103977807.04720344,8513972.897734266,1266449.2807930408,37705397.584532164,43598110.86527396,40334618.930650145,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
18,17401.0,99508951.2620586,11405431.681590432,99508274.69394222,11405431.681590432,686990.4527664394,42112318.064761505,47858852.972266994,45333076.27079356,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
19,2960.0,20321356.29934134,2254676.5218248134,20321415.01237443,2254676.5218248134,282195.02772387996,8512262.574479172,7016676.270071564,6994323.20639238,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
22,990.0,2275237.235001381,3485076.0972071574,2275285.1150371833,3485076.0972071574,5670913.97149,2791372.5993332546,2897948.2764679044,2985061.074647911,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
23,11978.0,52323651.84047072,79445804.47200802,52323670.43053643,79445804.47200802,104045611.60016535,42244475.74338811,44293843.80193562,41418309.353210054,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
24,16212.0,95511184.45251518,27452918.22780272,95511344.34723271,27452918.22780272,39914492.68592487,69994948.4124942,74166824.36276598,73359897.40231013,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
25,15108.0,83958308.8786269,30546648.451527935,83958182.89153428,30546648.451527935,35433309.527761325,49477347.39400945,50923503.8715582,46617232.81018944,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
26,9667.0,29976329.410042565,8858709.252172552,29976953.40784962,8858709.252172552,17637465.10134896,16912590.164263997,18241545.39108934,17584081.22508966,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
27,15952.0,72465285.58712798,28243550.376359012,72465108.87881912,28243550.376359012,45426277.72845782,63829197.215451755,66983563.5097456,72805161.19625181,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
28,12535.0,34585802.91511108,98304755.94790973,34585717.07096029,98304755.94790973,186767858.101317,62833917.03046302,55378701.3424769,69606633.43879452,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
29,17017.0,136089466.90309197,185900546.48507723,136089455.55513126,185900546.48507723,292614788.42237616,116990794.6404383,123635734.22853985,114498871.63940175,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
30,16733.0,108225861.71227895,24331082.45829547,108225090.53503782,24331082.45829547,34835767.62836846,57115614.36878327,64223625.71346791,59011301.9764747,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
31,15897.0,20677353.87148405,91336363.98077351,20677524.878252875,91336363.98077351,211025470.4713014,67885878.85279973,61496693.542843595,72787329.25946607,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
32,16618.0,83731183.77475101,92707734.5058785,83730921.53608288,92707734.5058785,140217255.4704136,51552376.370838486,56821967.56785605,52193375.14739149,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
33,15984.0,39204865.048195414,52984984.30612292,39205224.20441744,52984984.30612292,98932546.42523187,86996879.68813024,84067257.7056033,98928751.33921248,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
34,14744.0,81816235.67349626,65179279.32912157,81816392.43262076,65179279.32912157,86605257.56071797,84930422.21565604,84105566.40010642,89390087.63676713,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
35,12141.0,20608671.120505013,80170256.84344472,20608685.83414911,80170256.84344472,173210587.72036377,29680922.55290064,26005392.799372103,33086199.90073365,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
36,15023.0,41677716.56011101,40681388.71784307,41678093.841979206,40681388.71784307,71589364.01159528,43962941.777133256,45696758.40908404,48968825.16526316,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
37,13073.0,43893392.03382606,43070651.10371871,43893664.08505226,43070651.10371871,67032657.6028445,110166619.4974543,102611315.80784132,115780123.39183119,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
38,15194.0,12696994.669756785,4415531.979065512,12697032.586712684,4415531.979065512,11942087.506183414,28084978.832445692,25964209.267356038,31150087.181558814,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
39,12224.0,12786588.794598231,4272709.036767197,12786633.215795077,4272709.036767197,3129022.219705522,29901197.31554107,26071366.833956454,32249100.27667686,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
40,16042.0,94509403.56299078,108100209.68624473,94509666.38801312,108100209.68624473,169196270.1583072,51347883.54193566,52850478.80890787,54100464.68341003,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
41,16040.0,96307775.12635943,35302926.60432973,96307516.13677427,35302926.60432973,57287398.73271836,56619357.88296078,61573985.06758201,65522688.31334864,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
42,15469.0,30736164.86550689,20471547.543183565,30736120.81071504,20471547.543183565,56205649.938400656,27568332.90485382,27786117.44733994,30111341.169393644,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
43,2919.0,5877053.194599253,4087824.3740438013,5877130.014695275,4087824.3740438013,7559035.465476918,10477456.26825785,10834119.98861608,11229694.251392078,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
44,4225.0,11702443.408496961,16180659.570374878,11702544.970118204,16180659.570374878,28945747.67503748,26584831.20998004,25044464.674948238,28187272.02864128,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
45,13760.0,74756255.96696146,69764462.79623728,74755907.34844013,69764462.79623728,114246809.88149025,43856181.22879307,48235912.33176146,48467488.49071464,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
46,6390.0,22656700.673807774,14875322.510892222,22657181.741785806,14875322.510892222,11974750.668246081,15368282.198293766,15014390.41052442,14976829.019457348,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
47,4256.0,35169387.05533331,16421611.274703138,35169497.238729045,16421611.274703138,20278873.443560805,28178502.890939444,27723932.98593442,26397647.213570233,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
48,13913.0,23182554.665230274,69109311.35204428,23182748.188090477,69109311.35204428,158219712.6871246,62741325.561415106,57822145.76353237,68692675.29396543,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
49,15264.0,49074535.80943618,35478492.60716882,49074903.76270264,35478492.60716882,45965406.661658645,54384606.868088804,52622015.08813143,56648423.547119945,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
50,15696.0,114031887.50430416,76738739.45629473,114031769.92874242,76738739.45629473,118276559.08339927,62831448.26867116,69123878.88580126,63894551.66488938,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
51,15589.0,54068994.58731383,24736301.055500127,54069000.50512155,24736301.055500127,46571371.29708178,52840017.833252124,54511414.60355113,60082951.31940514,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
52,15356.0,102312445.85123913,48948249.89982535,102312438.96936774,48948249.89982535,49998435.35618532,74112245.85995014,80618868.71757887,75359506.47620773,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
53,15369.0,111617158.53488399,19602299.047757994,111616637.0661146,19602299.047757994,22401180.310546987,42069003.61046821,47445080.72686257,47056479.79847236,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
54,15661.0,99012990.68548565,9265028.220988799,99012400.00124142,9265028.220988799,1270991.1518627997,45253446.66534811,50745470.1346104,47521824.27927043,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
55,15731.0,71580166.9030519,24935113.88690393,71580063.03236027,24935113.88690393,39090765.232160084,63841383.517238006,66440365.90174568,71051695.07691674,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
56,15552.0,89326552.89777361,33680132.808943145,89326597.71117052,33680132.808943145,45776355.240228906,52143999.5128466,55135519.66396731,57673304.25022063,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
57,15355.0,75453464.92718352,22240838.28057323,75453342.67008293,22240838.28057323,20439093.13359871,55139446.44447171,57117405.57443168,57406018.42103268,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
58,15264.0,71969394.04653594,16409604.567574555,71968603.46677122,16409604.567574555,18556738.244499505,40276340.419343375,45162483.9799437,43451115.07761046,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
59,15212.0,68373494.77316152,7526870.406129762,68373163.47207814,7526870.406129762,2337612.2958328,44740878.10042451,49323835.82774649,48205274.44695964,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
60,14740.0,39569194.79237416,20276031.36962328,39569320.18233605,20276031.36962328,35298180.291336186,42521894.15966944,42215738.57966046,45544935.934244804,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
61,9645.0,51623804.88968447,18707983.0090457,51623902.84016783,18707983.0090457,20339996.06449346,36197268.13136066,37314398.358850494,39901480.598355874,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
62,15346.0,33101358.032126937,23870191.545969572,33101667.1427794,23870191.545969572,51682271.582443245,64905499.42422645,64178406.66803122,72098978.45564997,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
63,14985.0,76226695.10225321,44829383.51251559,76226418.42548144,44829383.51251559,52020761.210872725,57372902.85544586,64147904.3788238,60621218.65829554,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
64,13886.0,30029283.636967465,16138495.650967669,30029375.387458187,16138495.650967669,36723176.23263617,47549713.8727057,46509117.743864104,51721825.44403457,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
65,2755.0,6082893.17171381,3171517.6389268795,6082762.278512594,3171517.6389268795,10270512.29697704,8013914.304798064,8361494.985829207,9122539.136888959,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
66,14034.0,55564115.801130146,41456503.49411808,55564152.02818633,41456503.49411808,56011777.84043144,49435130.379135296,51411145.09994601,51085202.37249364,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
67,14351.0,88060046.84757756,39284083.15444795,88060269.98543824,39284083.15444795,42783758.72533563,79287971.96977349,82654942.30244927,85868989.30374485,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
68,11640.0,11412706.43363226,51585542.124867715,11412709.598413855,51585542.124867715,118502348.69962072,66058938.53545954,59544736.30301431,70495724.92380199,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
70,4472.0,6329151.859142998,379047.6326022437,6329144.285778373,379047.6326022437,466692.8971410008,11258036.64982414,9877475.68800983,10484916.74343545,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
71,5530.0,35685704.66013893,51500826.61021074,35684754.29988447,51500826.61021074,68250735.6740331,36162632.73841038,39210944.35777928,42155015.11643748,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
72,12780.0,15605506.602642786,58232574.71931663,15605741.45528956,58232574.71931663,120161160.13256936,30789028.442949783,26926278.24430959,32047415.819152936,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
73,4203.0,4938827.570704045,7177605.08127149,4939130.810446484,7177605.08127149,40076390.110790856,4592702.872977275,4945398.0966577185,4722155.158069212,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
74,7257.0,31641543.90726287,39075792.06801749,31641660.075876698,39075792.06801749,68158869.62914282,27008161.40735354,26492080.827132236,27544645.112103064,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
75,6224.0,16601049.974597557,30082514.723218318,16601307.841452107,30082514.723218318,59439165.17344525,42853230.14389854,40376380.30360298,43728398.25103244,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
76,14541.0,120392296.6609979,142323821.34148002,120392766.04715274,142323821.34148002,217481637.61781868,67932608.55672076,69934767.64857222,71348984.53005686,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
77,13731.0,28642835.095674366,45865620.61748564,28643249.403321095,45865620.61748564,103602005.50210823,58466463.476562746,57454685.96192568,64221266.248607986,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
78,13386.0,63895885.715217285,61663870.62510404,63895785.34332688,61663870.62510404,79014710.12987757,40652481.77036188,41991526.98738079,40509049.289945744,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
79,14502.0,67939901.3716474,27189141.382923372,67939703.29561485,27189141.382923372,41140646.31257424,69040202.8373412,74343914.48187587,74621764.531026,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
80,3316.0,9845411.809786828,22211205.710546415,9845432.821815684,22211205.710546415,34222292.942637995,29933710.850953046,30147929.17835458,33205914.90736254,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
81,14882.0,75237161.85540855,94359251.72902387,75236724.63914742,94359251.72902387,146660970.56265828,50118249.657768935,54406770.23705516,55309486.6410157,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
82,12379.0,10770317.235219456,56048106.956052676,10770410.880898302,56048106.956052676,131554418.21073544,26077889.243828136,23168360.283528548,27132601.20334553,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
83,8501.0,27699389.592962563,10149637.690986393,27699682.02359015,10149637.690986393,11237609.262679603,29372388.53186522,28754610.17961998,31923003.266639862,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
84,11275.0,14922640.934957083,3658078.165703668,14922287.085022742,3658078.165703668,13403575.118707962,68638552.6976224,61947547.237483405,74269258.27584526,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
85,14645.0,113390625.63447082,113007843.92812377,113391179.51975594,113007843.92812377,162528956.9243848,72645737.18296248,78887001.22986315,74146407.95504409,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
86,14496.0,108334186.49881609,27465203.003890406,108334097.84806426,27465203.003890406,33574786.310221575,61149090.866099805,64307936.47784709,61967855.24526508,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
87,14538.0,47826065.1968847,46152421.833055675,47826429.149163075,46152421.833055675,88574293.95118469,37613539.59519638,37301752.616791986,38135060.39299021,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
88,4228.0,48495153.30197902,36362718.030603655,48494882.718594536,36362718.030603655,39225258.94028304,17335705.672839545,15183922.093213925,14584186.678052112,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
89,2776.0,15649107.706329547,10624404.25319838,15649660.612034062,10624404.25319838,7061810.077622721,12804115.212999117,11831376.330375247,12310336.9473811,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
90,5587.0,9081761.244670015,14249032.199791534,9081785.895077573,14249032.199791534,25220892.866147928,13825224.784134684,13260214.144751025,15072722.269125871,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
91,12355.0,10036421.36053649,11874500.353688102,10036766.869002203,11874500.353688102,32382854.34830584,58587572.44898854,55494598.782405026,64824053.81489432,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24
0,14243.0,56813313.32210964,25550943.713107433,56812793.00188067,25550943.713107433,43426981.167177506,15652647.94337534,18034859.334818505,15629971.919364782,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
1,17109.0,54597641.85271012,10516509.878308084,54598024.669788584,10516509.878308084,4257291.427395599,42164413.21069034,45731729.185524955,41307096.891321205,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
2,37008.0,116650824.26450443,65875266.25059588,116650599.19408676,65875266.25059588,107181042.50863627,83754418.94846503,90643921.3859207,91892864.63992442,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
3,33324.0,97526332.20622687,94697590.34012704,97526067.79059725,94697590.34012704,175614762.85645953,87846979.88578176,89929392.68330517,102718671.68050247,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
4,35059.0,98507120.65648958,82701495.55311322,98507379.25466396,82701495.55311322,127878541.44877784,100882727.64077654,100398693.54925624,111763301.53718364,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
5,15063.0,48327713.10902546,68391002.65875135,48327743.516790904,68391002.65875135,121958870.64824045,77759509.54507415,70600646.81073153,88870056.61241278,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
6,19323.0,37516045.06907769,6412121.135201755,37515836.642472036,6412121.135201755,10659806.20513084,50009975.670038305,47108570.02715335,57726389.99985956,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
7,34473.0,96760548.53764279,47220989.06388846,96760680.93788183,47220989.06388846,55002861.73372316,83238316.16640574,80270320.10444845,83282699.17968723,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
8,35076.0,219429994.63374183,70372545.05953567,219428435.692343,70372545.05953567,87704950.33455922,80369792.71782866,91444278.62532337,87661703.90364824,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
9,20361.0,119830307.56139994,13660108.203415247,119829689.70631666,13660108.203415247,969185.4804903191,50624580.63924068,54875529.24233856,52327399.47718594,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
11,12968.0,54598889.0754721,82930880.56921515,54598955.545573615,82930880.56921515,109716525.57165532,45035848.342721336,47191792.0784035,44403370.42785798,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
12,31320.0,179469493.33114213,57999566.67933066,179469527.238767,57999566.67933066,75347802.21368614,119472295.80650368,125090328.23432416,119977130.21249957,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
13,25619.0,102441614.99717061,37102259.62853157,102442062.28666873,37102259.62853157,63063742.82980682,80741787.37971583,85225108.90083489,90389242.42134146,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
14,29552.0,170675269.81820288,284205302.43298715,170675172.6260914,284205302.43298715,479382646.5236935,179824711.6709012,179014435.57101664,184105505.07819617,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
15,32630.0,128903215.583763,115667446.43906902,128902615.41329066,115667446.43906902,245861238.09966984,125001493.22158313,125720319.25631139,131798631.23594071,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
16,32602.0,122936048.82294652,145692718.81200156,122936145.74050039,145692718.81200156,239149801.8956448,138549256.05896878,140889225.2734593,151122126.4866041,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
17,26885.0,102424906.79400124,145349536.17256618,102425078.2667699,145349536.17256618,259815845.2810816,114611344.76855667,110110959.19947857,122476287.53750077,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
18,28096.0,85571108.59393696,83752039.82156174,85571757.92703147,83752039.82156174,138622021.61443973,154129561.2745876,148308074.21692532,164748948.55709442,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
19,27418.0,25483583.464354996,8688241.015832713,25483665.80250774,8688241.015832713,15071109.725888941,57986176.147986755,52035576.10131244,63399187.45823562,NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48
