block,count,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,site,period,support,horizon,scope,block_hours
86,20364.0,56278998.92370004,82805971.60497032,56278998.92370004,41055344.61202383,42006158.9100875,44528045.35386262,53777418.2451992,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,24
87,22767.0,72574541.20402782,27227995.961887255,72574541.20402782,45515260.67282926,40246429.45270274,51448564.00072901,175658569.26278353,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,24
88,22909.0,61941680.409828976,66548969.05002706,61941680.409828976,63288616.37310535,67172823.45440552,66944229.65128944,80326391.56426927,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,24
89,23162.0,69923872.03591311,87516372.88718672,69923872.03591311,30623781.501692165,34605802.60885538,29809963.98733309,110788085.68320385,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,24
90,22603.0,8913438.28574398,58117350.03029911,8913438.28574398,13450970.371700507,17061748.602589656,12797606.248359675,19789582.1053938,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,24
0,36664.0,120777717.16060781,84615745.96493223,120777717.16060781,85366461.18297349,82077534.12407255,86739015.76664606,277204734.0865272,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
1,38481.0,177464464.6158267,136796765.33136404,177464464.6158267,122030111.23994774,117937012.78622507,116408898.44475606,249603738.1606415,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
2,39891.0,108471948.33047386,305880739.65815157,108471948.33047386,170751387.47659466,175292288.0184337,162773493.80994204,160212852.2411741,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
3,38549.0,253851376.54390588,248048306.30222,253851376.54390588,129133024.84147048,137584876.3355004,125898245.528941,413554962.48947716,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
4,37839.0,330309271.9517622,255204221.27901042,330309271.9517622,205020011.92797983,207296190.51375943,206498553.41668856,598618058.0224521,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
5,40349.0,104183750.5466016,218949529.83099303,104183750.5466016,151955313.7898647,153343448.00204608,144635620.37560126,179166270.5399497,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
6,41254.0,48886777.47220288,208658220.99905473,48886777.47220288,82257604.03505401,92000631.12172145,81860262.8542591,67858431.09369591,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
7,36258.0,152082332.7736085,69347461.17600906,152082332.7736085,92199937.54536659,87481910.37759174,108337558.84956992,297065011.48852736,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
8,40012.0,212393727.79518506,208545061.5283098,212393727.79518506,85760886.85597284,89054129.61136143,84670819.98795237,317197956.915358,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
9,41863.0,268905522.9454394,356536313.7008889,268905522.9454394,167245914.30362147,175807618.67245972,165766125.12564135,445246131.5280984,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
10,43498.0,25498971.410134017,232265582.88150102,25498971.410134017,76357694.49142256,86013870.70465165,78422729.62820123,49703864.18149583,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
11,40960.0,86162902.36883524,120331267.86724532,86162902.36883524,88446508.33339062,87584066.48584741,95182914.4975281,169625005.03136426,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
12,41160.0,235797490.63127446,189119224.7016304,235797490.63127446,86141330.79501182,90732987.15790981,86816174.5644469,395067760.34778064,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
13,41531.0,258432079.28198382,192070098.87829015,258432079.28198382,130008723.85467035,128847120.3951985,123250576.04536967,449706754.8124004,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
14,42769.0,179718128.53227824,321895610.508811,179718128.53227824,117446814.85224845,127441055.09676023,119086716.29044414,247483901.30873004,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
15,43645.0,14774941.283643585,203047890.20839837,14774941.283643585,38052174.28020487,48487882.04281953,42211752.33672092,5261514.729056929,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
16,40738.0,44583286.73998093,144796359.33671406,44583286.73998093,74638084.12629479,76211292.92784652,72092488.09450886,57793123.92766856,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
17,40630.0,121025574.57089284,98919541.68905084,121025574.57089284,112462510.7109481,106779205.38711514,123507489.98010333,198673491.15336785,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
18,44076.0,125205426.37923734,218357713.88028896,125205426.37923734,99824474.77440771,109690211.21694233,98534180.92389219,195640719.56409508,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
19,39265.0,87870633.9787746,189661224.8555026,87870633.9787746,154588852.5026961,163537796.00807583,166446843.17708042,147204392.3851405,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
20,43965.0,109183309.97951877,204054437.656873,109183309.97951877,93581892.19422151,104332589.5697271,86333876.8101668,152679553.11982936,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
21,39532.0,253828202.26809907,151481975.47626066,253828202.26809907,143960153.22817904,140076396.8641047,142987104.85332656,465116245.0465091,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
22,40702.0,133085503.7314258,148630794.2025371,133085503.7314258,91031805.95702238,91657946.71171963,91198975.03485677,265818077.45403978,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
23,40294.0,15574670.660084743,51595273.08343289,15574670.660084743,52368338.00887876,44948278.34277132,69638806.88705751,16261323.968775958,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
24,18822.0,3733867.4164521885,17339123.533676464,3733867.4164521885,12832192.993536161,10764316.903380789,14846222.252654117,3917631.418580279,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
25,20638.0,46568392.277712665,63800582.465732954,46568392.277712665,54015439.605833344,53157581.54592251,54837224.55742946,87363764.53003564,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
26,44948.0,145187763.2095267,189897435.36379614,145187763.2095267,84100190.3283195,95748388.36799057,79501238.17371891,236288643.91199934,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
27,45522.0,51476986.04045929,183804082.24125347,51476986.04045929,62838608.23669477,71165990.5737711,62312004.64797965,65187716.96910054,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
28,43259.0,98851254.04329309,123533982.70648181,98851254.04329309,76574990.36759266,78105017.95529991,72616031.07818261,194943384.11045918,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
29,42204.0,84107439.01014853,78816506.62828583,84107439.01014853,95401363.34265813,91654576.28696169,105334428.58923073,128212659.48199196,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
30,41817.0,120580118.17419757,130664132.99637388,120580118.17419757,99269325.11521788,100749884.66886744,88326779.92656706,194712477.98915243,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
31,40089.0,119031171.92232458,106752545.65159075,119031171.92232458,107687419.23943247,99151303.23034099,122714276.51693867,211999312.513418,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
32,45504.0,202467264.0099148,178197070.7975758,202467264.0099148,139546134.41001788,145778873.76362056,133132786.43162623,348002107.36510956,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
33,46259.0,92430422.29200795,182750791.53204653,92430422.29200795,113362564.89900762,122249323.93057355,113318461.96002771,147310387.128795,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
34,45137.0,64576193.819103375,108969293.25345898,64576193.819103375,79675552.52432045,79323668.28295967,78378968.68604966,108116660.3230348,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
35,43322.0,88584336.50182877,87454644.9664581,88584336.50182877,82861869.00481768,76636511.20123339,96941427.96512398,173787023.21447322,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
36,45379.0,192235538.14496997,157469568.3977319,192235538.14496997,75924991.08495958,81264778.30958463,67746971.56418078,354599988.94196767,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
37,43381.0,82492057.77299392,237498175.16644564,82492057.77299392,133395450.59651269,145685377.446782,121314701.59485304,91900025.82273416,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
38,19047.0,20716925.90637858,96287459.51029111,20716925.90637858,79508717.62185238,80271019.07139754,84470797.12779342,17829886.134539086,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
39,20914.0,92881996.2142484,126593367.22820896,92881996.2142484,167509711.51195446,163567107.12618622,182676561.52102098,112134554.86892423,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
40,43615.0,69639470.15274881,85328561.77565785,69639470.15274881,91182520.7862854,86884465.84146051,99932897.14542767,155751337.08248007,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
41,10081.0,19888923.9218815,13560845.726428479,19888923.9218815,36943759.56994942,30387818.020135585,41648609.29230616,42539447.227707095,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
42,7463.0,37418217.084817074,45009516.29741853,37418217.084817074,54420814.89054584,52111383.61053224,59605465.9730514,80248096.03891061,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
43,43131.0,128853540.12772785,110033967.56685759,128853540.12772785,86570605.28485323,82252588.36279018,95976609.35459164,229435987.5079826,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
44,46071.0,131865552.4457421,154065341.93721378,131865552.4457421,93912397.87479764,101778626.06326088,96754193.6386225,191114477.24747306,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
45,22603.0,8913438.28574398,58117350.03029911,8913438.28574398,13450970.371700507,17061748.602589656,12797606.248359675,19789582.1053938,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,48
0,55335.0,147364813.76377726,100387698.08673231,147364813.76377726,110792620.09176643,104971909.52961095,115018881.4722041,325628673.89888513,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
1,59701.0,259349316.34313124,426905552.8677152,259349316.34313124,267355339.80774954,270334925.3991205,250902526.5491402,361392650.5894595,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
2,56407.0,380657588.2775878,305558151.35620826,380657588.2775878,216139916.6254625,219757712.56564608,213956856.40580708,700665646.2226,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
3,60330.0,307686810.76468253,416643906.0560148,307686810.76468253,269968433.93385196,278466802.28565973,263075562.91542384,490673644.8292757,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
4,59654.0,186760851.15445688,248500903.25907815,186760851.15445688,160471269.09623843,165416281.26737183,175386513.44462347,344438588.60148066,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
5,57870.0,226601986.88653973,238049840.4442958,226601986.88653973,99747159.34015511,103120389.8433026,99482128.24715789,337682810.8961006,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
6,63536.0,276408491.7690453,485302975.7634784,276408491.7690453,193994847.01154736,207064115.4162554,196264118.90928048,462965302.95158833,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
7,62785.0,104158904.95536304,223830188.68615654,104158904.95536304,138055270.11688718,142341440.44670337,143107650.34209037,201609697.78937027,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
8,61380.0,352227271.1018201,236186540.66947004,352227271.1018201,142730017.51620603,144048883.90219638,142208103.15765324,651250215.2655419,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
9,64080.0,321720427.3437159,466898393.41926163,321720427.3437159,190866851.9857245,202972278.74767196,186945363.74260712,441008201.20336837,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
10,65473.0,28299004.886639252,277581832.99201995,28299004.886639252,58665232.72146333,72877740.22923437,64672241.961143255,16622084.37377058,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
11,59540.0,152084797.7078782,169181958.24214345,152084797.7078782,166487536.39598474,158600640.1285466,173139488.45018995,245106045.43632266,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
12,64821.0,160187378.86054954,310752231.9355711,160187378.86054954,147036432.1974455,162954025.22336435,146185522.24083507,240077155.46851847,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
13,62485.0,162071991.47698107,301321144.4570942,162071991.47698107,200958787.2738799,214606571.57138076,205129378.67030406,255447509.60054642,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
14,60673.0,296993774.01435316,262877382.82908368,296993774.01435316,200207500.4917096,202435310.9648036,193175321.0863462,520724143.34638196,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
15,59855.0,105494602.64525674,88830659.93314739,105494602.64525674,87152796.7023703,74247310.95379208,110649565.6888942,226471503.12294272,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
16,19812.0,3998712.7311113146,24420894.52909886,3998712.7311113146,17644362.163416963,17005160.733615153,20502316.019508593,4863282.380592277,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
17,64596.0,191491310.17258006,246616246.8341067,191491310.17258006,133303460.76427203,142665126.08367857,128682368.964294,322706757.4800234,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
18,66759.0,88486282.66466516,273393274.7548999,88486282.66466516,108836151.37748155,122178201.27796344,106931344.30044524,119584874.21136412,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
19,64226.0,145949396.42923588,112761296.82112107,145949396.42923588,125978810.56946394,118747383.53806908,133331120.01494764,268758886.3501872,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
20,60572.0,183274824.40807512,194793466.3589897,183274824.40807512,155925369.24709332,154283961.19297063,148306395.0218856,303914688.84635544,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
21,66838.0,258803729.69836196,220820283.0865507,258803729.69836196,190577509.51757488,191396100.46985838,195867447.8532464,450799209.02132475,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
22,68998.0,108251415.49001788,226943399.4943887,108251415.49001788,134244088.76840279,144637915.88510418,135925650.49977806,188581921.51711842,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
23,65720.0,137339537.1229221,152231330.25757498,137339537.1229221,141655897.65974307,133571587.5296621,152713208.11142337,240632149.14918438,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
24,67303.0,260558030.11130953,285258950.6934583,260558030.11130953,158558785.7443414,171444291.56941202,147321161.31493494,444415153.14469075,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
25,40504.0,34886491.713032775,205996252.38101023,34886491.713032775,130270373.55898328,135776883.25835186,126211308.9718923,19914747.754550003,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
26,42129.0,130634359.1804792,170963412.4286889,130634359.1804792,224301077.6251608,217184017.394682,246730294.515588,215619456.06039625,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
27,32481.0,51776031.10839948,54519362.3016066,51776031.10839948,71334914.24302867,63655373.593100265,77527773.44316654,94805883.11871497,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
28,27827.0,93697216.0085172,127815487.90238869,93697216.0085172,95476159.50256969,94117542.52061963,104133511.32691403,134025514.28411004,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
29,68838.0,204440093.64976975,181293337.89910096,204440093.64976975,139427658.5476269,142025055.51596373,148202757.63935158,366773046.51025695,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
30,22603.0,8913438.28574398,58117350.03029911,8913438.28574398,13450970.371700507,17061748.602589656,12797606.248359675,19789582.1053938,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,power-active,72
0,22194.0,3533993.337737196,30086698.711750463,3533993.337737196,5826013.2398474375,3942937.5801706347,4294227.6759046065,68464.23119291993,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
1,23038.0,2547194.9853706323,17837073.831530746,2547194.9853706323,5416852.83070818,3771681.0310446783,4154335.785929988,170567.52036679897,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
2,21981.0,3609284.6175600127,30795137.274465032,3609284.6175600127,3358233.8137560776,2506757.000585771,2624392.2667255867,145994.3923489601,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
3,21374.0,9613520.263718326,32196644.797252927,9613520.263718326,5405521.513675175,4092628.9506415334,4637439.629367666,460474.41033555975,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
4,21091.0,1552291.7318761768,9754359.617917934,1552291.7318761768,1690787.1263548203,1114526.9446672918,890259.6350061365,1920.003827760003,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
5,21962.0,3754247.453805305,24838029.365747362,3754247.453805305,3506674.944828012,2492415.520507121,2503440.6752348803,131517.30437616014,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
6,22569.0,1574877.0130895567,28198407.576734025,1574877.0130895567,5813009.606385778,3904491.6331882467,4363354.730634775,222593.00889311897,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
7,20824.0,1647742.2421680775,8429294.016918497,1647742.2421680775,3672161.8698152397,2868104.5852989554,2562702.972871476,32450.951145839994,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
8,22621.0,3530304.953463766,20258653.86435142,3530304.953463766,4768786.668587302,3622917.386776562,3674702.3552399464,1858796.1373012017,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
9,20376.0,1749848.5174568207,9985717.367750254,1749848.5174568207,1343718.1709005912,1110841.0601591982,986378.2706455373,23492.71353756003,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
10,21027.0,2041959.8163988923,10828893.25821567,2041959.8163988923,6003861.565069885,3796541.9203545703,3874071.53652265,24761.85591159991,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
11,20947.0,1976252.2524427453,17261417.837584153,1976252.2524427453,4134092.022543154,2464052.1672887537,2709412.594584927,716.0931339600024,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
12,20352.0,1291494.4286554144,15916513.585496897,1291494.4286554144,2376803.6610229486,1736891.6498488288,1993191.7465521141,585.8846418399971,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
13,19889.0,1357831.1329684763,13186753.327470852,1357831.1329684763,1943539.4995095774,2234399.6100303615,1360041.6315191428,558.5658366799986,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
14,21694.0,5001569.328025613,60068689.22172001,5001569.328025613,2519116.7309160675,2519330.5864604823,2475093.721926881,229676.60608875958,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
15,22201.0,6318561.679006672,38041832.800142966,6318561.679006672,3425195.105850431,3547756.946329455,3155058.15123396,130369.01143759978,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
16,21269.0,3350350.573103054,17557198.406704735,3350350.573103054,2988920.6352447625,2587970.4581503365,1710094.3804388118,1767.8134920799878,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
17,20415.0,4342229.441132214,28926582.07326206,4342229.441132214,2500540.5663059694,1630200.4500406964,1992905.214439163,1891950.4494269611,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
18,20604.0,4252174.702955912,27354307.404292326,4252174.702955912,4967771.313963974,3638740.543417297,3578563.974803499,3510317.5256434963,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
19,20232.0,1878895.0590561596,9434672.85880419,1878895.0590561596,1552364.597621165,1086299.4172460185,1019852.3465934718,6941.614633879981,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
20,19799.0,3753111.051504347,16861778.704098694,3753111.051504347,1704379.2073219824,1018927.9369606606,822950.7334109466,536.736667200001,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
21,19647.0,1537973.2344001534,12393435.544385903,1537973.2344001534,1299180.300417423,893402.5262656135,715906.6547869169,3827.8793231200066,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
22,19815.0,1415737.5452385957,15134677.217557155,1415737.5452385957,1283974.6063970744,1092956.7846401685,878205.0382546594,87561.68082871985,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
23,21737.0,3903007.266608128,35182703.55080279,3903007.266608128,1686321.0870038457,1033449.9614446178,1129757.5451266202,177384.78705552063,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
24,20458.0,4739568.75796524,32860390.48082951,4739568.75796524,1470715.2944516926,824432.2065646659,1067790.058609629,5565.197597559993,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
25,20729.0,4571648.529233702,20619528.232542217,4571648.529233702,1590384.0284530928,1262251.806905488,1170950.8316258756,912897.5901534393,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
26,20986.0,3781003.881350911,24026954.336248588,3781003.881350911,4189302.605066162,2691774.1483028517,2759545.47934044,1281642.7255313948,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
27,20161.0,3129084.6425411957,21596895.31387893,3129084.6425411957,1131876.5363684867,950026.4336231468,779522.9448323104,26499.571774399883,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
28,20160.0,1828304.4918043024,9278372.109908065,1828304.4918043024,1487270.3365707663,955707.868682687,930955.2035687008,4857.715199640013,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
29,20015.0,3156626.072403409,19127785.46990182,3156626.072403409,1663635.4373370868,1138057.618695982,1022519.9888021662,558.3115418000021,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
30,19945.0,3149310.9311329317,19273697.308931887,3149310.9311329317,1738020.3244027523,1233553.7451543612,888389.7735031934,497.07493024000007,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
31,19066.0,1777216.7133441323,16338507.568947734,1777216.7133441323,1757495.0698559924,1126331.403044448,996870.4197896543,526.7232773199977,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
32,19442.0,1226418.617186484,10841052.671194311,1226418.617186484,1068106.9503403506,821712.4466421513,794950.8160332359,8236.816632480015,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
33,21701.0,4396156.619858872,23668107.676488414,4396156.619858872,5166150.083351282,4285478.025544049,4362623.339491374,1196158.0260491169,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
34,21530.0,4054966.939310423,47130546.92830868,4054966.939310423,2932346.4515427155,1988076.0750223806,2260584.0667145243,2734.5225962799927,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
35,20122.0,3525015.191266182,23613421.973536924,3525015.191266182,2114489.850615617,1241164.5030161717,1244773.5811667547,1583.6895899599947,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
36,19221.0,1068976.907774621,12715137.313103022,1068976.907774621,661944.7324533393,524896.0618399874,413584.30355448445,1392.97304592,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
37,18928.0,1215242.2355698308,12019666.772433678,1215242.2355698308,1347832.1576669842,1118482.9805924832,818738.8922894825,372.05889924000184,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
38,10691.0,1759129.2308316184,8236997.924411821,1759129.2308316184,1057068.776014731,1332945.8496533057,932901.8610832825,49.07534088000009,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
39,11003.0,15847427.618842361,12643184.435641246,15847427.618842361,1860129.2108019923,2231128.5206550537,1526557.376099121,307065.60834500176,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
40,18237.0,2168075.61896816,8321264.873778714,2168075.61896816,677294.8015842238,473559.10355679254,372406.50666539464,112223.74414992014,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
41,19046.0,2139453.6394490693,17752778.741419088,2139453.6394490693,1757075.65437758,1443025.5523946895,1058182.9842635028,442.9764605599989,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
42,21504.0,5126487.748729081,55597799.67565312,5126487.748729081,1129757.278289535,833824.4037569569,1010742.0435630261,216183.33561367978,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
43,21802.0,7116708.502640248,29346746.28221409,7116708.502640248,5965901.319446739,4484636.776890219,4479191.706858436,42325.73443059961,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
44,20309.0,1564352.0173461314,18574853.853709936,1564352.0173461314,1449559.5569789752,855244.5687667425,1068807.3366353696,129926.56432743986,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
45,21623.0,5128156.0166891655,46921829.76663728,5128156.0166891655,2064499.0556420935,1904620.0677599758,2192617.0596248913,584608.4724200034,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
46,19905.0,5308073.826998054,38814924.09147622,5308073.826998054,1083354.8827574407,742743.6808167514,812245.3098469274,439.88377703999845,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
47,22023.0,8458476.652978353,55971424.905219845,8458476.652978353,1307685.1555667538,1168520.8462154719,1468595.3292354667,193712.99661232054,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
48,22243.0,8632740.334446821,37432845.62996603,8632740.334446821,5859093.259491777,6346233.102924403,7593594.65709274,1844794.0346671597,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
49,41328.0,54162999.408465154,167888149.2142609,54162999.408465154,130210956.76872168,124527526.74271965,138072325.93214637,26649942.876270883,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
50,40482.0,32074191.15367842,202652689.9379563,32074191.15367842,247575186.33312613,236297130.0402231,245103153.72555524,0.0,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
51,21824.0,8828569.544868283,43273789.68418703,8828569.544868283,8529461.444811521,6499834.916219171,8004531.332929554,2336.8969923599934,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
52,18931.0,3202090.382475865,11797087.98595742,3202090.382475865,601887.0731773019,575289.8088657373,461244.78809930885,2884.0950742799896,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
53,18755.0,1862146.4879203711,11986200.039721394,1862146.4879203711,604388.6590214742,724069.2522576065,517485.3967309598,469.00745727999976,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
54,18486.0,1311100.0145405359,10955636.138906658,1311100.0145405359,971462.1913961286,832938.7980084813,535767.131855091,333.77476124000196,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,144,low-power,24
