site,scope,horizon,support,block_hours,method,reference,rmse,reference_rmse,effect_kW,ci_low_kW,ci_high_kW,skill,skill_ci_low,skill_ci_high,blocks,nonempty_blocks,points,replicates,valid_replicates,zero_support_replicates,valid_skill_replicates
YULARA_COMBINED,full,144,complete_H144_Daily_intersection,72,Expanded A,Original A,29.838229070370783,119.58475077247294,-89.74652170210216,-155.54685148147027,7.595983274451596,0.7504846656649202,-0.34270510034168994,0.8381717988382833,31,31,3784320,2000,2000,0,2000
YULARA_COMBINED,full,144,complete_H144_Daily_intersection,72,Expanded B,Original B,15.842109710882918,35.95032385673529,-20.108214145852372,-36.24558259990892,1.1887539077510483,0.5593333241164975,-0.08715292669683905,0.6784714714218175,31,31,3784320,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Expanded A,20.612688370987733,38.16376825827096,-17.55107988728323,-19.51584795906237,-15.548038725548622,0.45988854581935856,0.41579647510681844,0.501163615486916,92,92,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Daily,20.612688370987733,22.200994052702207,-1.5883056817144734,-2.9596036287175,0.01622328252482683,0.0715420975269867,-0.0007791664558616679,0.12431049281027522,92,92,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted42,20.612688370987733,21.429443586071887,-0.8167552150841537,-1.7971839067352546,0.272252121341881,0.03811369211727944,-0.013052754330840936,0.08426846114108263,92,92,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted43,20.612688370987733,21.190012052422386,-0.5773236814346525,-1.6039071917417966,0.5753345457795261,0.027245085090390697,-0.027130168698859612,0.07576010227840581,92,92,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted44,20.612688370987733,20.98836121558079,-0.3756728445930584,-1.3169613627874281,0.6830485699921234,0.01789910325700783,-0.032841861247192176,0.0632633237452168,92,92,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted mean,20.612688370987733,21.20260561802502,-0.5899172470372882,-1.5682853209590402,0.4916720644222236,0.027752626821559323,-0.023271071622141305,0.07343702123527189,92,92,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24,Expanded A,Original A,38.16376825827096,121.56511701565029,-83.40134875737932,-127.8617199887956,-28.505333461404412,0.6860631635524378,0.42913756793889324,0.7694061060155121,92,92,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Original B,20.612688370987733,37.932486778040264,-17.31979840705253,-28.300471972165408,-4.839448519203068,0.4565953850692237,0.19805035581578478,0.5682049416277449,92,92,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Expanded A,20.61268837098773,38.16376825827097,-17.55107988728324,-20.07072194910594,-15.011945335737684,0.4598885458193588,0.4046083478751578,0.5134957778190037,46,46,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Daily,20.61268837098773,22.200994052702203,-1.5883056817144734,-3.3090611161081824,0.4891285329191131,0.0715420975269867,-0.0241213649812695,0.13601993349306768,46,46,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted42,20.61268837098773,21.429443586071894,-0.8167552150841644,-2.0953342851012637,0.5574249728690428,0.038113692117279996,-0.02588828989305216,0.09696057611904436,46,46,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted43,20.61268837098773,21.190012052422386,-0.5773236814346561,-1.944020875044704,0.8555775996649411,0.02724508509039092,-0.03987021356343902,0.0912507546804048,46,46,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted44,20.61268837098773,20.98836121558079,-0.37567284459306194,-1.571997762497055,0.8924939221217586,0.017899103257007942,-0.04286863892957605,0.07495160005920355,46,46,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted mean,20.61268837098773,21.20260561802502,-0.5899172470372941,-1.8487511054327137,0.7490504568345688,0.027752626821559618,-0.03586407016258108,0.08755583211372395,46,46,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48,Expanded A,Original A,38.16376825827097,121.56511701565027,-83.40134875737931,-140.55637792550712,11.477297639580515,0.6860631635524377,-0.43779641014367293,0.7863123622406851,46,46,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Original B,20.61268837098773,37.93248677804028,-17.31979840705255,-31.094552574665776,0.990323185661201,0.45659538506922404,-0.052233707708866206,0.593046499819825,46,46,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Expanded A,20.612688370987737,38.16376825827097,-17.551079887283233,-20.443194709867132,-14.775006781787315,0.4598885458193587,0.39948310844794993,0.519681582129965,31,31,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Daily,20.612688370987737,22.2009940527022,-1.5883056817144627,-3.5058694266793755,0.8014459541519962,0.07154209752698626,-0.03908748140879194,0.14534979818462757,31,31,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted42,20.612688370987737,21.42944358607189,-0.8167552150841537,-2.106950748343645,0.6321776627522674,0.03811369211727944,-0.02983240298193221,0.09939265703983584,31,31,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted43,20.612688370987737,21.190012052422386,-0.577323681434649,-1.9874348124873027,0.9653110386395407,0.027245085090390586,-0.045186484387784866,0.09409057723204774,31,31,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted44,20.612688370987737,20.98836121558079,-0.37567284459305483,-1.5772514970313407,0.8814735929196578,0.01789910325700761,-0.04124547520804514,0.07570292339413262,31,31,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted mean,20.612688370987737,21.20260561802502,-0.5899172470372859,-1.883995338590837,0.8166615453511546,0.027752626821559212,-0.03758741591749764,0.09030105417301673,31,31,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72,Expanded A,Original A,38.16376825827097,121.56511701565027,-83.40134875737931,-150.9819166409442,11.95813413682915,0.6860631635524377,-0.4599802247676996,0.7958874704345633,31,31,1963842,2000,2000,0,2000
YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Original B,20.612688370987737,37.93248677804027,-17.319798407052534,-33.8046672615544,1.2624942849675795,0.4565953850692237,-0.06802701911548747,0.608447424963465,31,31,1963842,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Expanded A,7.960300131334331,16.720694554880133,-8.760394423545801,-10.479013191315218,-7.002089138218181,0.523925270854791,0.4213216758131365,0.629866977953841,92,92,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Daily,7.960300131334331,2.206170786894585,5.754129344439747,3.7798121276477126,8.264303864594721,-2.60819759676869,-14.153588681777952,-1.16215724570471,92,92,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted42,7.960300131334331,5.970596085135871,1.9897040461984599,0.42917262926537186,3.5343801711761547,-0.33325048585214767,-0.5807817091905989,-0.07375985586511837,92,92,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted43,7.960300131334331,5.50662859504799,2.4536715362863415,1.0211249601759496,3.8310720736477206,-0.4455850787708624,-0.6684044518692354,-0.19613928679872125,92,92,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted44,7.960300131334331,6.08188270073724,1.878417430597091,0.26561969685451625,3.4904492158734715,-0.30885459700980267,-0.5705814506411101,-0.04417774259465191,92,92,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted mean,7.960300131334331,5.853035793640367,2.107264337693964,0.5665982983937726,3.627192312589502,-0.36256338721093756,-0.606968405458454,-0.10485208207059085,92,92,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24,Expanded A,Original A,16.720694554880133,117.41098311143173,-100.6902885565516,-143.89883118738976,-45.22537629209899,0.8575883268176798,0.7308400061132583,0.8957661978031423,92,92,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Original B,7.960300131334331,33.68152530285984,-25.721225171525507,-37.37953119678567,-9.842371238936424,0.7636597493802207,0.6154922694222743,0.7945424109355653,92,92,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Expanded A,7.96030013133433,16.720694554880133,-8.760394423545803,-11.063873969004137,-6.483336612757438,0.523925270854791,0.389634544552373,0.6644031078563041,46,46,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Daily,7.96030013133433,2.2061707868945843,5.754129344439746,3.1344674170508315,8.741750333831346,-2.6081975967686906,-14.369848964246154,-0.9831643107482119,46,46,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted42,7.96030013133433,5.970596085135871,1.989704046198459,-0.10165253840105286,3.9483323501564014,-0.33325048585214745,-0.6480964176800396,0.017909804301320834,46,46,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted43,7.96030013133433,5.5066285950479905,2.4536715362863397,0.557652190735826,4.228851624534967,-0.44558507877086195,-0.7191456213479547,-0.11202380160693068,46,46,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted44,7.96030013133433,6.08188270073724,1.8784174305970902,-0.328978263342545,3.9529261247035303,-0.30885459700980267,-0.6428665732895358,0.05663948114833649,46,46,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted mean,7.96030013133433,5.853035793640367,2.107264337693963,0.0456201124669071,4.048468135313643,-0.36256338721093734,-0.6688901511882888,-0.01232100420174233,46,46,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,48,Expanded A,Original A,16.720694554880133,117.41098311143172,-100.6902885565516,-156.82299324903016,-0.7111087413209031,0.8575883268176798,0.041990666726253484,0.9037889527543639,46,46,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Original B,7.96030013133433,33.681525302859846,-25.721225171525518,-39.75666977179657,2.1040510257791483,0.7636597493802209,-0.6004078243399471,0.7968228389941043,46,46,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Expanded A,7.96030013133433,16.720694554880133,-8.760394423545803,-11.190481552483204,-5.995557665223976,0.523925270854791,0.3591562127046193,0.6720214580887907,31,31,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Daily,7.96030013133433,2.206170786894584,5.754129344439747,3.0020914033591874,9.019229560635521,-2.6081975967686915,-16.09532259883465,-0.9643104061770142,31,31,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted42,7.96030013133433,5.970596085135871,1.989704046198459,-0.2151760371463765,4.419367256594192,-0.33325048585214745,-0.704391121272395,0.03789423731290489,31,31,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted43,7.96030013133433,5.5066285950479905,2.4536715362863397,0.4068529109339527,4.655949188502174,-0.44558507877086195,-0.7751062165030984,-0.08126867745326259,31,31,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted44,7.96030013133433,6.08188270073724,1.8784174305970902,-0.4543273063005342,4.424872972510846,-0.30885459700980267,-0.7068762052586527,0.07628550360600733,31,31,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted mean,7.96030013133433,5.853035793640367,2.107264337693963,-0.08281807271997549,4.50312871201842,-0.36256338721093734,-0.731234158787149,0.010962417189321807,31,31,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,72,Expanded A,Original A,16.720694554880133,117.41098311143175,-100.69028855655162,-164.7607352395814,-0.26102764900975134,0.8575883268176798,0.01517206889418871,0.9084776930385522,31,31,1820478,2000,2000,0,2000
YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Original B,7.96030013133433,33.68152530285984,-25.72122517152551,-41.67794409111733,2.2608194989840884,0.7636597493802207,-0.7085064961999676,0.7974065268918193,31,31,1820478,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,24,Expanded B,Expanded A,34.99506817833026,48.956069111384096,-13.961000933053839,-16.43674968453477,-11.541462809609932,0.28517405883405356,0.2354384542230365,0.33612274795594477,92,90,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,24,Expanded B,Daily,34.99506817833026,41.899430912463814,-6.9043627341335565,-8.35945786182994,-5.328841801382837,0.16478416493431935,0.13730562363670235,0.18821951820505428,92,90,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted42,34.99506817833026,44.553447464610365,-9.558379286280108,-12.21087851739009,-7.101661588852064,0.2145373664714163,0.15990123702892037,0.27067486320649947,92,90,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted43,34.99506817833026,43.948579935476026,-8.953511757145769,-11.572739470565276,-6.524199736099545,0.20372698663508682,0.14967783943894727,0.2596618984946534,92,90,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted44,34.99506817833026,45.32584042685775,-10.330772248527495,-13.044005421734028,-7.8421169817511975,0.22792235403110173,0.1746881809443574,0.28304019639417377,92,90,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted mean,34.99506817833026,44.60928927564805,-9.61422109731779,-12.280335475601104,-7.164546166673322,0.2153955690458683,0.1617740980504876,0.2714297890896451,92,90,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,24,Expanded A,Original A,48.956069111384096,48.9560564327245,1.267865959420078e-05,-1.3988625149430334e-05,3.8176641064779896e-05,-2.589804104502491e-07,-7.859379818508927e-07,2.822313527439666e-07,92,90,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,24,Expanded B,Original B,34.99506817833026,34.99506817833026,0.0,0.0,0.0,0.0,0.0,0.0,92,90,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,48,Expanded B,Expanded A,34.99506817833025,48.956069111384096,-13.961000933053846,-16.566291279498863,-11.352698294273523,0.28517405883405367,0.23121318857287324,0.33789361640843246,46,45,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,48,Expanded B,Daily,34.99506817833025,41.899430912463814,-6.904362734133564,-8.43009924520218,-5.3060174004001786,0.16478416493431958,0.13743197692206835,0.1879814613270764,46,45,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted42,34.99506817833025,44.55344746461037,-9.558379286280122,-12.030878276609952,-7.085737269693131,0.21453736647141664,0.15928959886757088,0.26912074329696917,46,45,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted43,34.99506817833025,43.948579935476026,-8.953511757145776,-11.428383617290176,-6.469694362670016,0.20372698663508693,0.14647281934426926,0.25995913472081816,46,45,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted44,34.99506817833025,45.32584042685775,-10.330772248527502,-12.749653216754515,-7.905433663025539,0.22792235403110184,0.17426238182715897,0.2815174026571668,46,45,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted mean,34.99506817833025,44.60928927564805,-9.6142210973178,-12.08338340204674,-7.146049617925636,0.21539556904586846,0.16095308066517738,0.2700449751314698,46,45,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,48,Expanded A,Original A,48.956069111384096,48.95605643272451,1.2678659587095353e-05,-1.1141726396957096e-05,3.755158782734467e-05,-2.589804104502491e-07,-7.711195804283033e-07,2.298332212963272e-07,46,45,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,48,Expanded B,Original B,34.99506817833025,34.99506817833025,0.0,0.0,0.0,0.0,0.0,0.0,46,45,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,72,Expanded B,Expanded A,34.99506817833025,48.956069111384096,-13.961000933053846,-16.82274997454148,-11.204598118670326,0.28517405883405367,0.22927977881046904,0.34395738865232406,31,31,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,72,Expanded B,Daily,34.99506817833025,41.899430912463814,-6.904362734133564,-8.55267103561777,-4.954418336000963,0.16478416493431958,0.1320123949129581,0.1875733465112786,31,31,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,72,Expanded B,Inverted42,34.99506817833025,44.55344746461038,-9.558379286280129,-12.468226306122391,-6.994030627169099,0.21453736647141675,0.15778024747525593,0.27478352119714006,31,31,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,72,Expanded B,Inverted43,34.99506817833025,43.948579935476026,-8.953511757145776,-11.85315764400267,-6.354586237294627,0.20372698663508693,0.1449753718922664,0.2658567333427322,31,31,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,72,Expanded B,Inverted44,34.99506817833025,45.32584042685775,-10.330772248527502,-13.099631833490594,-7.803537625514801,0.22792235403110184,0.17299049816846648,0.28577181840001137,31,31,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,72,Expanded B,Inverted mean,34.99506817833025,44.60928927564805,-9.614221097317802,-12.448650713076436,-7.0547252286260145,0.2153955690458685,0.1587885864055305,0.27507885968485213,31,31,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,72,Expanded A,Original A,48.956069111384096,48.956056432724516,1.2678659579989926e-05,-1.173596788763831e-05,3.831128500877406e-05,-2.589804102282045e-07,-7.898798647598681e-07,2.3756039070621515e-07,31,31,3128676,2000,2000,0,2000
NIST_GROUND,full,144,complete_H144_Daily_intersection,72,Expanded B,Original B,34.99506817833025,34.99506817833025,0.0,0.0,0.0,0.0,0.0,0.0,31,31,3128676,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Expanded A,54.73151769106457,63.97634521525365,-9.244827524189084,-14.11036031759074,-4.506107131992364,0.14450383955326151,0.07178083201568367,0.21639707005992564,92,89,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Daily,54.73151769106457,69.74772636150155,-15.016208670436981,-17.397633643555352,-12.54135050678683,0.21529316371702456,0.19200373753743685,0.23647096806638299,92,89,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted42,54.73151769106457,59.71697514484033,-4.985457453775766,-9.407878178055713,-0.777213283587614,0.08348476194053378,0.013077460585444232,0.1571272585238143,92,89,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted43,54.73151769106457,60.203766337151094,-5.472248646086527,-9.847944711855506,-1.2143693040409107,0.09089545354091344,0.020545585013838782,0.16222186648468986,92,89,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted44,54.73151769106457,61.71269378175083,-6.981176090686262,-11.522749580377031,-2.6866056430218896,0.11312382692895306,0.043350647530629643,0.18488912607620878,92,89,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted mean,54.73151769106457,60.54447842124742,-5.812960730182851,-10.279944938222199,-1.5782776239672711,0.09583468080346676,0.02586647420948899,0.16818902377981973,92,89,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24,Expanded A,Original A,63.97634521525365,63.976353867470515,-8.652216862969908e-06,-5.0607712432437776e-05,3.166369924461065e-05,1.3524085606952951e-07,-5.09173494911419e-07,7.887699654401943e-07,92,89,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Original B,54.73151769106457,54.73151769106457,0.0,0.0,0.0,0.0,0.0,0.0,92,89,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Expanded A,54.73151769106457,63.976345215253644,-9.244827524189077,-14.615276816343465,-3.709845946392018,0.1445038395532614,0.05830456176676529,0.22488915346493232,46,45,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Daily,54.73151769106457,69.74772636150155,-15.016208670436981,-17.670484484965577,-12.324224497923048,0.21529316371702456,0.1915178564522902,0.23636617284580363,46,45,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted42,54.73151769106457,59.71697514484033,-4.985457453775766,-9.02903180819674,-0.8962914422591637,0.08348476194053378,0.01449148778357102,0.1525889051949052,46,45,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted43,54.73151769106457,60.20376633715109,-5.47224864608652,-9.56812775047568,-1.4353092297949097,0.09089545354091333,0.02313125276011328,0.15973437303610974,46,45,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted44,54.73151769106457,61.71269378175083,-6.981176090686262,-11.045017977707623,-2.8744032409410143,0.11312382692895306,0.045621298011166767,0.18036412217708112,46,45,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted mean,54.73151769106457,60.54447842124742,-5.812960730182849,-9.90216441894734,-1.699994607945031,0.09583468080346673,0.0274057483735378,0.16397673281759934,46,45,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48,Expanded A,Original A,63.976345215253644,63.976353867470515,-8.652216870075335e-06,-5.0447147475196626e-05,3.7020977655011216e-05,1.3524085618055182e-07,-5.979782818354984e-07,7.759824470543461e-07,46,45,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Original B,54.73151769106457,54.73151769106457,0.0,0.0,0.0,0.0,0.0,0.0,46,45,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Expanded A,54.73151769106457,63.97634521525364,-9.24482752418907,-15.089425448962224,-3.533354317190858,0.1445038395532613,0.05615014319121271,0.23035465695715102,31,31,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Daily,54.73151769106457,69.74772636150155,-15.016208670436981,-17.680886128456937,-12.03076611471538,0.21529316371702456,0.19178703133995686,0.23298888400800763,31,31,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted42,54.73151769106457,59.71697514484033,-4.985457453775766,-9.307199920118432,-1.1001789455082653,0.08348476194053378,0.018599356515950915,0.15806813195289376,31,31,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted43,54.73151769106457,60.203766337151094,-5.472248646086527,-9.88552900737462,-1.4151076478628426,0.09089545354091344,0.02331238836280463,0.16654228829212042,31,31,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted44,54.73151769106457,61.712693781750836,-6.981176090686269,-11.343536056318747,-2.9644705759855445,0.11312382692895318,0.04802487126067782,0.18680104739359973,31,31,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted mean,54.73151769106457,60.54447842124742,-5.812960730182854,-10.177160273845654,-1.8552847872816094,0.0958346808034668,0.030149679535513372,0.17063716221758063,31,31,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,72,Expanded A,Original A,63.97634521525364,63.976353867470515,-8.652216877180763e-06,-5.420521715748805e-05,3.606913533644728e-05,1.3524085629157412e-07,-5.745527223655067e-07,8.260247629676692e-07,31,31,1098178,2000,2000,0,2000
NIST_GROUND,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Original B,54.73151769106457,54.73151769106457,0.0,0.0,0.0,0.0,0.0,0.0,31,31,1098178,2000,2000,0,2000
NIST_GROUND,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Expanded A,16.33666886830645,38.46140760782805,-22.1247387395216,-23.37236640344418,-20.867594280019556,0.5752451643246295,0.5495081165794333,0.5972556922486876,92,90,2030498,2000,2000,0,2000
NIST_GROUND,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Daily,16.33666886830645,8.601538502143194,7.735130366163256,5.15944115653557,10.515035655284116,-0.8992728875463314,-2.083070700557069,-0.43304106856104824,92,90,2030498,2000,2000,0,2000
NIST_GROUND,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted42,16.33666886830645,33.613700151580744,-17.277031283274294,-18.82700715637099,-15.774378235279597,0.5139877849020977,0.4817535017897136,0.5472409615907021,92,90,2030498,2000,2000,0,2000
NIST_GROUND,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted43,16.33666886830645,31.87199594023948,-15.535327071933029,-17.05235773702095,-14.066770744896237,0.4874287478280941,0.45359758722290205,0.5222282157221976,92,90,2030498,2000,2000,0,2000
NIST_GROUND,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted44,16.33666886830645,33.253301595895465,-16.916632727589015,-18.356750083001423,-15.492000697637454,0.5087203951404655,0.4779145773807992,0.5409753442955233,92,90,2030498,2000,2000,0,2000
NIST_GROUND,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted mean,16.33666886830645,32.91299922923856,-16.576330360932115,-18.06498068722545,-15.124757874125134,0.5033789759568857,0.47093475874993407,0.5366495853901799,92,90,2030498,2000,2000,0,2000
NIST_GROUND,low-power,144,complete_H144_Daily_intersection,24,Expanded A,Original A,38.46140760782805,38.46137495762469,3.265020335874169e-05,4.835622400811701e-06,6.182321964942608e-05,-8.489088960672575e-07,-1.6491295124043682e-06,-1.23998991197194e-07,92,90,2030498,2000,2000,0,2000
