block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Last-value_SSE,Inverted42_SSE,Joint-patch Transformer42_SSE,Joint-patch Transformer43_SSE,Joint-patch Transformer44_SSE,site,period,support,horizon,scope,block_hours
3,68865.0,20137.035768424354,791.3584599803571,20137.035768424354,791.3584599803571,0.1315783483098592,464001.8631599803,13347.184677720357,8627.43991439858,8724.863580918985,7218.341167263779,Sanyo,Alice2018Test,S2,144,low-power,72
4,68775.0,18419.858046992773,1184.3428098543068,18419.858046992773,1184.3428098543068,1.550879525144206,487881.32404075866,14315.11204514319,5535.473539357671,7433.860331831304,6172.865155307691,Sanyo,Alice2018Test,S2,144,low-power,72
5,68745.0,27041.65719957453,906.8874493383105,27041.65719957453,906.8874493383105,0.772884371365008,485742.57314334216,15856.554870229358,11370.8007252673,11485.72841172752,10426.556131711457,Sanyo,Alice2018Test,S2,144,low-power,72
6,67250.0,17123.55983981033,980.1079173320735,17123.55983981033,980.1079173320735,0.20053189027307863,460851.3804983132,8074.7687941850045,6874.009498296021,7571.533841433041,6026.96123863506,Sanyo,Alice2018Test,S2,144,low-power,72
7,58772.0,42276.74985254329,2386.2009935903598,42276.74985254329,2386.2009935903598,0.39132824157030277,404193.67963688564,29551.83498707368,14467.88429612473,11382.941809289947,12312.828260517415,Sanyo,Alice2018Test,S2,144,low-power,72
0,20592.0,10994.869687912851,380.6959273128175,10994.869687912851,380.6959273128175,21.658493146288283,212972.85502690266,6382.355018464692,5917.256475229383,4515.658725593824,4228.917873745198,Sanyo,Alice2018Test,S1_new_origins,144,full,24
1,20449.0,13343.295010590688,384.31534064850695,13343.295010590688,384.31534064850695,14.09563625886157,208746.31897276762,5905.840886930325,7424.793995718568,5537.155542914522,5972.992091079806,Sanyo,Alice2018Test,S1_new_origins,144,full,24
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,full,24
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,full,24
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,full,24
5,20449.0,10315.522475366712,557.5325675571759,10315.522475366712,557.5325675571759,10.464068089252377,224718.4674296293,5951.025208099695,6349.67541093531,4465.364774493605,4374.617885977523,Sanyo,Alice2018Test,S1_new_origins,144,full,24
6,20449.0,14352.821341185781,543.4266567416614,14352.821341185781,543.4266567416614,72.4655138377974,215324.81845431664,6857.795955062712,6137.740034865496,4406.441243414705,4412.825384545554,Sanyo,Alice2018Test,S1_new_origins,144,full,24
7,20449.0,14778.613760919554,598.2107919556573,14778.613760919554,598.2107919556573,30.2491184818306,207558.0061525868,9083.623856101618,10273.811004338066,7059.227374621283,7721.460551595274,Sanyo,Alice2018Test,S1_new_origins,144,full,24
8,20592.0,20340.558926212125,555.5053485991915,20340.558926212125,555.5053485991915,42.46900337513475,203051.6851588371,8500.80941832937,8509.72194670654,6433.6551313563095,5568.776408136108,Sanyo,Alice2018Test,S1_new_origins,144,full,24
9,20592.0,21906.952126496064,552.4967109049543,21906.952126496064,552.4967109049543,41.03293815202469,209201.76268070057,14379.154234297695,14953.95174179707,11413.952192187937,9937.075114434647,Sanyo,Alice2018Test,S1_new_origins,144,full,24
10,20592.0,15974.872474847274,611.8223818304529,15974.872474847274,611.8223818304529,21.207775733002382,213027.3183408382,12255.156382761412,12472.580049257655,8648.094373358648,8410.36029532667,Sanyo,Alice2018Test,S1_new_origins,144,full,24
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,full,24
12,20592.0,11236.977158166308,717.756799767174,11236.977158166308,717.756799767174,47.83130562309608,232608.70375399443,7228.286338038989,6787.729763553216,4894.247574211322,4441.863100334583,Sanyo,Alice2018Test,S1_new_origins,144,full,24
13,20592.0,11017.605296228152,729.9659779332505,11017.605296228152,729.9659779332505,51.46539877250274,224981.78847621326,6707.130200664965,4992.901377168257,4364.417435178509,3780.827783334451,Sanyo,Alice2018Test,S1_new_origins,144,full,24
14,20592.0,16330.428708624218,914.2782499098353,16330.428708624218,914.2782499098353,81.9956455809277,218975.4417592983,16472.416357671267,8539.807896340455,7047.536770066666,5481.897944204408,Sanyo,Alice2018Test,S1_new_origins,144,full,24
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,full,24
16,20592.0,18205.933704357143,733.2214225660202,18205.933704357143,733.2214225660202,39.22283694998566,224614.94982403968,11166.926371187492,11120.090925999291,7315.750567764592,7607.691701009044,Sanyo,Alice2018Test,S1_new_origins,144,full,24
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,full,24
18,20449.0,11016.869017903322,655.1831418264949,11016.869017903322,655.1831418264949,12.19876983041278,222750.1392179448,6852.90099697054,6638.632398062136,4825.836469256371,4468.998721834994,Sanyo,Alice2018Test,S1_new_origins,144,full,24
19,20449.0,11792.766777645526,687.7826062125074,11792.766777645526,687.7826062125074,76.02779130440321,213348.20232288964,6182.286777976526,7850.8497154822135,5541.183277334805,5642.774017365832,Sanyo,Alice2018Test,S1_new_origins,144,full,24
20,20449.0,23038.02605749537,836.8042875590803,23038.02605749537,836.8042875590803,6.755926739075381,212735.2876738931,12508.740626538895,15634.472663974613,12604.443000300014,8930.836501707594,Sanyo,Alice2018Test,S1_new_origins,144,full,24
21,20449.0,30110.350416912886,918.502700432845,30110.350416912886,918.502700432845,7.947472793428796,209172.807032442,18612.311978605918,24216.319505561594,16865.079711845054,15332.65050668739,Sanyo,Alice2018Test,S1_new_origins,144,full,24
22,20449.0,33688.12265876298,5939.241170551686,33688.12265876298,5939.241170551686,8979.460522883981,186027.97261558525,26335.90386605149,27326.412669519472,19355.439944105397,18851.78406398375,Sanyo,Alice2018Test,S1_new_origins,144,full,24
23,19448.0,40463.8400231337,6997.082868462694,40463.8400231337,6997.082868462694,11236.025058376732,198124.23683249427,23332.63304311647,23371.788285603823,18022.251485701076,14822.754381444189,Sanyo,Alice2018Test,S1_new_origins,144,full,24
0,41041.0,24338.16469850352,765.0112679613245,24338.16469850352,765.0112679613245,35.754129405149875,421719.1739996702,12288.195905395027,13342.050470947963,10052.814268508342,10201.909964825003,Sanyo,Alice2018Test,S1_new_origins,144,full,48
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,full,48
2,20449.0,10315.522475366712,557.5325675571759,10315.522475366712,557.5325675571759,10.464068089252377,224718.4674296293,5951.025208099695,6349.67541093531,4465.364774493605,4374.617885977523,Sanyo,Alice2018Test,S1_new_origins,144,full,48
3,40898.0,29131.435102105355,1141.6374486973198,29131.435102105355,1141.6374486973198,102.71463231962798,422882.8246069033,15941.419811164338,16411.55103920356,11465.668618035981,12134.285936140835,Sanyo,Alice2018Test,S1_new_origins,144,full,48
4,41184.0,42247.511052708214,1108.0020595041458,42247.511052708214,1108.0020595041458,83.50194152715942,412253.4478395376,22879.963652627077,23463.67368850363,17847.60732354425,15505.851522570754,Sanyo,Alice2018Test,S1_new_origins,144,full,48
5,20592.0,15974.872474847274,611.8223818304529,15974.872474847274,611.8223818304529,21.207775733002382,213027.3183408382,12255.156382761412,12472.580049257655,8648.094373358648,8410.36029532667,Sanyo,Alice2018Test,S1_new_origins,144,full,48
6,41184.0,22254.582454394465,1447.7227777004243,22254.582454394465,1447.7227777004243,99.29670439559884,457590.4922302076,13935.41653870395,11780.631140721478,9258.665009389832,8222.690883669033,Sanyo,Alice2018Test,S1_new_origins,144,full,48
7,20592.0,16330.428708624218,914.2782499098353,16330.428708624218,914.2782499098353,81.9956455809277,218975.4417592983,16472.416357671267,8539.807896340455,7047.536770066666,5481.897944204408,Sanyo,Alice2018Test,S1_new_origins,144,full,48
8,20592.0,18205.933704357143,733.2214225660202,18205.933704357143,733.2214225660202,39.22283694998566,224614.94982403968,11166.926371187492,11120.090925999291,7315.750567764592,7607.691701009044,Sanyo,Alice2018Test,S1_new_origins,144,full,48
9,40898.0,22809.635795548835,1342.9657480390022,22809.635795548835,1342.9657480390022,88.226561134816,436098.3415408341,13035.18777494709,14489.482113544349,10367.019746591177,10111.77273920083,Sanyo,Alice2018Test,S1_new_origins,144,full,48
10,40898.0,53148.37647440828,1755.3069879919265,53148.37647440828,1755.3069879919265,14.703399532504172,421908.0947063352,31121.052605144814,39850.79216953621,29469.522712145063,24263.48700839498,Sanyo,Alice2018Test,S1_new_origins,144,full,48
11,39897.0,74151.96268189666,12936.324039014376,74151.96268189666,12936.324039014376,20215.485581260727,384152.20944807964,49668.5369091679,50698.20095512326,37377.6914298065,33674.53844542795,Sanyo,Alice2018Test,S1_new_origins,144,full,48
0,41041.0,24338.16469850352,765.0112679613245,24338.16469850352,765.0112679613245,35.754129405149875,421719.1739996702,12288.195905395027,13342.050470947963,10052.814268508342,10201.909964825003,Sanyo,Alice2018Test,S1_new_origins,144,full,72
1,20449.0,10315.522475366712,557.5325675571759,10315.522475366712,557.5325675571759,10.464068089252377,224718.4674296293,5951.025208099695,6349.67541093531,4465.364774493605,4374.617885977523,Sanyo,Alice2018Test,S1_new_origins,144,full,72
2,61490.0,49471.99402831749,1697.1427972965105,49471.99402831749,1697.1427972965105,145.1836356947628,625934.5097657406,24442.229229493718,24921.272985910076,17899.323749392286,17703.062344276954,Sanyo,Alice2018Test,S1_new_origins,144,full,72
3,41184.0,37881.82460134332,1164.3190927354078,37881.82460134332,1164.3190927354078,62.24071388502708,422229.0810215388,26634.310617059105,27426.531791054735,20062.04656554658,18347.435409761314,Sanyo,Alice2018Test,S1_new_origins,144,full,72
4,61776.0,38585.01116301869,2362.0010276102603,38585.01116301869,2362.0010276102603,181.2923499765267,676565.9339895066,30407.832896375206,20320.439037061933,16306.201779456493,13704.588827873435,Sanyo,Alice2018Test,S1_new_origins,144,full,72
5,20592.0,18205.933704357143,733.2214225660202,18205.933704357143,733.2214225660202,39.22283694998566,224614.94982403968,11166.926371187492,11120.090925999291,7315.750567764592,7607.691701009044,Sanyo,Alice2018Test,S1_new_origins,144,full,72
6,61347.0,45847.66185304418,2179.7700355980837,45847.66185304418,2179.7700355980837,94.98248787389137,648833.6292147277,25543.92840148598,30123.95477751898,22971.46274689119,19042.60924090842,Sanyo,Alice2018Test,S1_new_origins,144,full,72
7,60346.0,104262.31309880955,13854.826739447226,104262.31309880955,13854.826739447226,20223.433054054156,593325.0164805212,68280.84888777393,74914.52046068477,54242.77114165155,49007.18895211533,Sanyo,Alice2018Test,S1_new_origins,144,full,72
0,9625.0,7398.53964325041,228.17176092616248,7398.53964325041,228.17176092616248,21.657757612085483,63094.770882852084,5482.689423661602,5084.8558204413885,3734.3562307103152,3529.4795212426047,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
1,9625.0,8785.177875100575,259.8432534792012,8785.177875100575,259.8432534792012,14.085641847656257,62010.116715115175,4973.238473748687,6427.1553189655515,4730.647566414738,5201.132884652436,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
5,9639.0,6910.061059038762,308.4876289621768,6910.061059038762,308.4876289621768,10.457787047330529,67427.85655166027,5267.92088200474,5704.388048470795,3827.6672224217905,3734.943465622841,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
6,9639.0,8850.510979853758,399.20335750485685,8850.510979853758,399.20335750485685,72.46170822580999,64194.17822009686,5904.9086076591,5417.8612386738205,3713.3320139080643,3694.3462031409103,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
7,9513.0,9981.42706887769,440.8381825008705,9981.42706887769,440.8381825008705,30.244359632327534,59955.93789236118,7515.338419630658,8678.750716794706,5861.674078745809,6558.004293278465,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
8,9513.0,13616.880775541753,374.36434735639506,13616.880775541753,374.36434735639506,42.461562975701746,57977.19192550226,6523.505605530251,7266.210873218606,5416.68071661947,4776.754902350125,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
9,9513.0,15223.56774880964,444.2950306377629,15223.56774880964,444.2950306377629,41.01469304519609,59810.18154951444,10859.88817993731,12074.548262096456,9164.517160115427,8079.954745738241,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
10,9525.0,11737.15135571694,462.5485508787725,11737.15135571694,462.5485508787725,21.20647432289317,61302.533375514395,9000.002744772157,10357.630456627005,7046.8349903655535,6948.227528942971,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
12,9536.0,7424.073154850996,405.3788667509912,7424.073154850996,405.3788667509912,47.79244345178199,66479.06943780201,6247.333999247507,6077.339584488999,4179.238700102928,3814.6215252267957,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
13,9387.0,8057.536275262994,485.67200570929367,8057.536275262994,485.67200570929367,51.32522171076114,61321.29294234193,5088.771320432766,4210.705135096054,3470.402865754052,3086.058113825725,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
14,9525.0,9981.890707038534,606.4060878693225,9981.890707038534,606.4060878693225,81.9579907636879,62966.160998096915,11099.274604808146,7368.541774997049,6023.211213863897,4811.342961773222,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
16,9536.0,13829.73320403295,510.7229932514503,13829.73320403295,510.7229932514503,39.161700420703504,64059.17106325517,9330.891111758134,9392.510164176898,6106.638013313282,6499.006029701024,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
18,9675.0,6745.02419908598,322.5586703796445,6745.02419908598,322.5586703796445,12.180349142971263,66129.33981012901,6137.283328141357,6055.685847267566,4212.477163937446,3867.5978655630006,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
19,9675.0,8711.0633622728,506.0645535852755,8711.0633622728,506.0645535852755,76.02213109330677,63287.138701340766,5293.500316973119,6960.112503416759,4796.039776279081,4882.079741593074,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
20,9675.0,18029.867444548807,675.9023001188659,18029.867444548807,675.9023001188659,6.744322143085539,62594.256031350495,10182.282047809183,13533.324987435259,10931.043559099091,7748.305699009967,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
21,9546.0,21976.73424285597,701.3454754592508,21976.73424285597,701.3454754592508,7.943669261352075,60511.66470991338,15894.60961552028,21540.047996785215,15166.76015059746,13873.579822292786,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
22,9685.0,20817.578647587783,5081.992641462893,20817.578647587783,5081.992641462893,8979.455228504354,68664.02558624125,16733.207548990376,24091.580893928272,17390.26394046496,16780.218569761066,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
23,9417.0,32203.14939221057,6040.640851802838,32203.14939221057,6040.640851802838,11235.684064960851,63699.03984181405,19460.359293820315,20514.182213051732,15572.865011393369,12888.546633352176,Sanyo,Alice2018Test,S1_new_origins,144,power-active,24
0,19250.0,16183.71751835098,488.01501440536407,16183.71751835098,488.01501440536407,35.74339945974176,125104.88759796729,10455.927897410289,11512.011139406935,8465.003797125059,8730.612405895045,Sanyo,Alice2018Test,S1_new_origins,144,power-active,48
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,144,power-active,48
