site,period,support,horizon,scope,method,status,RMSE,MAE,bias,SSE,points
Hanwha,Alice2018Test,S1_new_origins,12,full,Depthwise convolutional TCN43,diagnostic,0.2407184209293448,0.19021806652039824,0.08711006737441193,112.81961236617444,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Depthwise convolutional TCN44,diagnostic,0.2900775317374652,0.2278321908154546,-0.07688412299598935,163.83026519359856,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Discrete recurrent decoder42,diagnostic,0.10063894591082984,0.06527195332757492,-0.0016341082863556666,19.719600404081593,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Discrete recurrent decoder43,diagnostic,0.11581883079466436,0.08090802675328139,-0.007625583078414968,26.1170610502541,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Discrete recurrent decoder44,diagnostic,0.11602347531022224,0.08354856387954997,-0.029423437324302575,26.209436964501226,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Inverted42,accepted,0.15391680821343115,0.12421941992402898,-0.02179589028837346,46.125177357137964,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Inverted43,accepted,0.18999840375417287,0.14908794169267417,0.06861006685000748,70.28551900652329,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Inverted44,accepted,0.21159254471237215,0.16985331900673897,0.03567846780203637,87.169925491888,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Joint-patch Transformer42,accepted,0.31814620782763464,0.2568850500080106,0.16996869874798443,197.06951760378843,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Joint-patch Transformer43,accepted,0.3197503621270674,0.26959011971622393,-0.20676782948321507,199.0618525745208,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Joint-patch Transformer44,accepted,0.26544691844444296,0.21454906517352462,0.002575285225078981,137.189643498184,1947
Hanwha,Alice2018Test,S1_new_origins,12,power-active,Original A,accepted,0.16068897375471786,0.11470022870959191,0.05961783708603306,13.349429230040059,517
Hanwha,Alice2018Test,S1_new_origins,12,power-active,Original B,accepted,0.1558561423674473,0.12380908287906443,0.04820117841261216,12.558517887763253,517
Hanwha,Alice2018Test,S1_new_origins,12,power-active,Expanded A,accepted,0.16068897375471786,0.11470022870959191,0.05961783708603306,13.349429230040059,517
