site,period,support,horizon,scope,method,status,RMSE,MAE,bias,SSE,points
Sanyo,Alice2018Test,S1_new_origins,12,power-active,Joint-patch Transformer44,accepted,0.5311489724506219,0.4966869693584916,0.4966869693584916,119.0543154547183,422
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Original A,accepted,0.3230529762665348,0.2770433647345744,-0.1228639747353975,199.3337606566127,1910
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Original B,accepted,0.1764477691404109,0.135360699552104,0.0366190287810806,59.46558709813902,1910
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Expanded A,accepted,0.3230529762665348,0.2770433647345744,-0.1228639747353975,199.3337606566127,1910
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Expanded B,accepted,0.1764477691404109,0.135360699552104,0.0366190287810806,59.46558709813902,1910
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Daily,accepted,0.0036788279925231,0.0012476785207978,-0.0001802791384451,0.0258495110112729,1910
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Last-value,accepted,0.4720670086954702,0.2842140653984409,0.2842140653984409,425.6382679344962,1910
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Inverted42,accepted,0.3512421073923237,0.2876482786267381,0.2709024863445947,235.6386443903152,1910
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Joint-patch Transformer42,accepted,0.4248284015980894,0.320061303985599,0.2813964060344939,344.71521623638023,1910
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Joint-patch Transformer43,accepted,0.309612126491612,0.2189262826182039,0.1730069715496614,183.09196754295672,1910
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Joint-patch Transformer44,accepted,0.312489519175282,0.2404348186971124,0.1660198314406067,186.5109262253021,1910
Sanyo,Alice2018Test,S2_new_origins,12,full,Original A,accepted,0.3185094530260319,0.2713516991025861,-0.0545465817565736,247.22943805233768,2437
Sanyo,Alice2018Test,S2_new_origins,12,full,Original B,accepted,0.1932996833214167,0.1470785878344611,0.0639978590998789,91.05793857335394,2437
Sanyo,Alice2018Test,S2_new_origins,12,full,Expanded A,accepted,0.3185094530260319,0.2713516991025861,-0.0545465817565736,247.22943805233768,2437
Sanyo,Alice2018Test,S2_new_origins,12,full,Expanded B,accepted,0.1932996833214167,0.1470785878344611,0.0639978590998789,91.05793857335394,2437
