block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Last-value_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Joint-patch Transformer42_SSE,Joint-patch Transformer43_SSE,Joint-patch Transformer44_SSE,site,period,support,horizon,scope,block_hours
15,3444.0,121.2922248415618,54.891722704718276,121.2922248415618,54.891722704718276,23.234603978564213,627.7675922891337,109.88441882138729,161.59627127837788,156.9342696853396,198.94556955001337,394.84497908039,193.24080446132083,Hanwha,Alice2018Test,Original,12,full,24
16,3288.0,58.7834451297943,21.04346688222778,58.7834451297943,21.04346688222778,15.954092726734604,591.6291495012478,104.55108323907199,146.2389815410902,140.26315744410314,167.74835486671483,287.42099539212813,111.65797659598765,Hanwha,Alice2018Test,Original,12,full,24
17,3288.0,55.49898767164148,37.692474925082706,55.49898767164148,37.692474925082706,3.1134574975154994,594.6292671391594,97.48135277827274,133.95815803390633,120.65567356934376,144.35014875822733,212.64889803860868,83.45201013596267,Hanwha,Alice2018Test,Original,12,full,24
18,3288.0,57.07490240864178,39.40732504458291,57.07490240864178,39.40732504458291,3.4162067680876644,588.7679873140695,103.02610848136761,137.27438448366706,118.13020541067885,165.74656603030405,231.75831537275621,122.1169396662366,Hanwha,Alice2018Test,Original,12,full,24
19,3132.0,47.49793992467827,25.964060085480565,47.49793992467827,25.964060085480565,14.469038601885984,548.9072894988877,95.56908252300315,98.7291243814545,98.71675741505778,172.60565064736355,230.15956832225257,117.13660533552626,Hanwha,Alice2018Test,Original,12,full,24
20,3276.0,64.31398412528434,28.99286629453298,64.31398412528434,28.99286629453298,2.307876030393004,554.5713087637923,116.50942854924673,129.74637717453777,127.93338195254685,235.65070241082157,244.57269532670043,179.45369913297094,Hanwha,Alice2018Test,Original,12,full,24
21,3288.0,67.68484624534513,29.881494067052884,67.68484624534513,29.881494067052884,0.910678635342333,556.0077221796078,85.1547600005574,124.06802797454029,160.51628794966382,165.22280642000675,264.20254924861473,179.1879747555047,Hanwha,Alice2018Test,Original,12,full,24
22,3432.0,537.0968231507462,384.73591583812106,537.0968231507462,384.73591583812106,1067.9559789740135,1065.5562822929337,476.6828358987819,519.8075087828937,509.8948551748933,432.94883012905046,507.49775859044587,463.2214415699172,Hanwha,Alice2018Test,Original,12,full,24
23,3312.0,99.1667230593305,72.01102171987046,99.1667230593305,72.01102171987046,1351.2871612505242,638.6636898298408,148.04843397852653,206.0229764242321,209.14048237438791,168.68533089515878,260.51264004444454,120.93409774446604,Hanwha,Alice2018Test,Original,12,full,24
0,6060.0,143.7606555611443,65.43986463662576,143.7606555611443,65.43986463662576,10.319987504267148,1253.2100841608856,242.82107654151565,214.8666717244748,228.96523593753597,369.103045354271,426.5905143833508,295.7220795479479,Hanwha,Alice2018Test,Original,12,full,48
1,6576.0,233.8565719719825,71.35166091717514,233.8565719719825,71.35166091717514,48.91377375302767,1226.0820824082173,188.25291942571016,294.571413585046,297.5055326006645,388.8603401016532,637.6249470298628,406.59447169248557,Hanwha,Alice2018Test,Original,12,full,48
2,6720.0,233.9608732468253,59.95939509729443,233.9608732468253,59.95939509729443,7.788350936262745,1305.3182274113421,151.2390469372557,282.3044712928206,252.55975610763295,396.1968240829556,711.6043140114857,443.9177074457587,Hanwha,Alice2018Test,Original,12,full,48
3,6744.0,162.31757980308453,64.8677512085688,162.31757980308453,64.8677512085688,39.39406027178543,1198.6581343612163,226.0298103792863,204.7114028680425,220.23194767398934,400.0823759933058,480.46802613137754,315.37941852010874,Hanwha,Alice2018Test,Original,12,full,48
4,6744.0,190.47705857128386,58.06465671235386,190.47705857128386,58.06465671235386,21.33060100158843,1138.034773780432,275.16855637148933,201.10854756989266,226.48468684424284,558.6842116401426,494.7684714365585,410.5523565667828,Hanwha,Alice2018Test,Original,12,full,48
5,6600.0,160.0674765244267,51.80792235408059,160.0674765244267,51.80792235408059,63.01130648427232,1193.8843597925159,234.75328116202417,306.34208027188083,282.7147456038901,383.7782631083784,599.7112153167644,298.2087046829411,Hanwha,Alice2018Test,Original,12,full,48
6,6900.0,183.35621962358738,78.5619998141053,183.35621962358738,78.5619998141053,36.16820568960836,1293.2330804217715,215.72650345153033,288.8580842386027,266.01268446497164,416.49574965415087,496.3061422207198,323.1402554734276,Hanwha,Alice2018Test,Original,12,full,48
7,6744.0,187.05993801202897,81.0150583812234,187.05993801202897,81.0150583812234,36.630144424293405,1201.9305166976108,206.95190461188852,292.1598372940654,327.5010180467879,414.36764734508375,794.2230459628598,421.63361399741837,Hanwha,Alice2018Test,Original,12,full,48
8,6576.0,114.28243280143582,58.7359418073105,114.28243280143582,58.7359418073105,19.06755022425009,1186.2584166404067,202.03243601734485,280.19713957499664,260.91883101344683,312.0985036249424,500.06989343073724,195.10998673195033,Hanwha,Alice2018Test,Original,12,full,48
9,6420.0,104.57284233332015,65.37138513006343,104.57284233332015,65.37138513006343,17.885245369973653,1137.6752768129568,198.59519100437072,236.00350886512143,216.8469628257367,338.35221667766734,461.91788369500887,239.25354500176297,Hanwha,Alice2018Test,Original,12,full,48
10,6564.0,131.99883037062943,58.874360361585865,131.99883037062943,58.874360361585865,3.218554665735336,1110.5790309433992,201.66418854980404,253.8144051490781,288.449669902211,400.87350883082894,508.77524457531536,358.6416738884758,Hanwha,Alice2018Test,Original,12,full,48
11,6744.0,636.2635462100761,456.74693755799103,636.2635462100761,456.74693755799103,2419.243140224537,1704.2199721227746,624.7312698773085,725.8304852071252,719.0353375492821,601.6341610242089,768.0103986348905,584.155539314383,Hanwha,Alice2018Test,Original,12,full,48
0,9348.0,224.56096735604086,96.41030537937488,224.56096735604086,96.41030537937488,14.373232828025628,1843.204340239662,332.2038442443262,334.2391270203822,370.9655339754755,556.5290968625665,698.2169314185705,489.09561518464943,Hanwha,Alice2018Test,Original,12,full,72
1,10008.0,387.0171334239115,100.34061527172051,387.0171334239115,100.34061527172051,52.648879365531876,1941.4060537407834,250.1091986601554,457.503429581959,408.06499067035753,597.6311126763135,1077.6028440061298,657.1386435015426,Hanwha,Alice2018Test,Original,12,full,72
2,10044.0,262.3193774919748,92.73657543028804,262.3193774919748,92.73657543028804,47.410474142363626,1745.41762602253,374.93512138501313,312.6200503061787,341.18122818667007,723.0020064093636,741.7119004500172,546.8315349034783,Hanwha,Alice2018Test,Original,12,full,72
3,10044.0,250.54273740682024,82.0037548447151,250.54273740682024,82.0037548447151,76.3254936152826,1785.159641911636,361.01652652778637,399.5419804036376,388.2501519354519,619.5428443324629,833.2358124346835,477.308944866354,Hanwha,Alice2018Test,Original,12,full,72
4,10200.0,249.12393279405455,104.68533549061057,249.12393279405455,104.68533549061057,49.56374613533753,1867.3960048302488,312.7939892420313,419.4216502542903,436.57943282642,631.9178274492214,895.6842091031895,551.5330650095253,Hanwha,Alice2018Test,Original,12,full,72
5,10020.0,235.5746576429973,113.62766451202864,235.5746576429973,113.62766451202864,42.3021542028143,1814.0260089295418,311.9168548387321,441.79341085337387,417.8531006987863,511.0440731749561,894.9148725111265,388.3507911932709,Hanwha,Alice2018Test,Original,12,full,72
6,9696.0,168.88682645860442,94.36425142459656,168.88682645860442,94.36425142459656,20.193121400366675,1692.246585576749,315.10461955361757,365.74988603965926,344.7803447782836,574.0029190884894,706.4905790217098,418.70724413473357,Hanwha,Alice2018Test,Original,12,full,72
7,10032.0,703.9483924554213,486.62843162504385,703.9483924554213,486.62843162504385,2420.1538188598793,2260.2276943023826,709.8860298778659,849.8985131816656,879.5516254989457,766.8569674442153,1032.212947883506,763.3435140698879,Hanwha,Alice2018Test,Original,12,full,72
0,1488.0,47.36532799808436,20.81266722716626,47.36532799808436,20.81266722716626,6.299962094640803,579.0157771439091,92.39736196484992,85.49267691534739,90.00962312432699,114.21397016362769,91.43158453428426,82.3922480913945,Hanwha,Alice2018Test,Original,12,power-active,24
1,1476.0,60.414795657896796,22.99426596529975,60.414795657896796,22.99426596529975,3.9899223218651136,556.4563983818565,108.12694335783425,87.25243777954655,94.05178113361121,149.18269641643667,103.4606805919774,101.39721327318671,Hanwha,Alice2018Test,Original,12,power-active,24
2,1472.0,73.03734662935852,27.004118235937213,73.03734662935852,27.004118235937213,4.034858780502696,569.0395505982019,67.85846924373203,96.25143547231384,111.83697529803294,140.99659100197752,113.25574516066901,97.42310720163309,Hanwha,Alice2018Test,Original,12,power-active,24
3,1472.0,136.4753967099665,30.792838351975163,136.4753967099665,30.792838351975163,44.85779810826979,613.82352358645,74.50424117756175,141.0287363562345,121.16714237651041,145.16505425912763,244.99087908329486,179.9026384364349,Hanwha,Alice2018Test,Original,12,power-active,24
4,1488.0,125.5137711512765,32.765568718068316,125.5137711512765,32.765568718068316,5.5994851967521875,631.2924625645235,55.06276844376382,124.87650482818027,118.76011664973424,164.35883201985757,264.22870513599963,214.47296530584106,Hanwha,Alice2018Test,Original,12,power-active,24
5,1524.0,75.03046066442596,20.135797574664185,75.03046066442596,20.135797574664185,2.183915686952723,630.5727153624001,50.72947066398288,94.93647937398585,81.8243949977118,140.55943996120345,204.1497402983622,153.96730191942086,Hanwha,Alice2018Test,Original,12,power-active,24
6,1496.0,48.77262455236849,23.05843586658602,48.77262455236849,23.05843586658602,21.979056658097836,585.6068848994481,54.3962960438577,62.167261112895886,62.63209613748908,96.95749907661903,106.40183693466453,81.27241289219828,Hanwha,Alice2018Test,Original,12,power-active,24
7,1524.0,87.77852016887421,33.038755823454075,87.77852016887421,33.038755823454075,17.41136697685405,557.0594059193337,123.49062538914765,91.29916435948478,108.09914085573998,202.20196382877376,105.08939166068097,133.9541000560919,Hanwha,Alice2018Test,Original,12,power-active,24
