block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,Last-value_SSE,site,period,support,horizon,scope,block_hours
0,60699.0,43896174.393469565,34643763.955918856,93733349.25456122,38416413.7311388,36243799.14356668,31315272.55154242,28251993.74038047,54011265.69962333,178882258.15356404,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
1,58408.0,39532763.051554896,24673605.658982556,55598310.11503143,22581969.76560035,25783713.395730954,29764734.400003865,32021603.03942194,35620811.92555766,112799163.77587211,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
2,60824.0,44352440.17915634,40304442.76279111,66626571.989193514,38187229.83042524,38582464.195723705,36271490.48443307,35955444.90361296,60532295.272763684,140572364.48125353,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
3,61761.0,45033771.13304844,24991081.972281955,91025116.0652738,30339233.64282127,39316954.97747949,34815996.74497122,33435473.396465886,39435912.8449561,180879193.5602215,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
4,63072.0,41617678.44171867,18460833.95786224,101903001.99145348,24245246.818096332,29091038.39269586,26064454.042920236,24591202.56356517,29143201.098717194,194114993.17858395,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
5,63072.0,33095043.013794113,558637.9389197576,108483310.21640344,8893338.63520917,17646287.570906,19391583.416476153,17516730.180354383,1087785.8164266997,196934665.5563107,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
6,63072.0,46324036.92943511,5967753.489714417,117498638.37459518,15643838.743711993,21832962.91376336,22556723.84877213,19808740.893365968,8086985.22036135,209218060.7080566,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
7,63493.0,41146540.98985869,7742033.500996623,111967150.55985615,14411480.767216275,24819396.051432684,25058171.439003494,23394342.821887773,11451464.439316936,209361425.66788197,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
8,64224.0,42528709.10251973,15316107.459846068,95837125.9066656,17893810.374208357,23085147.267695732,25092692.594671875,24463469.684353415,19936089.194014087,181254468.04135388,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
9,64368.0,41402584.26194278,5537059.09416236,120024203.25816938,17934727.361544665,21882641.924595036,23111592.86265485,18954318.564767327,12307056.04536708,211839194.14231762,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
10,64800.0,1625866374.09138,74763826.88469246,127751920.4967284,19591425.930571828,33853076.161715046,34011579.33480155,31166101.510564115,67276.13838759958,224029288.1273337,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
11,64800.0,16932453193.290134,1322755638.937239,117048197.72639148,69242286.72367649,31920348.617030505,28218439.56148712,36992647.07755746,7615564.002014974,195570801.34720266,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
12,62132.0,9269240001.66776,816350892.4347742,64527337.52732469,50201553.6518129,37330475.185894094,34031189.91888769,40358984.74499975,45285724.455428556,126339940.77136955,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
13,64156.0,35366671.06912208,45012126.11947721,45206329.64812302,40543930.4200737,38438326.9538557,36817987.75165416,37502396.18163185,66105481.66188889,106754335.16168809,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
14,63497.0,40913782.87098729,25739695.51744809,84897532.35354072,30144408.891070854,38854898.9454923,33552540.349399474,30273392.277398393,39380053.00446844,165323252.56958714,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
15,63867.0,46162500.13697456,10942513.585123722,112570456.13849007,19107972.425700314,33147343.78565054,31108130.541232783,26838479.250156812,17178479.79443452,202161859.47197002,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
16,65733.0,47007060.30699456,34753378.95542567,76464943.48215047,28736472.694493733,30463577.348907914,30259676.162965465,31139343.45444959,49405940.635399096,154090903.44454482,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
17,66240.0,37704644.65837027,9198701.500028871,113914115.77712388,18007671.027110822,18491575.02679292,21312456.24246534,18777944.231149513,12118988.30772394,205671867.35915843,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
18,60768.0,47385740.899889916,27028999.105649915,80447874.34471706,24094556.38013573,27282816.894382633,28210259.74367926,28271375.08824544,42051816.30542387,156742742.57685882,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
19,66027.0,77876822.31111056,41351094.050944805,71452359.88141882,37523524.34868456,36304516.0812564,36143371.41169526,36859340.848238125,65075431.00538379,149110464.50799626,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
20,66523.0,54350025.57280697,23654655.99637652,113066730.64047799,29546832.49166474,44818485.47373218,38468717.17558157,35959152.80488936,32000724.644115396,205768322.97093543,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
21,67086.0,43865626.996539846,6570981.132819986,120366024.23161338,13893590.432763034,29872132.272208158,28750957.24409447,26197061.15153793,8729071.596736329,217503345.7411985,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
22,66908.0,46698239.413592726,55689689.60042242,90345985.5006415,53778154.46463104,33010296.911713358,31618038.57013158,31038848.239600237,80991242.40753135,162962576.21470687,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
23,67687.0,35826452.63352724,11237244.832774779,96679075.54823908,12690790.489443019,19775770.40075545,21213048.370428007,19390034.709158942,14825529.51094824,189381355.05036375,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
24,67316.0,44727530.12529098,50616189.59879819,80216929.86089994,46564370.61544631,39610717.28288998,39508820.49047678,38255274.9223755,72554233.87106065,160807813.27248153,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
25,67680.0,42188504.2317469,14545204.028565742,106233097.32725844,18587029.184386272,22024432.721011322,24057785.91319197,23844746.898857784,17599718.47323595,196641054.33507177,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
26,67968.0,40032545.866372965,13791531.735585256,102323163.04620194,21054384.591374174,20070390.70962133,21422892.739312124,21566962.11876247,27276208.95658307,185888572.1934343,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
27,67680.0,32004133.832134474,565593.9351173701,113611551.71738271,8776464.394515753,13193050.238887012,15951198.990273284,14363428.210935494,169901.01133109763,200879596.26051435,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
28,67191.0,32372137.38021168,6320055.727253441,96420552.74152495,11167779.46939457,12405216.833578484,15777461.122436926,14871754.953945167,6707665.144789568,182251254.76944792,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
29,61986.0,47638607.429304555,44482127.51083135,46093831.35479605,38564685.457783334,42784128.25008804,42429034.87979685,46101601.56290986,66564420.01018817,100938563.64627971,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
30,43357.0,32266269.919118866,22849461.389389228,49467488.32374467,22829396.85336949,28533778.875841327,24497313.789602984,24885899.762392446,40188392.71191311,97393755.37649424,YULARA_COMBINED,2017,pointwise_finite,144,power-active,72
0,21588.0,7031392.892259825,247193.5370976789,8435254.435978398,1203164.2661167202,1467794.0738761527,1993988.3731182367,2138855.922831866,921.614917964728,33384727.11627993,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
1,21086.0,2599696.8055980685,79674.15810096076,6078959.314377849,565911.0635173491,633957.1648901693,452375.2647962129,572203.2740972228,180.75189909377121,50362255.19151261,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
2,21043.0,2612353.5071352934,61088.98826575374,6189383.875282789,482833.25418305054,878713.930554455,630287.9903499344,803316.6986524443,115.34145383668776,42748041.001207165,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
3,21024.0,2536242.090483447,41588.11497694573,5853083.542583626,402116.47545454954,816859.3045449597,429545.48793218436,632183.6248251282,79.27271852139758,41050376.58969053,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
4,22083.0,12188016.898477634,261852.34709554294,9182816.730412887,1075367.0349428423,1323898.0069297487,902640.9425985963,1287551.826762572,75608.28447974159,22780902.790491257,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
5,22901.0,17156983.957182594,518857.7241837698,12930850.304227669,2358380.993167481,1571526.744628438,1844664.899600547,2059843.0957033592,143170.74647724463,7325368.201776708,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
6,21976.0,12360209.746314619,292567.77561949694,9535874.903642949,1484521.9153190022,1840120.6920337596,2374734.831106215,2728664.291173059,134.06869187002613,24615882.540679518,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
7,20607.0,2996435.2062009466,44925.24713959184,6033151.440310825,355344.418339114,651390.7957417959,653922.8626795135,827757.1082236228,35.01394844466515,40923383.08778185,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
8,21009.0,7579407.482677082,103858.93796343856,8156257.01290625,730334.7390607756,586331.24177154,456449.4656777306,631644.2682707863,2439.8131520595553,19281174.663090605,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
9,21312.0,5636616.033739076,104401.5667391117,7625536.862642165,770308.2415717578,781945.4834546513,864580.914813721,1093797.0726105855,250.37770275864494,31804673.24809674,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
10,20672.0,3761080.3055828777,76268.53095243611,6148350.243559609,241717.42933285932,883911.3576857072,735857.899776803,977387.998633952,134.10494598070164,38567991.97155617,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
11,20671.0,4078569.454191637,45387.70145569114,6013270.601914402,383889.02927142504,542354.5754790135,288374.6708655949,421888.26560372784,91.15415688359214,40268123.00754786,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
12,20448.0,2163068.9941146453,42618.42425470852,5692688.939362912,425508.07376944943,766768.7419083377,498677.69278420636,728193.6501443471,46.874797931315946,45542602.41814159,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
13,20369.0,4456351.309636977,66445.07348160025,6646472.905386322,438686.4528648439,629269.596902143,359094.27505208174,527508.0146440468,190.23718940708923,28309500.12221233,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
14,20527.0,2330556.8167965887,70438.08482762442,5358532.773151581,342114.83596438874,506593.98354265944,258993.67841987673,394053.16220380063,242.3671488634642,49107425.26736797,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
15,20448.0,2051711.4639335128,58125.814323907936,5228562.005034148,495537.1341456737,677535.2116000581,413663.80285690876,653245.2428784299,3.961240796517754,47041158.54397338,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
16,20448.0,2329807.152977854,51203.08607290607,5036226.167250168,476213.7507872608,542765.0114823015,231558.7403017523,398216.8047312982,1.761692428898147,44748340.88611414,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
17,20448.0,2100013.5773674124,42600.50290856839,4924307.495678588,430049.52057575533,639833.9141671932,296009.5113794946,507881.01639671635,2.0401216599903127,42467486.48509772,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
18,20448.0,2928487.5782472296,73858.06552058306,5362212.712058262,405180.62223183736,881633.5992543494,500564.5494552354,763193.5568634683,5.083333590698639,39057019.60008537,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
19,20448.0,2212322.2297516116,68570.84141570934,5214996.460468497,385056.8066511104,854571.6058987585,486113.85189064866,758502.2148879877,8.393218975163617,46999374.275762744,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
20,20448.0,1637036.25240559,69071.89099722492,4954781.476554924,423047.8453801541,662542.4097693725,355857.46071794716,579788.3043461816,4.6078239523640026,50732638.03847127,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
21,20304.0,1826120.82386302,84593.52474729027,5065392.552153392,464992.1167019097,297477.57061220525,130728.96329895996,243230.76877115146,21.680685344652538,47614044.28771018,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
22,20382.0,3436054.440266384,67908.08008571756,5405709.4882897055,432999.2105426632,730971.5754031264,458994.03056696936,637114.8888656177,41.06481183794505,38522313.33561955,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
23,20237.0,2778734.738681099,39366.19966099493,5023914.573256746,328999.51337434916,741960.912810513,433025.7531772087,712304.4998878072,21.699463612032314,44096437.76917699,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
24,20304.0,3124200.83953925,35428.7726247651,4946127.79259702,338802.6868903201,683386.2112128487,433615.39147952816,701774.7085897177,141.26232335636163,42567789.21365542,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
25,20160.0,2155752.26069293,53743.553109536144,4590357.427918164,300767.2740580987,539787.343646758,306364.57004217646,560379.1387467033,180.37355744420768,42091915.401313335,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
26,19728.0,5835602.194435925,71882.7452608387,5578828.445938575,298803.1580243291,708098.6077399468,408804.4590075353,688306.7466114591,235.22097357345666,29751038.569049746,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
27,20016.0,2852341.068593621,51711.950995716696,4744720.480663883,470948.66869020485,299056.2970226612,128465.96906161626,266761.00928289973,262.68232411030056,45407521.125940256,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
28,20016.0,2598324.032503359,60237.267733947716,4445183.894672864,415734.56572125806,175798.18796310204,73936.6777498509,175006.63472058828,2.4567675421423054,47879526.15489703,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
29,20016.0,2784255.612771039,57190.6582034459,4788262.582717564,410920.4395308229,591376.2164206778,243630.99402342323,388772.1395069531,7.2059277292609645,49176562.602103345,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
30,19872.0,1439764.5307859539,78223.17282451942,4709678.3613224495,434252.38956266467,288562.4345625561,135526.20124181165,247133.72316774284,2.0993767624079447,49137420.88701171,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
31,19872.0,1526085.9769321238,76110.58459868774,4585734.801472525,455486.2421664934,304120.6199996162,144474.14216851158,271435.617246293,1.7954048155704048,50009588.70440521,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
32,19872.0,3147715428.3093677,366218416.360719,5669861.498035116,9197337.213786108,1281562.8099888563,1671694.769026376,1404047.1116621727,0.5940605758140816,48128150.31442044,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
33,19872.0,4982396209.836479,413395284.1738563,5649786.460553006,14391393.861076994,1744757.6221070676,2271524.3613385493,1445617.7405955545,2.0913028330158068,45346081.61429661,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
34,19804.0,4971302644.763863,411205758.8570194,5514485.899262526,13930020.391535854,1688535.5440748243,2218396.9242683765,1424993.4022154266,4.451509211145397,44496349.7778464,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
35,19940.0,4980433056.464285,412360748.58833104,5881244.154564227,12714261.542004388,1733188.325478223,2178668.2700273925,1402075.6226349114,107.37888535116903,38367918.66184944,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
36,20380.0,5072110822.151726,412938060.34790325,7374077.006732848,10420038.368507948,1696421.3775163072,1917040.907089549,1234140.9618789877,827.6536667294434,25300841.48965628,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
37,21110.0,1464029775.487083,31970909.92521677,6155799.077118914,3759949.6414333596,1437130.9986886608,1926750.18549709,816059.239992664,42175.51352609172,35673560.92867165,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
38,20794.0,11518495.603691913,235103.48613720472,9427453.998321792,950189.3836917859,2225258.175035619,1476431.8065843713,1990625.6972505248,62080.76128648266,16120126.247894837,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
39,19796.0,3364176.307815737,50938.09644217146,5244022.696424046,408148.7271342387,407319.35497892,294951.53503418557,421111.74372241664,142.07333350020417,36572664.199590884,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
40,21031.0,13563488.608063849,184014.75497382326,10088722.653426936,1506316.5877334115,895003.1753398323,731668.5335128993,1050926.584094854,20275.464400407163,6921721.812727863,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
41,19433.0,10787486.483204463,236978.3147180172,7352600.1849952005,1193812.9428614776,774021.0993779447,817104.0344131427,955656.1376696365,29.62758460002669,16220030.710152114,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
42,20485.0,42060070.886845104,373130.8395012418,5971227.504810839,796930.024976003,607227.8170430064,534180.3437984037,782594.8168806981,3790.3134853239912,36736140.6845856,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
43,20334.0,6108943.289819437,195442.21834041693,6200238.002842833,827398.0156375179,714830.4790907324,530685.5655276526,692550.786535038,2404.860332941942,32313100.223813716,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
44,20100.0,3161547.971948324,81582.88009070003,5351809.744598122,272359.0549365641,491011.6076826732,414113.9494967838,580880.8335299783,413.39358613074813,41027649.21738204,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
45,20585.0,6223394.068263831,121276.59980689241,5624314.735345679,416146.0498146123,722750.8781016114,510552.72791662964,748522.120971917,131425.6877107337,45548468.07406487,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
46,20524.0,3463545.5695031076,77909.17190203887,5295956.712730486,289617.56771188014,901889.6772956108,667585.4122810822,829727.2078688364,7237.443847478049,46442007.37253681,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
47,19440.0,2939274.9680798617,47491.39010049208,4477473.077076723,375439.01219450484,333553.63367955334,210401.83218011164,349292.8496660511,125.06488625198749,41921667.725417174,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
48,19508.0,7415795.711291291,114600.30776924336,5164588.210030494,471408.65942356247,508408.6994436448,457785.8762954537,520891.5274177818,20.190608002748668,28138008.604557376,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
49,19879.0,6307314.266864627,160575.9785268473,5653709.998170018,583342.7089398367,565490.9767484862,524074.90123814275,846347.9435409809,862.4833412902539,35364639.19234332,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
50,19296.0,10597927.304636301,59270.46321244737,4361507.514438015,364140.58809912374,287069.2632675142,198390.08357297574,356010.8221012135,91.2569852107993,33411755.82580319,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
51,19433.0,1763325.513722949,48167.02174632742,3962869.7544144755,426087.49885153014,316150.81900174177,137477.12788946048,290234.9354654821,23.097532563855303,46936081.86054303,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
52,19372.0,2051115.0621003788,60724.26777258465,4166254.819883282,415275.4979018648,346693.5561549235,172963.4733617434,338981.598030438,65.88513180885425,41330335.47909414,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
53,19371.0,3683788.144194101,72842.97536460521,4705777.322155747,370439.1879485375,254017.18467567986,215167.2739202191,338238.81780159334,22.93943554505574,38903952.78088174,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
54,19296.0,2474668.5463196747,57212.59160166045,4118088.438108447,319462.7691500745,305979.2580146213,163515.9026234558,301143.08922567236,10.548093805559265,44379207.58918528,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
55,21305.0,15659810.69156782,4747665.688641668,7810752.504660738,4312792.041076803,3631279.933196822,3513153.012905731,4032358.8394246995,6388697.484647016,30258036.46386962,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
56,23047.0,14038483.822815593,385699.56370700273,9229432.843392905,923617.5378549275,2086328.4869883761,1725327.8939155731,2124333.2805106286,32272.614037779305,25857245.70185199,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
57,19296.0,4794190.544951295,104256.33437921811,4812389.726422722,273636.12114847807,806002.1394227699,627563.8530885945,895938.774736534,234.92139864827263,37087832.58227293,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
58,19653.0,8393904.535929041,487360.1350527775,6136029.928481899,788742.4833334564,994426.2134232884,825155.0555933735,1038223.1600510307,67447.35086094514,24486387.995668948,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
59,19440.0,22829694.31527102,514964.68249876326,5178300.447960663,428248.0529885534,385005.9854807105,388204.6171381155,607842.4171069178,638.5548141372593,24964814.81649194,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
60,19364.0,3965892.8610214824,90504.93650280744,4796839.294076682,456731.09206650255,387184.7639549882,373228.22516770504,416543.7600385357,163.67910930657584,36469024.21240544,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
61,19303.0,3574897.018124392,141480.8974916817,4949323.536886664,207472.40341572746,299400.94985503773,244212.26404244333,378540.84574218874,242.0585592511633,42974560.54982949,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
62,19226.0,2413252.2295263377,205606.6329551962,4201992.643246231,423027.24298138544,455312.075174394,363458.1962515761,449742.2119662598,77.73441768734851,50694986.66556363,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
63,18934.0,1602235.8720120713,65020.01683906649,4297344.946031882,444913.8819741107,187381.05798430354,98888.9926517619,206768.71033417992,38.38237998893968,45203873.94618372,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
64,19008.0,2056844.766452603,79014.5542495719,4141072.7957168543,431000.78204768826,250089.49086731975,148847.83839681093,260581.5695040924,61.59922940596596,47973911.41701911,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
65,19388.0,3405330.8603069964,78887.25789927098,4507154.673228094,399846.17540122446,306288.3908924718,194971.36208080887,308516.8448084576,10160.382293428578,40337524.86674743,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
66,19710.0,12791847.420056898,395462.16667776153,8946849.652798656,1162480.413113922,936134.496702647,804473.751050392,883347.169552666,13337.124234501645,7193237.350567921,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
67,18790.0,1325320.0713217582,87824.09115980405,4031569.2464779653,541017.0489653678,340062.0196585414,184882.20853552956,334210.4030020992,197.38717619082533,45431184.16004442,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
68,19008.0,1779423.4203002169,53158.44961211926,3987037.8217431693,378820.9873933367,298526.3689978957,172087.2366729534,312107.96676271537,55.775263084775396,47246164.38826903,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
69,19077.0,4273949.93581746,369971.0208488348,4291566.92183132,364472.2570063053,356072.9899648623,343639.7594025903,502992.4268771743,3.746796035620231,38940513.99719141,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
70,18725.0,7252238.185193962,1145693.6298557622,3727293.4125656732,354906.2040113574,466683.9429045172,615733.8692463699,506252.282415131,105.44773822809304,43759852.4498576,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
71,18927.0,3226068.7047615186,57976.98756440781,5169171.039415152,356987.4028507634,174062.94030881734,159389.42344033686,285907.148758027,838.5749251085576,24494468.00883972,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
72,19159.0,3798319.3618011386,57760.90016461246,4559541.365324127,308113.0756428899,373705.2495706013,222637.23955463755,366781.6816566277,790.1686105589797,31991508.64146948,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
73,19008.0,13998110.242341807,234150.28620227188,6888421.305214248,974503.4329350392,890406.5665515373,877437.9218342748,947357.4183607306,47.627984652573524,12856670.36123267,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
74,18933.0,2159595.719016349,139410.2537258064,4077340.217811954,760953.0051984031,199579.72502653932,137044.85126206948,243015.3853986096,65.75834838065711,43587453.10137679,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
75,19076.0,2856386.200906278,52493.23412006792,3965430.7842758624,387929.67987661215,349571.07139516895,215564.87644253054,379629.11654402537,31.10976415382891,43720072.17286571,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
76,18871.0,2523145.3523919443,57741.524408758414,3799051.0850400403,333597.28950590076,260424.3515115418,220145.2450988136,396522.0187541,49.89039418515801,39232708.4534255,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
77,18789.0,5194593.0828105165,65271.21226866266,3929806.687501983,206335.14761032967,314281.4707479382,340221.52825302543,564679.6443700369,98.09688950458562,30723646.6831449,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
78,18720.0,4475732.478996493,79906.66477220505,4717214.122887688,380723.3420097992,562270.172226958,512548.8164981948,816848.7395990936,56.17424386211305,27764757.51389372,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
79,18864.0,1621609.9722444334,43981.32296197911,3640727.2440036396,297046.5790237252,169503.6327922848,167745.32361359484,361607.8616780628,43.09614923880233,41929109.838584386,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
80,18864.0,1390682.2495766873,40957.13945425353,3780329.2632514173,360232.3237920735,253643.72001475975,143825.4614166036,288266.6555546308,7.249769171360586,44723451.49625961,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
81,19008.0,1477605.636319641,50075.20777442199,3797637.4022849863,393880.86889067333,252284.60016888875,133438.01240972333,268733.8905727143,1.2325568131864757,45339777.07035409,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
82,18864.0,2248081.7026697006,48915.488068056766,3697014.136906616,422344.39597659046,202802.56749954398,116774.04059660959,243761.4531312883,2.626138415992648,42564136.791616976,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
83,18864.0,1886781.7720363012,44650.64413212336,3433454.837073197,310638.741628803,308207.9443555678,170065.4446407437,366451.9899988274,3.5672083622866646,40959846.02427835,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
84,19008.0,1975469.9717214692,46319.3105933049,3483390.3607611973,257455.01699894492,197721.22720873164,138722.16695513876,273440.8801089412,34.231318576496534,39557287.16442465,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
85,18855.0,1922061.4320696243,34652.719978651745,3835988.8607112723,312141.6525185934,224864.16668909398,234006.98327042363,449110.4765669054,69.71081888426274,35824064.13841112,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
86,19362.0,3234829.44577132,41846.21747696726,4406173.842035487,259156.32358301032,396321.0452145632,380728.2906596083,594881.997373815,417.8871384102279,32986829.413275577,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
87,20928.0,16631153.952648457,284615.75156514294,9015399.439654035,1353275.1499619156,617349.9770942616,719283.8016159674,1110856.4638476819,108798.39597206414,11487708.155520331,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
88,19479.0,9133778.488823654,154275.8560983268,5896257.703973754,824218.026445596,1300897.7611450301,933928.7961607195,1344405.8633050388,1032.9438193941241,26864255.38940725,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
89,22023.0,11031811.343892425,1117326.7352662499,7697949.341008125,1946420.8960567194,1324515.04301554,1157511.1606727622,1508676.7520855567,1731004.6954598585,25052955.833956875,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
90,19533.0,6329267.722900466,262457.1870214459,5539597.42510654,470170.2554883894,1226007.659223352,885643.0485898588,1067127.1329499758,3093.7476603737814,30156663.742182054,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
91,20054.0,7716242.924688317,134918.84144229672,6236517.702726082,573199.8256107738,815806.8805632701,656718.4799739778,960544.1266800676,4996.4694380613355,33746238.81176581,YULARA_COMBINED,2017,pointwise_finite,144,low-power,24
0,42674.0,9631089.697857892,326867.6951986395,14514213.750356264,1769075.329634068,2101751.238766321,2446363.6379144485,2711059.1969290897,1102.3668170584988,83746982.30779254,YULARA_COMBINED,2017,pointwise_finite,144,low-power,48
1,42067.0,5148595.597618737,102677.1032426995,12042467.417866416,884949.7296376007,1695573.2350994125,1059833.4782821182,1435500.32347757,194.6141723580856,83798417.59089766,YULARA_COMBINED,2017,pointwise_finite,144,low-power,48
2,44984.0,29345000.85566023,780710.0712793136,22113667.034640543,3433748.028110322,2895424.7515581874,2747305.842199146,3347394.9224659316,218779.03095698616,30106270.992267963,YULARA_COMBINED,2017,pointwise_finite,144,low-power,48
