site,period,support,horizon,scope,method,RMSE,RMSE_seed_SD,MAE,bias,SSE,points,seed_count
NIST_GROUND,2018,pointwise_finite,144,low-power,Expanded A,36.559108944063226,,28.796996129322817,15.588720212710047,2338105963.8546853,1749335,0
NIST_GROUND,2018,pointwise_finite,144,low-power,Expanded B,16.095789829331252,,11.58523005143734,5.636603682542783,453208003.3931029,1749335,0
NIST_GROUND,2018,pointwise_finite,144,low-power,Daily,7.670376711627946,,1.1831114921956063,1.1241106051156582,102921563.01053023,1749335,0
NIST_GROUND,2018,pointwise_finite,144,low-power,Last-value,80.11550790860424,,44.24387874832436,44.14578629673563,11228097264.129894,1749335,0
NIST_GROUND,2018,pointwise_finite,144,low-power,Inverted mean,17.865691105456047,0.4221897283369391,7.882819543686703,2.831463059036428,558565723.547582,1749335,3
NIST_GROUND,2018,pointwise_finite,144,power-active,Original A,63.61529999548617,,48.76211359573245,-17.971799046480346,7094757052.570578,1753131,0
NIST_GROUND,2018,pointwise_finite,144,power-active,Original B,55.348131089547856,,40.2369755070078,-5.591075901767399,5370568880.726001,1753131,0
NIST_GROUND,2018,pointwise_finite,144,power-active,Expanded A,63.61528499538941,,48.76211793291248,-17.971773437158042,7094753706.770754,1753131,0
NIST_GROUND,2018,pointwise_finite,144,power-active,Expanded B,55.348131089547856,,40.2369755070078,-5.591075901767399,5370568880.726001,1753131,0
NIST_GROUND,2018,pointwise_finite,144,power-active,Daily,71.71708394830048,,49.17401617757031,-0.8841312617254502,9016949025.530443,1753131,0
NIST_GROUND,2018,pointwise_finite,144,power-active,Last-value,101.39533503974369,,77.74247927257005,-44.5706297322904,18023964298.421524,1753131,0
NIST_GROUND,2018,pointwise_finite,144,power-active,Inverted mean,50.93676390151246,0.2861345979211879,38.32450556505436,-7.137325894157086,4548688592.0463505,1753131,3
YULARA_COMBINED,2017,complete_H144,144,full,Original A,119.11471754606998,,38.77239377029557,-3.803680133880855,54134441142.10222,3815424,0
YULARA_COMBINED,2017,complete_H144,144,full,Original B,35.843097366383844,,13.647268111902996,-7.354519525463759,4901780628.447934,3815424,0
YULARA_COMBINED,2017,complete_H144,144,full,Expanded A,29.791475715079965,,23.56201471951278,-4.899044557249153,3386310990.03031,3815424,0
YULARA_COMBINED,2017,complete_H144,144,full,Expanded B,15.85564408286929,,11.018875893955494,-3.284608334687751,959203123.2277212,3815424,0
YULARA_COMBINED,2017,complete_H144,144,full,Daily,16.12741201874661,,7.0164566253127765,-0.1695741717309936,992366670.8909152,3815424,0
YULARA_COMBINED,2017,complete_H144,144,full,Last-value,48.01295656509452,,34.59659748799872,-0.0046933865270996,8795483276.28931,3815424,0
